DET201403310,KCA,2,0,2,2,0,BBX,0,0,escoa003,R,escoa003,R,verlj001,R,verlj001,R,avila001,cabrm001,kinsi001,castn001,gonza002,davir003,jacka001,huntt001,,mousm001,peres002,2/P2F,F,F,6,9,2,T,T,0,F,F,1,F,F,0,F,F,2,P,F,T,2F,0,0,N,0,N,0,N,0,0,2,3,2,,,,F,F,F,F,F,F,F,F,F,,verlj001,verlj001,F,F,F,F,F,,,,,0,2,0,0,0,0,0,0,0,12
DET201403310,KCA,2,1,0,1,2,BCFX,0,0,martv001,L,martv001,L,shiej002,R,shiej002,R,peres002,hosme001,infao001,mousm001,escoa003,gorda001,cainl001,aokin001,,,,HR/9/F,T,F,10,4,23,T,T,4,F,F,0,F,F,1,F,F,0,F,F,F,9,0,0,N,0,N,0,N,4,0,0,0,,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,0,0,0,0,0,0,0,0,13
DET201403310,KCA,2,1,0,2,2,BCSFBX,0,1,jacka001,R,jacka001,R,shiej002,R,shiej002,R,peres002,hosme001,infao001,mousm001,escoa003,gorda001,cainl001,aokin001,,,,8/F,F,F,8,5,2,T,T,0,F,F,1,F,F,0,F,F,8,F,F,F,,0,0,N,0,N,0,N,0,0,0,0,8,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,8,0,0,0,0,0,0,0,14
DET201403310,KCA,2,1,1,0,0,X,0,1,avila001,L,avila001,L,shiej002,R,shiej002,R,peres002,hosme001,infao001,mousm001,escoa003,gorda001,cainl001,aokin001,,,,S8/G,F,F,2,6,20,T,T,1,F,F,0,F,F,0,F,F,8,G,F,F,,0,0,N,0,N,0,N,1,0,0,0,,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,0,0,0,0,0,0,0,0,15
DET201403310,KCA,2,1,1,0,2,SSX,0,1,castn001,R,castn001,R,shiej002,R,shiej002,R,peres002,hosme001,infao001,mousm001,escoa003,gorda001,cainl001,aokin001,avila001,,,64(1)/FO/G.B-1,F,F,5,7,2,T,T,0,F,F,1,F,F,0,F,F,6,G,F,F,,0,0,N,0,N,0,N,1,0,0,0,,64,,,F,F,F,F,F,F,F,F,F,shiej002,,,F,F,F,F,F,,,,,0,4,0,0,6,0,0,0,0,16
DET201403310,KCA,2,1,2,2,1,BC*BX,0,1,gonza002,R,gonza002,R,shiej002,R,shiej002,R,peres002,hosme001,infao001,mousm001,escoa003,gorda001,cainl001,aokin001,castn001,,,8/F,F,F,6,8,2,T,T,0,F,F,1,F,F,0,F,F,8,F,F,F,,0,0,N,0,N,0,N,0,1,0,0,8,,,,F,F,F,F,F,F,F,F,F,shiej002,,,F,F,F,F,F,,,,,0,8,0,0,0,0,0,0,0,17
DET201403310,KCA,3,0,0,1,2,TFBT,0,1,aokin001,L,aokin001,L,verlj001,R,verlj001,R,avila001,cabrm001,kinsi001,castn001,gonza002,davir003,jacka001,huntt001,,,,K,T,F,9,1,3,T,T,0,F,F,1,F,F,0,F,F,0,,F,F,,0,0,N,0,N,0,N,0,0,0,0,2,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,2,0,0,0,0,0,0,0,18
DET201403310,KCA,3,0,1,3,2,CCBBBFX,0,1,infao001,R,infao001,R,verlj001,R,verlj001,R,avila001,cabrm001,kinsi001,castn001,gonza002,davir003,jacka001,huntt001,,,,3/P3F,F,F,4,2,2,T,T,0,F,F,1,F,F,0,F,F,3,P,F,T,3F,0,0,N,0,N,0,N,0,0,0,0,3,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,3,0,0,0,0,0,0,0,19
DET201403310,KCA,3,0,2,1,2,SFBX,0,1,hosme001,L,hosme001,L,verlj001,R,verlj001,R,avila001,cabrm001,kinsi001,castn001,gonza002,davir003,jacka001,huntt001,,,,8/F,F,F,3,3,2,T,T,0,F,F,1,F,F,0,F,F,8,F,F,F,,0,0,N,0,N,0,N,0,0,0,0,8,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,8,0,0,0,0,0,0,0,20
DET201403310,KCA,3,1,0,2,2,BFFBFX,0,1,davir003,R,davir003,R,shiej002,R,shiej002,R,peres002,hosme001,infao001,mousm001,escoa003,gorda001,cainl001,aokin001,,,,4/P,T,F,7,9,2,T,T,0,F,F,1,F,F,0,F,F,4,P,F,F,,0,0,N,0,N,0,N,0,0,0,0,4,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,4,0,0,0,0,0,0,0,21
DET201403310,KCA,3,1,1,0,0,X,0,1,kinsi001,R,kinsi001,R,shiej002,R,shiej002,R,peres002,hosme001,infao001,mousm001,escoa003,gorda001,cainl001,aokin001,,,,9/F,F,F,4,1,2,T,T,0,F,F,1,F,F,0,F,F,9,F,F,F,,0,0,N,0,N,0,N,0,0,0,0,9,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,9,0,0,0,0,0,0,0,22
DET201403310,KCA,3,1,2,0,0,X,0,1,huntt001,R,huntt001,R,shiej002,R,shiej002,R,peres002,hosme001,infao001,mousm001,escoa003,gorda001,cainl001,aokin001,,,,9/F,F,F,9,2,2,T,T,0,F,F,1,F,F,0,F,F,9,F,F,F,,0,0,N,0,N,0,N,0,0,0,0,9,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,9,0,0,0,0,0,0,0,23
DET201403310,KCA,4,0,0,0,1,CX,0,1,butlb003,R,butlb003,R,verlj001,R,verlj001,R,avila001,cabrm001,kinsi001,castn001,gonza002,davir003,jacka001,huntt001,,,,43/G,T,F,10,4,2,T,T,0,F,F,1,F,F,0,F,F,4,G,F,F,,0,0,N,0,N,0,N,0,0,0,0,43,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,3,0,0,4,0,0,0,0,24
DET201403310,KCA,4,0,1,3,2,BBCFBFFB,0,1,gorda001,L,gorda001,L,verlj001,R,verlj001,R,avila001,cabrm001,kinsi001,castn001,gonza002,davir003,jacka001,huntt001,,,,W,F,F,7,5,14,T,F,0,F,F,0,F,F,0,F,F,0,,F,F,,0,0,N,0,N,0,N,1,0,0,0,,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,0,0,0,0,0,0,0,0,25
DET201403310,KCA,4,0,1,0,0,1X,0,1,peres002,R,peres002,R,verlj001,R,verlj001,R,avila001,cabrm001,kinsi001,castn001,gonza002,davir003,jacka001,huntt001,gorda001,,,D7/L.1-H,F,F,2,6,21,T,T,2,F,F,0,F,F,1,F,F,7,L,F,F,,0,0,N,0,N,0,N,2,4,0,0,,,,,F,F,F,F,F,F,F,F,F,verlj001,,,F,F,F,F,F,,,,,0,0,0,0,0,0,0,0,0,26
DET201403310,KCA,4,0,1,2,1,BFBX,1,1,mousm001,L,mousm001,L,verlj001,R,verlj001,R,avila001,cabrm001,kinsi001,castn001,gonza002,davir003,jacka001,huntt001,,peres002,,13/G.2-3,F,F,5,7,2,T,T,0,F,F,1,F,F,0,F,F,1,G,F,F,,0,0,N,0,N,0,N,0,0,3,0,13,,,,F,F,F,F,F,F,F,F,F,,verlj001,,F,F,F,F,F,,,,,0,3,0,0,1,0,0,0,0,27
DET201403310,KCA,4,0,2,1,0,BX,1,1,cainl001,R,cainl001,R,verlj001,R,verlj001,R,avila001,cabrm001,kinsi001,castn001,gonza002,davir003,jacka001,huntt001,,,peres002,S7/G.3-H,F,F,8,8,20,T,T,1,F,F,0,F,F,1,F,F,7,G,F,F,,0,0,N,0,N,0,N,1,0,0,4,,,,,F,F,F,F,F,F,F,F,F,,,verlj001,F,F,F,F,F,,,,,0,0,0,0,0,0,0,0,0,28
DET201403310,KCA,4,0,2,3,1,1B1B1BCB,2,1,escoa003,R,escoa003,R,verlj001,R,verlj001,R,avila001,cabrm001,kinsi001,castn001,gonza002,davir003,jacka001,huntt001,cainl001,,,W.1-2,F,F,6,9,14,T,F,0,F,F,0,F,F,0,F,F,0,,F,F,,0,0,N,0,N,0,N,1,2,0,0,,,,,F,F,F,F,F,F,F,F,F,verlj001,,,F,F,F,F,F,,,,,0,0,0,0,0,0,0,0,0,29
DET201403310,KCA,4,0,2,0,1,SX,2,1,aokin001,L,aokin001,L,verlj001,R,verlj001,R,avila001,cabrm001,kinsi001,castn001,gonza002,davir003,jacka001,huntt001,escoa003,cainl001,,E6/G.2-3;1-2,F,F,9,1,18,T,T,0,F,F,0,F,F,0,F,F,6,G,F,F,,1,6,F,0,N,0,N,1,2,3,0,,,,,F,F,F,F,F,F,F,F,F,verlj001,verlj001,,F,F,F,F,F,,,,,0,0,0,0,0,0,0,0,0,30
DET201403310,KCA,4,0,2,3,1,CBBBB,2,1,infao001,R,infao001,R,verlj001,R,verlj001,R,avila001,cabrm001,kinsi001,castn001,gonza002,davir003,jacka001,huntt001,aokin001,escoa003,cainl001,W.3-H(UR);2-3;1-2,F,F,4,2,14,T,F,0,F,F,0,F,F,1,F,F,0,,F,F,,0,0,N,0,N,0,N,1,2,3,5,,,,,F,F,F,F,F,F,F,F,F,verlj001,verlj001,verlj001,F,F,F,F,F,,,,,0,0,0,0,0,0,0,0,0,31
DET201403310,KCA,4,0,2,1,2,SBSX,3,1,hosme001,L,hosme001,L,verlj001,R,verlj001,R,avila001,cabrm001,kinsi001,castn001,gonza002,davir003,jacka001,huntt001,infao001,aokin001,escoa003,6/P,F,F,3,3,2,T,T,0,F,F,1,F,F,0,F,F,6,P,F,F,,0,0,N,0,N,0,N,0,1,2,3,6,,,,F,F,F,F,F,F,F,F,F,verlj001,verlj001,verlj001,F,F,F,F,F,,,,,0,6,0,0,0,0,0,0,0,32
DET201403310,KCA,4,1,0,0,1,CX,3,1,cabrm001,R,cabrm001,R,shiej002,R,shiej002,R,peres002,hosme001,infao001,mousm001,escoa003,gorda001,cainl001,aokin001,,,,D7/L,T,F,3,3,21,T,T,2,F,F,0,F,F,0,F,F,7,L,F,F,,0,0,N,0,N,0,N,2,0,0,0,,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,0,0,0,0,0,0,0,0,33
DET201403310,KCA,4,1,0,2,2,BBFFFFX,3,1,martv001,L,martv001,L,shiej002,R,shiej002,R,peres002,hosme001,infao001,mousm001,escoa003,gorda001,cainl001,aokin001,,cabrm001,,63/G.2-3,F,F,10,4,2,T,T,0,F,F,1,F,F,0,F,F,6,G,F,F,,0,0,N,0,N,0,N,0,0,3,0,63,,,,F,F,F,F,F,F,F,F,F,,shiej002,,F,F,F,F,F,,,,,0,3,0,0,6,0,0,0,0,34
DET201403310,KCA,4,1,1,3,2,BBFFBFC,3,1,jacka001,R,jacka001,R,shiej002,R,shiej002,R,peres002,hosme001,infao001,mousm001,escoa003,gorda001,cainl001,aokin001,,,cabrm001,K,F,F,8,5,3,T,T,0,F,F,1,F,F,0,F,F,0,,F,F,,0,0,N,0,N,0,N,0,0,0,3,2,,,,F,F,F,F,F,F,F,F,F,,,shiej002,F,F,F,F,F,,,,,0,2,0,0,0,0,0,0,0,35
DET201403310,KCA,4,1,2,3,2,FBSBBS,3,1,avila001,L,avila001,L,shiej002,R,shiej002,R,peres002,hosme001,infao001,mousm001,escoa003,gorda001,cainl001,aokin001,,,cabrm001,K,F,F,2,6,3,T,T,0,F,F,1,F,F,0,F,F,0,,F,F,,0,0,N,0,N,0,N,0,0,0,3,2,,,,F,F,F,F,F,F,F,F,F,,,shiej002,F,F,F,F,F,,,,,0,2,0,0,0,0,0,0,0,36
DET201403310,KCA,5,0,0,2,2,CBFBFX,3,1,butlb003,R,butlb003,R,verlj001,R,verlj001,R,avila001,cabrm001,kinsi001,castn001,gonza002,davir003,jacka001,huntt001,,,,S7/G,T,F,10,4,20,T,T,1,F,F,0,F,F,0,F,F,7,G,F,F,,0,0,N,0,N,0,N,1,0,0,0,,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,0,0,0,0,0,0,0,0,37
DET201403310,KCA,5,0,0,2,2,BSF*BX,3,1,gorda001,L,gorda001,L,verlj001,R,verlj001,R,avila001,cabrm001,kinsi001,castn001,gonza002,davir003,jacka001,huntt001,butlb003,,,16(1)3/GDP,F,F,7,5,2,T,T,0,F,F,2,T,F,0,F,F,1,G,F,F,,0,0,N,0,N,0,N,0,0,0,0,63,16,,,F,F,F,F,F,F,F,F,F,verlj001,,,F,F,F,F,F,,,,,0,6,3,0,1,6,0,0,0,38
DET201403310,KCA,5,0,2,2,0,BBX,3,1,peres002,R,peres002,R,verlj001,R,verlj001,R,avila001,cabrm001,kinsi001,castn001,gonza002,davir003,jacka001,huntt001,,,,S8/G,F,F,2,6,20,T,T,1,F,F,0,F,F,0,F,F,8,G,F,F,,0,0,N,0,N,0,N,1,0,0,0,,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,0,0,0,0,0,0,0,0,39
DET201403310,KCA,5,0,2,3,0,B*BBX,3,1,mousm001,L,mousm001,L,verlj001,R,verlj001,R,avila001,cabrm001,kinsi001,castn001,gonza002,davir003,jacka001,huntt001,peres002,,,8/F,F,F,5,7,2,T,T,0,F,F,1,F,F,0,F,F,8,F,F,F,,0,0,N,0,N,0,N,0,1,0,0,8,,,,F,F,F,F,F,F,F,F,F,verlj001,,,F,F,F,F,F,,,,,0,8,0,0,0,0,0,0,0,40
DET201403310,KCA,5,1,0,1,2,BCSX,3,1,castn001,R,castn001,R,shiej002,R,shiej002,R,peres002,hosme001,infao001,mousm001,escoa003,gorda001,cainl001,aokin001,,,,S7/L.BX2(74),T,F,5,7,20,T,T,1,F,F,1,F,F,0,F,F,7,L,F,F,,0,0,N,0,N,0,N,0,0,0,0,74,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,4,0,0,7,0,0,0,0,41
DET201403310,KCA,5,1,1,2,2,BCFBX,3,1,gonza002,R,gonza002,R,shiej002,R,shiej002,R,peres002,hosme001,infao001,mousm001,escoa003,gorda001,cainl001,aokin001,,,,53/G,F,F,6,8,2,T,T,0,F,F,1,F,F,0,F,F,5,G,F,F,,0,0,N,0,N,0,N,0,0,0,0,53,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,3,0,0,5,0,0,0,0,42
DET201403310,KCA,5,1,2,3,2,SBBCBFX,3,1,davir003,R,davir003,R,shiej002,R,shiej002,R,peres002,hosme001,infao001,mousm001,escoa003,gorda001,cainl001,aokin001,,,,3/G,F,F,7,9,2,T,T,0,F,F,1,F,F,0,F,F,3,G,F,F,,0,0,N,0,N,0,N,0,0,0,0,3,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,3,0,0,0,0,0,0,0,43
DET201403310,KCA,6,0,0,1,2,CBSFX,3,1,cainl001,R,cainl001,R,verlj001,R,verlj001,R,avila001,cabrm001,kinsi001,castn001,gonza002,davir003,jacka001,huntt001,,,,8/F,T,F,8,8,2,T,T,0,F,F,1,F,F,0,F,F,8,F,F,F,,0,0,N,0,N,0,N,0,0,0,0,8,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,8,0,0,0,0,0,0,0,44
DET201403310,KCA,6,0,1,1,2,FBCFX,3,1,escoa003,R,escoa003,R,verlj001,R,verlj001,R,avila001,cabrm001,kinsi001,castn001,gonza002,davir003,jacka001,huntt001,,,,13/G,F,F,6,9,2,T,T,0,F,F,1,F,F,0,F,F,1,G,F,F,,0,0,N,0,N,0,N,0,0,0,0,13,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,3,0,0,1,0,0,0,0,45
DET201403310,KCA,6,0,2,0,2,SFS,3,1,aokin001,L,aokin001,L,verlj001,R,verlj001,R,avila001,cabrm001,kinsi001,castn001,gonza002,davir003,jacka001,huntt001,,,,K,F,F,9,1,3,T,T,0,F,F,1,F,F,0,F,F,0,,F,F,,0,0,N,0,N,0,N,0,0,0,0,2,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,2,0,0,0,0,0,0,0,46
DET201403310,KCA,6,1,0,2,2,CFBFBFFX,3,1,kinsi001,R,kinsi001,R,shiej002,R,shiej002,R,peres002,hosme001,infao001,mousm001,escoa003,gorda001,cainl001,aokin001,,,,63/G,T,F,4,1,2,T,T,0,F,F,1,F,F,0,F,F,6,G,F,F,,0,0,N,0,N,0,N,0,0,0,0,63,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,3,0,0,6,0,0,0,0,47
DET201403310,KCA,6,1,1,1,2,BSFFX,3,1,huntt001,R,huntt001,R,shiej002,R,shiej002,R,peres002,hosme001,infao001,mousm001,escoa003,gorda001,cainl001,aokin001,,,,8/L,F,F,9,2,2,T,T,0,F,F,1,F,F,0,F,F,8,L,F,F,,0,0,N,0,N,0,N,0,0,0,0,8,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,8,0,0,0,0,0,0,0,48
DET201403310,KCA,6,1,2,2,2,CBBSFX,3,1,cabrm001,R,cabrm001,R,shiej002,R,shiej002,R,peres002,hosme001,infao001,mousm001,escoa003,gorda001,cainl001,aokin001,,,,6/P,F,F,3,3,2,T,T,0,F,F,1,F,F,0,F,F,6,P,F,F,,0,0,N,0,N,0,N,0,0,0,0,6,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,6,0,0,0,0,0,0,0,49
DET201403310,KCA,7,0,0,3,1,.CBBBX,3,1,infao001,R,infao001,R,reede002,R,reede002,R,avila001,cabrm001,kinsi001,castn001,gonza002,davir003,jacka001,huntt001,,,,8/F,T,F,4,2,2,T,T,0,F,F,1,F,F,0,F,F,8,F,F,F,,0,0,N,0,N,0,N,0,0,0,0,8,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,8,0,0,0,0,0,0,0,50
DET201403310,KCA,7,0,1,0,1,CX,3,1,hosme001,L,hosme001,L,reede002,R,reede002,R,avila001,cabrm001,kinsi001,castn001,gonza002,davir003,jacka001,huntt001,,,,43/G,F,F,3,3,2,T,T,0,F,F,1,F,F,0,F,F,4,G,F,F,,0,0,N,0,N,0,N,0,0,0,0,43,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,3,0,0,4,0,0,0,0,51
DET201403310,KCA,7,0,2,0,2,CCX,3,1,butlb003,R,butlb003,R,reede002,R,reede002,R,avila001,cabrm001,kinsi001,castn001,gonza002,davir003,jacka001,huntt001,,,,63/G,F,F,10,4,2,T,T,0,F,F,1,F,F,0,F,F,6,G,F,F,,0,0,N,0,N,0,N,0,0,0,0,63,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,3,0,0,6,0,0,0,0,52
DET201403310,KCA,7,1,0,0,2,FFX,3,1,martv001,L,martv001,L,shiej002,R,shiej002,R,peres002,hosme001,infao001,mousm001,escoa003,gorda001,cainl001,aokin001,,,,9/F,T,F,10,4,2,T,T,0,F,F,1,F,F,0,F,F,9,F,F,F,,0,0,N,0,N,0,N,0,0,0,0,9,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,9,0,0,0,0,0,0,0,53
DET201403310,KCA,7,1,1,2,1,BCBX,3,1,jacka001,R,jacka001,R,shiej002,R,shiej002,R,peres002,hosme001,infao001,mousm001,escoa003,gorda001,cainl001,aokin001,,,,T8/F,F,F,8,5,22,T,T,3,F,F,0,F,F,0,F,F,8,F,F,F,,0,0,N,0,N,0,N,3,0,0,0,,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,0,0,0,0,0,0,0,0,54
DET201403310,KCA,7,1,1,3,0,BBBB,3,1,avila001,L,avila001,L,shiej002,R,shiej002,R,peres002,hosme001,infao001,mousm001,escoa003,gorda001,cainl001,aokin001,,,jacka001,W,F,F,2,6,14,T,F,0,F,F,0,F,F,0,F,F,0,,F,F,,0,0,N,0,N,0,N,1,0,0,3,,,,,F,F,F,F,F,F,F,F,F,,,shiej002,F,F,F,F,F,,,,,0,0,0,0,0,0,0,0,0,55
DET201403310,KCA,7,1,1,0,2,.SSS,3,1,castn001,R,castn001,R,crowa001,R,crowa001,R,peres002,hosme001,infao001,mousm001,escoa003,gorda001,cainl001,aokin001,avila001,,jacka001,K+WP.3-H;1-2,F,F,5,7,3,T,T,0,F,F,1,F,F,0,T,F,0,,F,F,,0,0,N,0,N,0,N,0,2,0,4,2,,,,F,F,F,F,F,F,F,F,F,shiej002,,shiej002,F,F,F,F,F,,,,,0,2,0,0,0,0,0,0,0,56
DET201403310,KCA,7,1,2,0,1,CX,3,2,gonza002,R,gonza002,R,crowa001,R,crowa001,R,peres002,hosme001,infao001,mousm001,escoa003,gorda001,cainl001,aokin001,,avila001,,T7/L.2-H,F,F,6,8,22,T,T,3,F,F,0,F,F,1,F,F,7,L,F,F,,0,0,N,0,N,0,N,3,0,4,0,,,,,F,F,F,F,F,F,F,F,F,,shiej002,,F,F,F,F,F,,,,,0,0,0,0,0,0,0,0,0,57
DET201403310,KCA,7,1,2,3,2,BFFB*BFX,3,3,davir003,R,davir003,R,crowa001,R,crowa001,R,peres002,hosme001,infao001,mousm001,escoa003,gorda001,cainl001,aokin001,,,gonza002,63/G,F,F,7,9,2,T,T,0,F,F,1,F,F,0,F,F,6,G,F,F,,0,0,N,0,N,0,N,0,0,0,3,63,,,,F,F,F,F,F,F,F,F,F,,,crowa001,F,F,F,F,F,,,,,0,3,0,0,6,0,0,0,0,58
DET201403310,KCA,8,0,0,1,2,.BCFFX,3,3,gorda001,L,gorda001,L,albua001,R,albua001,R,avila001,cabrm001,kinsi001,castn001,gonza002,davir003,jacka001,huntt001,,,,8/F,T,F,7,5,2,T,T,0,F,F,1,F,F,0,F,F,8,F,F,F,,0,0,N,0,N,0,N,0,0,0,0,8,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,8,0,0,0,0,0,0,0,59
DET201403310,KCA,8,0,1,0,1,CX,3,3,peres002,R,peres002,R,albua001,R,albua001,R,avila001,cabrm001,kinsi001,castn001,gonza002,davir003,jacka001,huntt001,,,,S7/G,F,F,2,6,20,T,T,1,F,F,0,F,F,0,F,F,7,G,F,F,,0,0,N,0,N,0,N,1,0,0,0,,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,0,0,0,0,0,0,0,0,60
