HOU201004050,SFN,1,0,0,0,0,X,0,0,rowaa001,R,rowaa001,R,oswar001,R,oswar001,R,towlj001,blumg001,matsk001,felip001,manzt001,lee-c001,bourm001,pench001,,,,63/G,T,F,8,1,2,T,T,0,F,F,1,F,F,0,F,F,6,G,F,F,,0,0,N,0,N,0,N,0,0,0,0,63,,,,F,F,F,F,F,F,F,F,F,,,,T,F,F,F,F,,,,,0,3,0,0,6,0,0,0,0,1
HOU201004050,SFN,1,0,1,2,2,CSBBX,0,0,rente001,R,rente001,R,oswar001,R,oswar001,R,towlj001,blumg001,matsk001,felip001,manzt001,lee-c001,bourm001,pench001,,,,8/F,F,F,6,2,2,T,T,0,F,F,1,F,F,0,F,F,8,F,F,F,,0,0,N,0,N,0,N,0,0,0,0,8,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,8,0,0,0,0,0,0,0,2
HOU201004050,SFN,1,0,2,3,2,BFBSBX,0,0,sandp001,L,sandp001,L,oswar001,R,oswar001,R,towlj001,blumg001,matsk001,felip001,manzt001,lee-c001,bourm001,pench001,,,,8/F,F,F,5,3,2,T,T,0,F,F,1,F,F,0,F,F,8,F,F,F,,0,0,N,0,N,0,N,0,0,0,0,8,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,8,0,0,0,0,0,0,0,3
HOU201004050,SFN,1,1,0,0,0,X,0,0,bourm001,L,bourm001,L,linct001,R,linct001,R,molib001,huffa001,uribj002,sandp001,rente001,derom001,rowaa001,bowkj001,,,,143/G,T,F,8,1,2,T,T,0,F,F,1,F,F,0,F,F,1,G,F,F,,0,0,N,0,N,0,N,0,0,0,0,143,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,3,0,0,1,4,0,0,0,4
HOU201004050,SFN,1,1,1,2,2,BCBSS,0,0,matsk001,L,matsk001,L,linct001,R,linct001,R,molib001,huffa001,uribj002,sandp001,rente001,derom001,rowaa001,bowkj001,,,,K,F,F,4,2,3,T,T,0,F,F,1,F,F,0,F,F,0,,F,F,,0,0,N,0,N,0,N,0,0,0,0,2,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,2,0,0,0,0,0,0,0,5
HOU201004050,SFN,1,1,2,1,2,CCFBS,0,0,pench001,R,pench001,R,linct001,R,linct001,R,molib001,huffa001,uribj002,sandp001,rente001,derom001,rowaa001,bowkj001,,,,K23,F,F,9,3,3,T,T,0,F,F,1,F,F,0,F,F,0,,F,F,,0,0,N,0,N,0,N,0,0,0,0,23,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,3,0,0,2,0,0,0,0,6
HOU201004050,SFN,2,0,0,1,2,CBSX,0,0,huffa001,L,huffa001,L,oswar001,R,oswar001,R,towlj001,blumg001,matsk001,felip001,manzt001,lee-c001,bourm001,pench001,,,,S9/G,T,F,3,4,20,T,T,1,F,F,0,F,F,0,F,F,9,G,F,F,,0,0,N,0,N,0,N,1,0,0,0,,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,0,0,0,0,0,0,0,0,7
HOU201004050,SFN,2,0,0,3,2,CBBB>F1*B,0,0,derom001,R,derom001,R,oswar001,R,oswar001,R,towlj001,blumg001,matsk001,felip001,manzt001,lee-c001,bourm001,pench001,huffa001,,,W.1-2,F,F,7,5,14,T,F,0,F,F,0,F,F,0,F,F,0,,F,F,,0,0,N,0,N,0,N,1,2,0,0,,,,,F,F,F,F,F,F,F,F,F,oswar001,,,F,F,F,F,F,,,,,0,0,0,0,0,0,0,0,0,8
HOU201004050,SFN,2,0,0,0,2,CFX,0,0,molib001,R,molib001,R,oswar001,R,oswar001,R,towlj001,blumg001,matsk001,felip001,manzt001,lee-c001,bourm001,pench001,derom001,huffa001,,S7/L.2-H;1-3,F,F,2,6,20,T,T,1,F,F,0,F,F,1,F,F,7,L,F,F,,0,0,N,0,N,0,N,1,3,4,0,,,,,F,F,F,F,F,F,F,F,F,oswar001,oswar001,,F,F,F,F,F,,,,,0,0,0,0,0,0,0,0,0,9
HOU201004050,SFN,2,0,0,2,0,*BBX,1,0,bowkj001,L,bowkj001,L,oswar001,R,oswar001,R,towlj001,blumg001,matsk001,felip001,manzt001,lee-c001,bourm001,pench001,molib001,,derom001,S7/F.3-H;1-3,F,F,9,7,20,T,T,1,F,F,0,F,F,1,F,F,7,F,F,F,,0,0,N,0,N,0,N,1,3,0,4,,,,,F,F,F,F,F,F,F,F,F,oswar001,,oswar001,F,F,F,F,F,,,,,0,0,0,0,0,0,0,0,0,10
