ARI201104080,CIN,1,0,0,2,2,CBSBC,0,0,stubd001,R,stubd001,R,kenni001,R,kenni001,R,montm001,nadyx001,johnk003,moram002,drews001,bloow001,younc004,uptoj001,,,,K,T,F,8,1,3,T,T,0,F,F,1,F,F,0,F,F,0,,F,F,,0,0,N,0,N,0,N,0,0,0,0,2,,,,F,F,F,F,F,F,F,F,F,,,,T,F,F,F,F,,,,,0,2,0,0,0,0,0,0,0,1
ARI201104080,CIN,1,0,1,2,2,FBBSFFX,0,0,philb001,R,philb001,R,kenni001,R,kenni001,R,montm001,nadyx001,johnk003,moram002,drews001,bloow001,younc004,uptoj001,,,,9/F,F,F,4,2,2,T,T,0,F,F,1,F,F,0,F,F,9,F,F,F,,0,0,N,0,N,0,N,0,0,0,0,9,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,9,0,0,0,0,0,0,0,2
ARI201104080,CIN,1,0,2,0,0,X,0,0,vottj001,L,vottj001,L,kenni001,R,kenni001,R,montm001,nadyx001,johnk003,moram002,drews001,bloow001,younc004,uptoj001,,,,43/G,F,F,3,3,2,T,T,0,F,F,1,F,F,0,F,F,4,G,F,F,,0,0,N,0,N,0,N,0,0,0,0,43,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,3,0,0,4,0,0,0,0,3
ARI201104080,CIN,1,1,0,1,1,BCX,0,0,bloow001,R,bloow001,R,woodt004,L,woodt004,L,hanir001,vottj001,philb001,roles001,janip001,gomej001,stubd001,brucj001,,,,D8/L,T,F,7,1,21,T,T,2,F,F,0,F,F,0,F,F,8,L,F,F,,0,0,N,0,N,0,N,2,0,0,0,,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,0,0,0,0,0,0,0,0,4
ARI201104080,CIN,1,1,0,0,0,X,0,0,johnk003,L,johnk003,L,woodt004,L,woodt004,L,hanir001,vottj001,philb001,roles001,janip001,gomej001,stubd001,brucj001,,bloow001,,23/SH/BG.2-3,F,F,4,2,2,T,F,0,T,F,1,F,F,0,F,F,2,G,T,F,,0,0,N,0,N,0,N,0,0,3,0,23,,,,F,F,F,F,F,F,F,F,F,,woodt004,,F,F,F,F,F,,,,,0,3,0,0,2,0,0,0,0,5
ARI201104080,CIN,1,1,1,0,1,CX,0,0,uptoj001,R,uptoj001,R,woodt004,L,woodt004,L,hanir001,vottj001,philb001,roles001,janip001,gomej001,stubd001,brucj001,,,bloow001,S8/F.3-H,F,F,9,3,20,T,T,1,F,F,0,F,F,1,F,F,8,F,F,F,,0,0,N,0,N,0,N,1,0,0,4,,,,,F,F,F,F,F,F,F,F,F,,,woodt004,F,F,F,F,F,,,,,0,0,0,0,0,0,0,0,0,6
ARI201104080,CIN,1,1,1,1,2,1FBCX,0,1,younc004,R,younc004,R,woodt004,L,woodt004,L,hanir001,vottj001,philb001,roles001,janip001,gomej001,stubd001,brucj001,uptoj001,,,53/G.1-2,F,F,8,4,2,T,T,0,F,F,1,F,F,0,F,F,5,G,F,F,,0,0,N,0,N,0,N,0,2,0,0,53,,,,F,F,F,F,F,F,F,F,F,woodt004,,,F,F,F,F,F,,,,,0,3,0,0,5,0,0,0,0,7
ARI201104080,CIN,1,1,2,2,2,CBBSX,0,1,drews001,L,drews001,L,woodt004,L,woodt004,L,hanir001,vottj001,philb001,roles001,janip001,gomej001,stubd001,brucj001,,uptoj001,,D7/L.2-H,F,F,6,5,21,T,T,2,F,F,0,F,F,1,F,F,7,L,F,F,,0,0,N,0,N,0,N,2,0,4,0,,,,,F,F,F,F,F,F,F,F,F,,woodt004,,F,F,F,F,F,,,,,0,0,0,0,0,0,0,0,0,8
ARI201104080,CIN,1,1,2,1,2,FBCS,0,2,nadyx001,R,nadyx001,R,woodt004,L,woodt004,L,hanir001,vottj001,philb001,roles001,janip001,gomej001,stubd001,brucj001,,drews001,,K,F,F,3,6,3,T,T,0,F,F,1,F,F,0,F,F,0,,F,F,,0,0,N,0,N,0,N,0,0,2,0,2,,,,F,F,F,F,F,F,F,F,F,,woodt004,,F,F,F,F,F,,,,,0,2,0,0,0,0,0,0,0,9
ARI201104080,CIN,2,0,0,3,2,BFBCBX,0,2,roles001,R,roles001,R,kenni001,R,kenni001,R,montm001,nadyx001,johnk003,moram002,drews001,bloow001,younc004,uptoj001,,,,S7/F+,T,F,5,4,20,T,T,1,F,F,0,F,F,0,F,F,7,F,F,F,,0,0,N,0,N,0,N,1,0,0,0,,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,0,0,0,0,0,0,0,0,10
