TBA201104010,BAL,1,0,0,2,1,BSBX,0,0,robeb003,R,robeb003,R,pricd001,L,pricd001,L,jasoj001,johnd004,zobrb001,longe001,brigr001,damoj001,uptob001,joycm001,,,,3/P3F,T,F,4,1,2,T,T,0,F,F,1,F,F,0,F,F,3,P,F,T,3F,0,0,N,0,N,0,N,0,0,0,0,3,,,,F,F,F,F,F,F,F,F,F,,,,T,F,F,F,F,,,,,0,3,0,0,0,0,0,0,0,1
TBA201104010,BAL,1,0,1,2,1,CBBX,0,0,markn001,L,markn001,L,pricd001,L,pricd001,L,jasoj001,johnd004,zobrb001,longe001,brigr001,damoj001,uptob001,joycm001,,,,7/F,F,F,9,2,2,T,T,0,F,F,1,F,F,0,F,F,7,F,F,F,,0,0,N,0,N,0,N,0,0,0,0,7,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,7,0,0,0,0,0,0,0,2
TBA201104010,BAL,1,0,2,1,1,FBX,0,0,lee-d002,R,lee-d002,R,pricd001,L,pricd001,L,jasoj001,johnd004,zobrb001,longe001,brigr001,damoj001,uptob001,joycm001,,,,43/G,F,F,3,3,2,T,T,0,F,F,1,F,F,0,F,F,4,G,F,F,,0,0,N,0,N,0,N,0,0,0,0,43,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,3,0,0,4,0,0,0,0,3
TBA201104010,BAL,1,1,0,0,0,X,0,0,zobrb001,L,zobrb001,L,guthj001,R,guthj001,R,wietm001,lee-d002,robeb003,reynm001,hardj003,scotl001,jonea003,markn001,,,,3/G,T,F,4,1,2,T,T,0,F,F,1,F,F,0,F,F,3,G,F,F,,0,0,N,0,N,0,N,0,0,0,0,3,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,3,0,0,0,0,0,0,0,4
TBA201104010,BAL,1,1,1,0,2,CFX,0,0,damoj001,L,damoj001,L,guthj001,R,guthj001,R,wietm001,lee-d002,robeb003,reynm001,hardj003,scotl001,jonea003,markn001,,,,7/F,F,F,7,2,2,T,T,0,F,F,1,F,F,0,F,F,7,F,F,F,,0,0,N,0,N,0,N,0,0,0,0,7,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,7,0,0,0,0,0,0,0,5
TBA201104010,BAL,1,1,2,0,1,CX,0,0,longe001,R,longe001,R,guthj001,R,guthj001,R,wietm001,lee-d002,robeb003,reynm001,hardj003,scotl001,jonea003,markn001,,,,7/L,F,F,5,3,2,T,T,0,F,F,1,F,F,0,F,F,7,L,F,F,,0,0,N,0,N,0,N,0,0,0,0,7,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,7,0,0,0,0,0,0,0,6
TBA201104010,BAL,2,0,0,0,1,SX,0,0,guerv001,R,guerv001,R,pricd001,L,pricd001,L,jasoj001,johnd004,zobrb001,longe001,brigr001,damoj001,uptob001,joycm001,,,,S8/G,T,F,10,4,20,T,T,1,F,F,0,F,F,0,F,F,8,G,F,F,,0,0,N,0,N,0,N,1,0,0,0,,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,0,0,0,0,0,0,0,0,7
TBA201104010,BAL,2,0,0,0,2,SFS,0,0,jonea003,R,jonea003,R,pricd001,L,pricd001,L,jasoj001,johnd004,zobrb001,longe001,brigr001,damoj001,uptob001,joycm001,guerv001,,,K,F,F,8,5,3,T,T,0,F,F,1,F,F,0,F,F,0,,F,F,,0,0,N,0,N,0,N,0,1,0,0,2,,,,F,F,F,F,F,F,F,F,F,pricd001,,,F,F,F,F,F,,,,,0,2,0,0,0,0,0,0,0,8
TBA201104010,BAL,2,0,1,1,2,CBCFS,0,0,scotl001,L,scotl001,L,pricd001,L,pricd001,L,jasoj001,johnd004,zobrb001,longe001,brigr001,damoj001,uptob001,joycm001,guerv001,,,K,F,F,7,6,3,T,T,0,F,F,1,F,F,0,F,F,0,,F,F,,0,0,N,0,N,0,N,0,1,0,0,2,,,,F,F,F,F,F,F,F,F,F,pricd001,,,F,F,F,F,F,,,,,0,2,0,0,0,0,0,0,0,9
TBA201104010,BAL,2,0,2,1,2,BSSC,0,0,reynm001,R,reynm001,R,pricd001,L,pricd001,L,jasoj001,johnd004,zobrb001,longe001,brigr001,damoj001,uptob001,joycm001,guerv001,,,K,F,F,5,7,3,T,T,0,F,F,1,F,F,0,F,F,0,,F,F,,0,0,N,0,N,0,N,0,1,0,0,2,,,,F,F,F,F,F,F,F,F,F,pricd001,,,F,F,F,F,F,,,,,0,2,0,0,0,0,0,0,0,10
TBA201104010,BAL,2,1,0,3,2,CBFBFBX,0,0,ramim002,R,ramim002,R,guthj001,R,guthj001,R,wietm001,lee-d002,robeb003,reynm001,hardj003,scotl001,jonea003,markn001,,,,63/G,T,F,10,4,2,T,T,0,F,F,1,F,F,0,F,F,6,G,F,F,,0,0,N,0,N,0,N,0,0,0,0,63,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,3,0,0,6,0,0,0,0,11
TBA201104010,BAL,2,1,1,1,2,BFCX,0,0,johnd004,L,johnd004,L,guthj001,R,guthj001,R,wietm001,lee-d002,robeb003,reynm001,hardj003,scotl001,jonea003,markn001,,,,D8/F,F,F,3,5,21,T,T,2,F,F,0,F,F,0,F,F,8,F,F,F,,0,0,N,0,N,0,N,2,0,0,0,,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,0,0,0,0,0,0,0,0,12
TBA201104010,BAL,2,1,1,1,2,SS*BC,0,0,uptob001,R,uptob001,R,guthj001,R,guthj001,R,wietm001,lee-d002,robeb003,reynm001,hardj003,scotl001,jonea003,markn001,,johnd004,,K,F,F,8,6,3,T,T,0,F,F,1,F,F,0,F,F,0,,F,F,,0,0,N,0,N,0,N,0,0,2,0,2,,,,F,F,F,F,F,F,F,F,F,,guthj001,,F,F,F,F,F,,,,,0,2,0,0,0,0,0,0,0,13
TBA201104010,BAL,2,1,2,2,2,SFBBFFX,0,0,joycm001,L,joycm001,L,guthj001,R,guthj001,R,wietm001,lee-d002,robeb003,reynm001,hardj003,scotl001,jonea003,markn001,,johnd004,,43/G,F,F,9,7,2,T,T,0,F,F,1,F,F,0,F,F,4,G,F,F,,0,0,N,0,N,0,N,0,0,2,0,43,,,,F,F,F,F,F,F,F,F,F,,guthj001,,F,F,F,F,F,,,,,0,3,0,0,4,0,0,0,0,14
TBA201104010,BAL,3,0,0,2,2,CBSBS,0,0,wietm001,R,wietm001,R,pricd001,L,pricd001,L,jasoj001,johnd004,zobrb001,longe001,brigr001,damoj001,uptob001,joycm001,,,,K,T,F,2,8,3,T,T,0,F,F,1,F,F,0,F,F,0,,F,F,,0,0,N,0,N,0,N,0,0,0,0,2,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,2,0,0,0,0,0,0,0,15
