ATL201004050,CHN,1,0,0,1,1,CBX,0,0,therr001,R,therr001,R,lowed001,R,lowed001,R,mccab002,glaut001,pradm001,jonec004,escoy001,cabrm002,mclon001,heywj001,,,,9/F,T,F,6,1,2,T,T,0,F,F,1,F,F,0,F,F,9,F,F,F,,0,0,N,0,N,0,N,0,0,0,0,9,,,,F,F,F,F,F,F,F,F,F,,,,T,F,F,F,F,,,,,0,9,0,0,0,0,0,0,0,1
ATL201004050,CHN,1,0,1,3,2,BSBBFX,0,0,fukuk001,L,fukuk001,L,lowed001,R,lowed001,R,mccab002,glaut001,pradm001,jonec004,escoy001,cabrm002,mclon001,heywj001,,,,S9/L,F,F,9,2,20,T,T,1,F,F,0,F,F,0,F,F,9,L,F,F,,0,0,N,0,N,0,N,1,0,0,0,,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,0,0,0,0,0,0,0,0,2
ATL201004050,CHN,1,0,1,3,0,BBBB,0,0,lee-d002,R,lee-d002,R,lowed001,R,lowed001,R,mccab002,glaut001,pradm001,jonec004,escoy001,cabrm002,mclon001,heywj001,fukuk001,,,W.1-2,F,F,3,3,14,T,F,0,F,F,0,F,F,0,F,F,0,,F,F,,0,0,N,0,N,0,N,1,2,0,0,,,,,F,F,F,F,F,F,F,F,F,lowed001,,,F,F,F,F,F,,,,,0,0,0,0,0,0,0,0,0,3
ATL201004050,CHN,1,0,1,0,0,X,0,0,ramia001,R,ramia001,R,lowed001,R,lowed001,R,mccab002,glaut001,pradm001,jonec004,escoy001,cabrm002,mclon001,heywj001,lee-d002,fukuk001,,8/F,F,F,5,4,2,T,T,0,F,F,1,F,F,0,F,F,8,F,F,F,,0,0,N,0,N,0,N,0,1,2,0,8,,,,F,F,F,F,F,F,F,F,F,lowed001,lowed001,,F,F,F,F,F,,,,,0,8,0,0,0,0,0,0,0,4
ATL201004050,CHN,1,0,2,0,1,FX,0,0,byrdm001,R,byrdm001,R,lowed001,R,lowed001,R,mccab002,glaut001,pradm001,jonec004,escoy001,cabrm002,mclon001,heywj001,lee-d002,fukuk001,,HR/8/F.2-H;1-H,F,F,8,5,23,T,T,4,F,F,0,F,F,3,F,F,0,F,F,F,8,0,0,N,0,N,0,N,4,4,4,0,,,,,F,F,F,F,F,F,F,F,F,lowed001,lowed001,,F,F,F,F,F,,,,,0,0,0,0,0,0,0,0,0,5
ATL201004050,CHN,1,0,2,1,0,BX,3,0,soria001,R,soria001,R,lowed001,R,lowed001,R,mccab002,glaut001,pradm001,jonec004,escoy001,cabrm002,mclon001,heywj001,,,,53/G-,F,F,7,6,2,T,T,0,F,F,1,F,F,0,F,F,5,G,F,F,,0,0,N,0,N,0,N,0,0,0,0,53,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,3,0,0,5,0,0,0,0,6
ATL201004050,CHN,1,1,0,3,2,BBCFBFB,3,0,cabrm002,L,cabrm002,L,zambc001,R,zambc001,R,sotog001,lee-d002,fontm001,ramia001,therr001,soria001,byrdm001,fukuk001,,,,W,T,F,7,1,14,T,F,0,F,F,0,F,F,0,F,F,0,,F,F,,0,0,N,0,N,0,N,1,0,0,0,,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,0,0,0,0,0,0,0,0,7
ATL201004050,CHN,1,1,0,1,2,CTF1BX,3,0,pradm001,R,pradm001,R,zambc001,R,zambc001,R,sotog001,lee-d002,fontm001,ramia001,therr001,soria001,byrdm001,fukuk001,cabrm002,,,S9/F.1-3,F,F,4,2,20,T,T,1,F,F,0,F,F,0,F,F,9,F,F,F,,0,0,N,0,N,0,N,1,3,0,0,,,,,F,F,F,F,F,F,F,F,F,zambc001,,,F,F,F,F,F,,,,,0,0,0,0,0,0,0,0,0,8
ATL201004050,CHN,1,1,0,0,1,S1X,3,0,jonec004,L,jonec004,L,zambc001,R,zambc001,R,sotog001,lee-d002,fontm001,ramia001,therr001,soria001,byrdm001,fukuk001,pradm001,,cabrm002,S6/P.3-H;1-2,F,F,5,3,20,T,T,1,F,F,0,F,F,1,F,F,6,P,F,F,,0,0,N,0,N,0,N,1,2,0,4,,,,,F,F,F,F,F,F,F,F,F,zambc001,,zambc001,F,F,F,F,F,,,,,0,0,0,0,0,0,0,0,0,9
ATL201004050,CHN,1,1,0,1,1,BFX,3,1,mccab002,L,mccab002,L,zambc001,R,zambc001,R,sotog001,lee-d002,fontm001,ramia001,therr001,soria001,byrdm001,fukuk001,jonec004,pradm001,,S8/F-.2-3;1-2,F,F,2,4,20,T,T,1,F,F,0,F,F,0,F,F,8,F,F,F,,0,0,N,0,N,0,N,1,2,3,0,,,,,F,F,F,F,F,F,F,F,F,zambc001,zambc001,,F,F,F,F,F,,,,,0,0,0,0,0,0,0,0,0,10
ATL201004050,CHN,1,1,0,0,2,CTS,3,1,glaut001,R,glaut001,R,zambc001,R,zambc001,R,sotog001,lee-d002,fontm001,ramia001,therr001,soria001,byrdm001,fukuk001,mccab002,jonec004,pradm001,K,F,F,3,5,3,T,T,0,F,F,1,F,F,0,F,F,0,,F,F,,0,0,N,0,N,0,N,0,1,2,3,2,,,,F,F,F,F,F,F,F,F,F,zambc001,zambc001,zambc001,F,F,F,F,F,,,,,0,2,0,0,0,0,0,0,0,11
ATL201004050,CHN,1,1,1,1,1,BCX,3,1,escoy001,R,escoy001,R,zambc001,R,zambc001,R,sotog001,lee-d002,fontm001,ramia001,therr001,soria001,byrdm001,fukuk001,mccab002,jonec004,pradm001,S8/G.3-H;2-H;1-2,F,F,6,6,20,T,T,1,F,F,0,F,F,2,F,F,8,G,F,F,,0,0,N,0,N,0,N,1,2,4,4,,,,,F,F,F,F,F,F,F,F,F,zambc001,zambc001,zambc001,F,F,F,F,F,,,,,0,0,0,0,0,0,0,0,0,12
ATL201004050,CHN,1,1,1,2,0,BBX,3,3,heywj001,L,heywj001,L,zambc001,R,zambc001,R,sotog001,lee-d002,fontm001,ramia001,therr001,soria001,byrdm001,fukuk001,escoy001,mccab002,,HR/9/F.2-H;1-H,F,F,9,7,23,T,T,4,F,F,0,F,F,3,F,F,0,F,F,F,9,0,0,N,0,N,0,N,4,4,4,0,,,,,F,F,F,F,F,F,F,F,F,zambc001,zambc001,,F,F,F,F,F,,,,,0,0,0,0,0,0,0,0,0,13
ATL201004050,CHN,1,1,1,3,1,BBBCB,3,6,mclon001,L,mclon001,L,zambc001,R,zambc001,R,sotog001,lee-d002,fontm001,ramia001,therr001,soria001,byrdm001,fukuk001,,,,W,F,F,8,8,14,T,F,0,F,F,0,F,F,0,F,F,0,,F,F,,0,0,N,0,N,0,N,1,0,0,0,,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,0,0,0,0,0,0,0,0,14
ATL201004050,CHN,1,1,1,0,1,CX,3,6,lowed001,R,lowed001,R,zambc001,R,zambc001,R,sotog001,lee-d002,fontm001,ramia001,therr001,soria001,byrdm001,fukuk001,mclon001,,,14/SH/BG.1-2,F,F,1,9,2,T,F,0,T,F,1,F,F,0,F,F,1,G,T,F,,0,0,N,0,N,0,N,0,2,0,0,14,,,,F,F,F,F,F,F,F,F,F,zambc001,,,F,F,F,F,F,,,,,0,4,0,0,1,0,0,0,0,15
ATL201004050,CHN,1,1,2,3,2,BBFFBX,3,6,cabrm002,L,cabrm002,L,zambc001,R,zambc001,R,sotog001,lee-d002,fontm001,ramia001,therr001,soria001,byrdm001,fukuk001,,mclon001,,6/L-,F,F,7,1,2,T,T,0,F,F,1,F,F,0,F,F,6,L,F,F,,0,0,N,0,N,0,N,0,0,2,0,6,,,,F,F,F,F,F,F,F,F,F,,zambc001,,F,F,F,F,F,,,,,0,6,0,0,0,0,0,0,0,16
ATL201004050,CHN,2,0,0,3,2,CBFBBX,3,6,fontm001,L,fontm001,L,lowed001,R,lowed001,R,mccab002,glaut001,pradm001,jonec004,escoy001,cabrm002,mclon001,heywj001,,,,63/G,T,F,4,7,2,T,T,0,F,F,1,F,F,0,F,F,6,G,F,F,,0,0,N,0,N,0,N,0,0,0,0,63,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,3,0,0,6,0,0,0,0,17
