TOR201304020,CLE,2,0,1,1,0,BB,0,0,reynm001,R,reynm001,R,dickr001,R,dickr001,R,arenj001,encae001,bonie001,iztum001,reyej001,cabrm002,rasmc001,bautj002,branm003,,,PB.1-2,F,F,10,7,10,F,F,0,F,F,0,F,F,0,F,T,0,,F,F,,0,0,N,0,N,0,N,0,2,0,0,,,,,F,F,F,F,F,F,F,F,F,dickr001,,,F,F,F,F,F,,,,,0,0,0,0,0,0,0,0,0,13
TOR201304020,CLE,2,0,1,3,2,BB.BCFB,0,0,reynm001,R,reynm001,R,dickr001,R,dickr001,R,arenj001,encae001,bonie001,iztum001,reyej001,cabrm002,rasmc001,bautj002,,branm003,,W,F,F,10,7,14,T,F,0,F,F,0,F,F,0,F,F,0,,F,F,,0,0,N,0,N,0,N,1,0,2,0,,,,,F,F,F,F,F,F,F,F,F,,dickr001,,F,F,F,F,F,,,,,0,0,0,0,0,0,0,0,0,14
TOR201304020,CLE,2,0,1,1,0,BB,0,0,chisl001,L,chisl001,L,dickr001,R,dickr001,R,arenj001,encae001,bonie001,iztum001,reyej001,cabrm002,rasmc001,bautj002,reynm001,branm003,,PB.2-3;1-2,F,F,5,8,10,F,F,0,F,F,0,F,F,0,F,T,0,,F,F,,0,0,N,0,N,0,N,0,2,3,0,,,,,F,F,F,F,F,F,F,F,F,dickr001,dickr001,,F,F,F,F,F,,,,,0,0,0,0,0,0,0,0,0,15
TOR201304020,CLE,2,0,1,2,1,BB.SX,0,0,chisl001,L,chisl001,L,dickr001,R,dickr001,R,arenj001,encae001,bonie001,iztum001,reyej001,cabrm002,rasmc001,bautj002,,reynm001,branm003,63/G.3-H,F,F,5,8,2,T,T,0,F,F,1,F,F,1,F,F,6,G,F,F,,0,0,N,0,N,0,N,0,0,2,4,63,,,,F,F,F,F,F,F,F,F,F,,dickr001,dickr001,F,F,F,F,F,,,,,0,3,0,0,6,0,0,0,0,16
TOR201304020,CLE,2,0,2,1,0,BX,1,0,stubd001,R,stubd001,R,dickr001,R,dickr001,R,arenj001,encae001,bonie001,iztum001,reyej001,cabrm002,rasmc001,bautj002,,reynm001,,S57/L.2-H(UR);B-2(THH),F,F,9,9,20,T,T,1,F,F,0,F,F,1,F,F,5,L,F,F,,0,0,N,0,N,0,N,2,0,5,0,,,,,F,F,F,F,F,F,F,F,F,,dickr001,,F,F,F,F,F,,,,,0,0,0,0,0,0,0,0,0,17
TOR201304020,CLE,2,0,2,1,1,BCX,2,0,bourm001,L,bourm001,L,dickr001,R,dickr001,R,arenj001,encae001,bonie001,iztum001,reyej001,cabrm002,rasmc001,bautj002,,stubd001,,13/G,F,F,8,1,2,T,T,0,F,F,1,F,F,0,F,F,1,G,F,F,,0,0,N,0,N,0,N,0,0,2,0,13,,,,F,F,F,F,F,F,F,F,F,,dickr001,,F,F,F,F,F,,,,,0,3,0,0,1,0,0,0,0,18
TOR201304020,CLE,2,1,0,1,2,CSBS,2,0,arenj001,R,arenj001,R,mastj001,R,mastj001,R,santc002,swisn001,kipnj001,chisl001,cabra002,branm003,bourm001,stubd001,,,,K,T,F,2,6,3,T,T,0,F,F,1,F,F,0,F,F,0,,F,F,,0,0,N,0,N,0,N,0,0,0,0,2,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,2,0,0,0,0,0,0,0,19
TOR201304020,CLE,2,1,1,3,1,BCBBB,2,0,rasmc001,L,rasmc001,L,mastj001,R,mastj001,R,santc002,swisn001,kipnj001,chisl001,cabra002,branm003,bourm001,stubd001,,,,W,F,F,8,7,14,T,F,0,F,F,0,F,F,0,F,F,0,,F,F,,0,0,N,0,N,0,N,1,0,0,0,,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,0,0,0,0,0,0,0,0,20
TOR201304020,CLE,2,1,1,3,2,BBCFB>X,2,0,iztum001,L,iztum001,L,mastj001,R,mastj001,R,santc002,swisn001,kipnj001,chisl001,cabra002,branm003,bourm001,stubd001,rasmc001,,,9/F,F,F,5,8,2,T,T,0,F,F,1,F,F,0,F,F,9,F,F,F,,0,0,N,0,N,0,N,0,1,0,0,9,,,,F,F,F,F,F,F,F,F,F,mastj001,,,F,F,F,F,F,,,,,0,9,0,0,0,0,0,0,0,21
TOR201304020,CLE,2,1,2,2,2,BFF1FB1X,2,0,bonie001,L,bonie001,L,mastj001,R,mastj001,R,santc002,swisn001,kipnj001,chisl001,cabra002,branm003,bourm001,stubd001,rasmc001,,,D9/L.1-3,F,F,4,9,21,T,T,2,F,F,0,F,F,0,F,F,9,L,F,F,,0,0,N,0,N,0,N,2,3,0,0,,,,,F,F,F,F,F,F,F,F,F,mastj001,,,F,F,F,F,F,,,,,0,0,0,0,0,0,0,0,0,22
