CHN201004120,MIL,1,0,0,3,2,BBCBFX,0,0,weekr001,R,weekr001,R,dempr002,R,dempr002,R,sotog001,lee-d002,bakej001,ramia001,therr001,soria001,byrdm001,nadyx001,,,,7/F,T,F,4,1,2,T,T,0,F,F,1,F,F,0,F,F,7,F,F,F,,0,0,N,0,N,0,N,0,0,0,0,7,,,,F,F,F,F,F,F,F,F,F,,,,T,F,F,F,F,,,,,0,7,0,0,0,0,0,0,0,1
CHN201004120,MIL,1,0,1,3,1,BBBCB,0,0,edmoj001,L,edmoj001,L,dempr002,R,dempr002,R,sotog001,lee-d002,bakej001,ramia001,therr001,soria001,byrdm001,nadyx001,,,,W,F,F,8,2,14,T,F,0,F,F,0,F,F,0,F,F,0,,F,F,,0,0,N,0,N,0,N,1,0,0,0,,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,0,0,0,0,0,0,0,0,2
CHN201004120,MIL,1,0,1,0,0,X,0,0,braur002,R,braur002,R,dempr002,R,dempr002,R,sotog001,lee-d002,bakej001,ramia001,therr001,soria001,byrdm001,nadyx001,edmoj001,,,5/P,F,F,7,3,2,T,T,0,F,F,1,F,F,0,F,F,5,P,F,F,,0,0,N,0,N,0,N,0,1,0,0,5,,,,F,F,F,F,F,F,F,F,F,dempr002,,,F,F,F,F,F,,,,,0,5,0,0,0,0,0,0,0,3
CHN201004120,MIL,1,0,2,2,0,*BBX,0,0,fielp001,L,fielp001,L,dempr002,R,dempr002,R,sotog001,lee-d002,bakej001,ramia001,therr001,soria001,byrdm001,nadyx001,edmoj001,,,63/G,F,F,3,4,2,T,T,0,F,F,1,F,F,0,F,F,6,G,F,F,,0,0,N,0,N,0,N,0,1,0,0,63,,,,F,F,F,F,F,F,F,F,F,dempr002,,,F,F,F,F,F,,,,,0,3,0,0,6,0,0,0,0,4
CHN201004120,MIL,1,1,0,3,2,BBBCCFFFFFX,0,0,therr001,R,therr001,R,david002,L,david002,L,zaung001,fielp001,weekr001,mcgec001,escoa003,braur002,edmoj001,hartc001,,,,63/G,T,F,6,1,2,T,T,0,F,F,1,F,F,0,F,F,6,G,F,F,,0,0,N,0,N,0,N,0,0,0,0,63,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,3,0,0,6,0,0,0,0,5
CHN201004120,MIL,1,1,1,0,0,X,0,0,byrdm001,R,byrdm001,R,david002,L,david002,L,zaung001,fielp001,weekr001,mcgec001,escoa003,braur002,edmoj001,hartc001,,,,S8/L,F,F,8,2,20,T,T,1,F,F,0,F,F,0,F,F,8,L,F,F,,0,0,N,0,N,0,N,1,0,0,0,,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,0,0,0,0,0,0,0,0,6
CHN201004120,MIL,1,1,1,2,2,F1BFBC,0,0,lee-d002,R,lee-d002,R,david002,L,david002,L,zaung001,fielp001,weekr001,mcgec001,escoa003,braur002,edmoj001,hartc001,byrdm001,,,K,F,F,3,3,3,T,T,0,F,F,1,F,F,0,F,F,0,,F,F,,0,0,N,0,N,0,N,0,1,0,0,2,,,,F,F,F,F,F,F,F,F,F,david002,,,F,F,F,F,F,,,,,0,2,0,0,0,0,0,0,0,7
CHN201004120,MIL,1,1,2,3,2,1FBBBC>B,0,0,ramia001,R,ramia001,R,david002,L,david002,L,zaung001,fielp001,weekr001,mcgec001,escoa003,braur002,edmoj001,hartc001,byrdm001,,,W.1-2,F,F,5,4,14,T,F,0,F,F,0,F,F,0,F,F,0,,F,F,,0,0,N,0,N,0,N,1,2,0,0,,,,,F,F,F,F,F,F,F,F,F,david002,,,F,F,F,F,F,,,,,0,0,0,0,0,0,0,0,0,8
CHN201004120,MIL,1,1,2,2,0,*BBX,0,0,nadyx001,R,nadyx001,R,david002,L,david002,L,zaung001,fielp001,weekr001,mcgec001,escoa003,braur002,edmoj001,hartc001,ramia001,byrdm001,,43/G,F,F,9,5,2,T,T,0,F,F,1,F,F,0,F,F,4,G,F,F,,0,0,N,0,N,0,N,0,1,2,0,43,,,,F,F,F,F,F,F,F,F,F,david002,david002,,F,F,F,F,F,,,,,0,3,0,0,4,0,0,0,0,9
CHN201004120,MIL,2,0,0,3,0,BBBB,0,0,mcgec001,R,mcgec001,R,dempr002,R,dempr002,R,sotog001,lee-d002,bakej001,ramia001,therr001,soria001,byrdm001,nadyx001,,,,W,T,F,5,5,14,T,F,0,F,F,0,F,F,0,F,F,0,,F,F,,0,0,N,0,N,0,N,1,0,0,0,,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,0,0,0,0,0,0,0,0,10
CHN201004120,MIL,2,0,0,1,1,1CB1X,0,0,hartc001,R,hartc001,R,dempr002,R,dempr002,R,sotog001,lee-d002,bakej001,ramia001,therr001,soria001,byrdm001,nadyx001,mcgec001,,,14(1)/FO/G,F,F,9,6,2,T,T,0,F,F,1,F,F,0,F,F,1,G,F,F,,0,0,N,0,N,0,N,1,0,0,0,,14,,,F,F,F,F,F,F,F,F,F,dempr002,,,F,F,F,F,F,,,,,0,4,0,0,1,0,0,0,0,11
CHN201004120,MIL,2,0,1,0,1,1CX,0,0,zaung001,L,zaung001,L,dempr002,R,dempr002,R,sotog001,lee-d002,bakej001,ramia001,therr001,soria001,byrdm001,nadyx001,hartc001,,,43/G.1-2,F,F,2,7,2,T,T,0,F,F,1,F,F,0,F,F,4,G,F,F,,0,0,N,0,N,0,N,0,2,0,0,43,,,,F,F,F,F,F,F,F,F,F,dempr002,,,F,F,F,F,F,,,,,0,3,0,0,4,0,0,0,0,12
