BAL201403310,BOS,1,0,0,2,2,CBBFFFX,0,0,navad002,L,navad002,L,tillc001,R,tillc001,R,wietm001,davic003,schoj001,flahr001,hardj003,cruzn002,jonea003,markn001,,,,13/G-,T,F,9,1,2,T,T,0,F,F,1,F,F,0,F,F,1,G,F,F,,0,0,N,0,N,0,N,0,0,0,0,13,,,,F,F,F,F,F,F,F,F,F,,,,T,F,F,F,F,,,,,0,3,0,0,1,0,0,0,0,1
BAL201403310,BOS,1,0,1,1,2,BCFX,0,0,pedrd001,R,pedrd001,R,tillc001,R,tillc001,R,wietm001,davic003,schoj001,flahr001,hardj003,cruzn002,jonea003,markn001,,,,S9/L,F,F,4,2,20,T,T,1,F,F,0,F,F,0,F,F,9,L,F,F,,0,0,N,0,N,0,N,1,0,0,0,,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,0,0,0,0,0,0,0,0,2
BAL201403310,BOS,1,0,1,1,2,CFBFT,0,0,ortid001,L,ortid001,L,tillc001,R,tillc001,R,wietm001,davic003,schoj001,flahr001,hardj003,cruzn002,jonea003,markn001,pedrd001,,,K,F,F,10,3,3,T,T,0,F,F,1,F,F,0,F,F,0,,F,F,,0,0,N,0,N,0,N,0,1,0,0,2,,,,F,F,F,F,F,F,F,F,F,tillc001,,,F,F,F,F,F,,,,,0,2,0,0,0,0,0,0,0,3
BAL201403310,BOS,1,0,2,0,2,C1CFS,0,0,napom001,R,napom001,R,tillc001,R,tillc001,R,wietm001,davic003,schoj001,flahr001,hardj003,cruzn002,jonea003,markn001,pedrd001,,,K,F,F,3,4,3,T,T,0,F,F,1,F,F,0,F,F,0,,F,F,,0,0,N,0,N,0,N,0,1,0,0,2,,,,F,F,F,F,F,F,F,F,F,tillc001,,,F,F,F,F,F,,,,,0,2,0,0,0,0,0,0,0,4
BAL201403310,BOS,1,1,0,1,2,CBFX,0,0,markn001,L,markn001,L,lestj001,L,lestj001,L,piera001,napom001,pedrd001,middw001,bogax001,carpm001,sizeg001,navad002,,,,53/G,T,F,9,1,2,T,T,0,F,F,1,F,F,0,F,F,5,G,F,F,,0,0,N,0,N,0,N,0,0,0,0,53,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,3,0,0,5,0,0,0,0,5
BAL201403310,BOS,1,1,1,3,2,BBFFBX,0,0,hardj003,R,hardj003,R,lestj001,L,lestj001,L,piera001,napom001,pedrd001,middw001,bogax001,carpm001,sizeg001,navad002,,,,S7/L+,F,F,6,2,20,T,T,1,F,F,0,F,F,0,F,F,7,L,F,F,,0,0,N,0,N,0,N,1,0,0,0,,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,0,0,0,0,0,0,0,0,6
BAL201403310,BOS,1,1,1,1,2,FBSX,0,0,jonea003,R,jonea003,R,lestj001,L,lestj001,L,piera001,napom001,pedrd001,middw001,bogax001,carpm001,sizeg001,navad002,hardj003,,,6/P,F,F,8,3,2,T,T,0,F,F,1,F,F,0,F,F,6,P,F,F,,0,0,N,0,N,0,N,0,1,0,0,6,,,,F,F,F,F,F,F,F,F,F,lestj001,,,F,F,F,F,F,,,,,0,6,0,0,0,0,0,0,0,7
BAL201403310,BOS,1,1,2,1,2,FFBFS,0,0,davic003,L,davic003,L,lestj001,L,lestj001,L,piera001,napom001,pedrd001,middw001,bogax001,carpm001,sizeg001,navad002,hardj003,,,K,F,F,3,4,3,T,T,0,F,F,1,F,F,0,F,F,0,,F,F,,0,0,N,0,N,0,N,0,1,0,0,2,,,,F,F,F,F,F,F,F,F,F,lestj001,,,F,F,F,F,F,,,,,0,2,0,0,0,0,0,0,0,8
BAL201403310,BOS,2,0,0,2,1,CBBX,0,0,carpm001,L,carpm001,L,tillc001,R,tillc001,R,wietm001,davic003,schoj001,flahr001,hardj003,cruzn002,jonea003,markn001,,,,S9/L,T,F,7,5,20,T,T,1,F,F,0,F,F,0,F,F,9,L,F,F,,0,0,N,0,N,0,N,1,0,0,0,,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,0,0,0,0,0,0,0,0,9
BAL201403310,BOS,2,0,0,3,1,B1BBCX,0,0,sizeg001,L,sizeg001,L,tillc001,R,tillc001,R,wietm001,davic003,schoj001,flahr001,hardj003,cruzn002,jonea003,markn001,carpm001,,,S9/L+.1-2,F,F,8,6,20,T,T,1,F,F,0,F,F,0,F,F,9,L,F,F,,0,0,N,0,N,0,N,1,2,0,0,,,,,F,F,F,F,F,F,F,F,F,tillc001,,,F,F,F,F,F,,,,,0,0,0,0,0,0,0,0,0,10
