ANA201504100,KCA,3,0,1,2,2,C*BFBX,1,0,hosme001,L,hosme001,L,santh001,L,santh001,L,iannc001,pujoa001,giavj001,freed001,aybae001,cowgc001,troum001,calhk001,mousm001,escoa003,,63/G-.2-3;1-2,F,F,3,4,2,T,T,0,F,F,1,F,F,0,F,F,6,G,F,F,,0,0,N,0,N,0,N,0,2,3,0,63,,,,F,F,F,F,F,F,F,F,F,santh001,santh001,,F,F,F,F,F,,,,,0,3,0,0,6,0,0,0,0,19
ANA201504100,KCA,3,0,2,0,2,SCFS,1,0,morak001,R,morak001,R,santh001,L,santh001,L,iannc001,pujoa001,giavj001,freed001,aybae001,cowgc001,troum001,calhk001,,mousm001,escoa003,K,F,F,10,5,3,T,T,0,F,F,1,F,F,0,F,F,0,,F,F,,0,0,N,0,N,0,N,0,0,2,3,2,,,,F,F,F,F,F,F,F,F,F,,santh001,santh001,F,F,F,F,F,,,,,0,2,0,0,0,0,0,0,0,20
ANA201504100,KCA,3,1,0,2,2,CCBBS,1,0,iannc001,R,iannc001,R,vargj001,L,vargj001,L,peres002,hosme001,infao001,mousm001,escoa003,gorda001,cainl001,riosa002,,,,K,T,F,2,7,3,T,T,0,F,F,1,F,F,0,F,F,0,,F,F,,0,0,N,0,N,0,N,0,0,0,0,2,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,2,0,0,0,0,0,0,0,21
ANA201504100,KCA,3,1,1,1,2,FSBX,1,0,cowgc001,R,cowgc001,R,vargj001,L,vargj001,L,peres002,hosme001,infao001,mousm001,escoa003,gorda001,cainl001,riosa002,,,,S7/F-,F,F,7,8,20,T,T,1,F,F,0,F,F,0,F,F,7,F,F,F,,0,0,N,0,N,0,N,1,0,0,0,,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,0,0,0,0,0,0,0,0,22
ANA201504100,KCA,3,1,1,2,1,C*B1*BX,1,0,giavj001,R,giavj001,R,vargj001,L,vargj001,L,peres002,hosme001,infao001,mousm001,escoa003,gorda001,cainl001,riosa002,cowgc001,,,64(1)/FO/G-,F,F,4,9,2,T,T,0,F,F,1,F,F,0,F,F,6,G,F,F,,0,0,N,0,N,0,N,1,0,0,0,,64,,,F,F,F,F,F,F,F,F,F,vargj001,,,F,F,F,F,F,,,,,0,4,0,0,6,0,0,0,0,23
ANA201504100,KCA,3,1,2,2,1,SBBX,1,0,calhk001,L,calhk001,L,vargj001,L,vargj001,L,peres002,hosme001,infao001,mousm001,escoa003,gorda001,cainl001,riosa002,giavj001,,,D8/L+.1-H,F,F,9,1,21,T,T,2,F,F,0,F,F,1,F,F,8,L,F,F,,0,0,N,0,N,0,N,2,4,0,0,,,,,F,F,F,F,F,F,F,F,F,vargj001,,,F,F,F,F,F,,,,,0,0,0,0,0,0,0,0,0,24
ANA201504100,KCA,3,1,2,3,1,BFBB*B,1,1,troum001,R,troum001,R,vargj001,L,vargj001,L,peres002,hosme001,infao001,mousm001,escoa003,gorda001,cainl001,riosa002,,calhk001,,W,F,F,8,2,14,T,F,0,F,F,0,F,F,0,F,F,0,,F,F,,0,0,N,0,N,0,N,1,0,2,0,,,,,F,F,F,F,F,F,F,F,F,,vargj001,,F,F,F,F,F,,,,,0,0,0,0,0,0,0,0,0,25
ANA201504100,KCA,3,1,2,2,2,BCFBC,1,1,pujoa001,R,pujoa001,R,vargj001,L,vargj001,L,peres002,hosme001,infao001,mousm001,escoa003,gorda001,cainl001,riosa002,troum001,calhk001,,K,F,F,3,3,3,T,T,0,F,F,1,F,F,0,F,F,0,,F,F,,0,0,N,0,N,0,N,0,1,2,0,2,,,,F,F,F,F,F,F,F,F,F,vargj001,vargj001,,F,F,F,F,F,,,,,0,2,0,0,0,0,0,0,0,26
ANA201504100,KCA,4,0,0,1,2,CBSC,1,1,gorda001,L,gorda001,L,santh001,L,santh001,L,iannc001,pujoa001,giavj001,freed001,aybae001,cowgc001,troum001,calhk001,,,,K,T,F,7,6,3,T,T,0,F,F,1,F,F,0,F,F,0,,F,F,,0,0,N,0,N,0,N,0,0,0,0,2,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,2,0,0,0,0,0,0,0,27
ANA201504100,KCA,4,0,1,2,2,CCBFBC,1,1,riosa002,R,riosa002,R,santh001,L,santh001,L,iannc001,pujoa001,giavj001,freed001,aybae001,cowgc001,troum001,calhk001,,,,K,F,F,9,7,3,T,T,0,F,F,1,F,F,0,F,F,0,,F,F,,0,0,N,0,N,0,N,0,0,0,0,2,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,2,0,0,0,0,0,0,0,28
ANA201504100,KCA,4,0,2,1,1,BFX,1,1,peres002,R,peres002,R,santh001,L,santh001,L,iannc001,pujoa001,giavj001,freed001,aybae001,cowgc001,troum001,calhk001,,,,4/P,F,F,2,8,2,T,T,0,F,F,1,F,F,0,F,F,4,P,F,F,,0,0,N,0,N,0,N,0,0,0,0,4,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,4,0,0,0,0,0,0,0,29
ANA201504100,KCA,4,1,0,1,1,CBX,1,1,freed001,R,freed001,R,vargj001,L,vargj001,L,peres002,hosme001,infao001,mousm001,escoa003,gorda001,cainl001,riosa002,,,,S48/G+,T,F,5,4,20,T,T,1,F,F,0,F,F,0,F,F,4,G,F,F,,0,0,N,0,N,0,N,1,0,0,0,,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,0,0,0,0,0,0,0,0,30
ANA201504100,KCA,4,1,0,3,1,BCBBX,1,1,cronc002,R,cronc002,R,vargj001,L,vargj001,L,peres002,hosme001,infao001,mousm001,escoa003,gorda001,cainl001,riosa002,freed001,,,5/L5F,F,F,10,5,2,T,T,0,F,F,1,F,F,0,F,F,5,L,F,T,5F,0,0,N,0,N,0,N,0,1,0,0,5,,,,F,F,F,F,F,F,F,F,F,vargj001,,,F,F,F,F,F,,,,,0,5,0,0,0,0,0,0,0,31
ANA201504100,KCA,4,1,1,1,0,BX,1,1,aybae001,R,aybae001,R,vargj001,L,vargj001,L,peres002,hosme001,infao001,mousm001,escoa003,gorda001,cainl001,riosa002,freed001,,,2/P2F,F,F,6,6,2,T,T,0,F,F,1,F,F,0,F,F,2,P,F,T,2F,0,0,N,0,N,0,N,0,1,0,0,2,,,,F,F,F,F,F,F,F,F,F,vargj001,,,F,F,F,F,F,,,,,0,2,0,0,0,0,0,0,0,32
ANA201504100,KCA,4,1,2,3,2,CBCF*BB>S,1,1,iannc001,R,iannc001,R,vargj001,L,vargj001,L,peres002,hosme001,infao001,mousm001,escoa003,gorda001,cainl001,riosa002,freed001,,,K,F,F,2,7,3,T,T,0,F,F,1,F,F,0,F,F,0,,F,F,,0,0,N,0,N,0,N,0,1,0,0,2,,,,F,F,F,F,F,F,F,F,F,vargj001,,,F,F,F,F,F,,,,,0,2,0,0,0,0,0,0,0,33
ANA201504100,KCA,5,0,0,0,0,X,1,1,infao001,R,infao001,R,santh001,L,santh001,L,iannc001,pujoa001,giavj001,freed001,aybae001,cowgc001,troum001,calhk001,,,,4/P3F,T,F,4,9,2,T,T,0,F,F,1,F,F,0,F,F,4,P,F,T,3F,0,0,N,0,N,0,N,0,0,0,0,4,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,4,0,0,0,0,0,0,0,34
ANA201504100,KCA,5,0,1,3,2,BCCBFBFX,1,1,escoa003,R,escoa003,R,santh001,L,santh001,L,iannc001,pujoa001,giavj001,freed001,aybae001,cowgc001,troum001,calhk001,,,,S9/L,F,F,6,1,20,T,T,1,F,F,0,F,F,0,F,F,9,L,F,F,,0,0,N,0,N,0,N,1,0,0,0,,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,0,0,0,0,0,0,0,0,35
ANA201504100,KCA,5,0,1,2,1,1BFB1X,1,1,mousm001,L,mousm001,L,santh001,L,santh001,L,iannc001,pujoa001,giavj001,freed001,aybae001,cowgc001,troum001,calhk001,escoa003,,,31/G-.1-2,F,F,5,2,2,T,T,0,F,F,1,F,F,0,F,F,3,G,F,F,,0,0,N,0,N,0,N,0,2,0,0,31,,,,F,F,F,F,F,F,F,F,F,santh001,,,F,F,F,F,F,,,,,0,1,0,0,3,0,0,0,0,36
ANA201504100,KCA,5,0,2,0,0,X,1,1,cainl001,R,cainl001,R,santh001,L,santh001,L,iannc001,pujoa001,giavj001,freed001,aybae001,cowgc001,troum001,calhk001,,escoa003,,S8/L-.2-H,F,F,8,3,20,T,T,1,F,F,0,F,F,1,F,F,8,L,F,F,,0,0,N,0,N,0,N,1,0,4,0,,,,,F,F,F,F,F,F,F,F,F,,santh001,,F,F,F,F,F,,,,,0,0,0,0,0,0,0,0,0,37
ANA201504100,KCA,5,0,2,0,1,11CX,2,1,hosme001,L,hosme001,L,santh001,L,santh001,L,iannc001,pujoa001,giavj001,freed001,aybae001,cowgc001,troum001,calhk001,cainl001,,,9/L+,F,F,3,4,2,T,T,0,F,F,1,F,F,0,F,F,9,L,F,F,,0,0,N,0,N,0,N,0,1,0,0,9,,,,F,F,F,F,F,F,F,F,F,santh001,,,F,F,F,F,F,,,,,0,9,0,0,0,0,0,0,0,38
ANA201504100,KCA,5,1,0,2,2,BSBFFFFFX,2,1,cowgc001,R,cowgc001,R,vargj001,L,vargj001,L,peres002,hosme001,infao001,mousm001,escoa003,gorda001,cainl001,riosa002,,,,6/P,T,F,7,8,2,T,T,0,F,F,1,F,F,0,F,F,6,P,F,F,,0,0,N,0,N,0,N,0,0,0,0,6,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,6,0,0,0,0,0,0,0,39
ANA201504100,KCA,5,1,1,3,2,CBBBCX,2,1,giavj001,R,giavj001,R,vargj001,L,vargj001,L,peres002,hosme001,infao001,mousm001,escoa003,gorda001,cainl001,riosa002,,,,53/G-,F,F,4,9,2,T,T,0,F,F,1,F,F,0,F,F,5,G,F,F,,0,0,N,0,N,0,N,0,0,0,0,53,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,3,0,0,5,0,0,0,0,40
ANA201504100,KCA,5,1,2,2,2,SBBFX,2,1,calhk001,L,calhk001,L,vargj001,L,vargj001,L,peres002,hosme001,infao001,mousm001,escoa003,gorda001,cainl001,riosa002,,,,3/G,F,F,9,1,2,T,T,0,F,F,1,F,F,0,F,F,3,G,F,F,,0,0,N,0,N,0,N,0,0,0,0,3,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,3,0,0,0,0,0,0,0,41
ANA201504100,KCA,6,0,0,2,2,SCBBX,2,1,morak001,R,morak001,R,santh001,L,santh001,L,iannc001,pujoa001,giavj001,freed001,aybae001,cowgc001,troum001,calhk001,,,,HR/78/L,T,F,10,5,23,T,T,4,F,F,0,F,F,1,F,F,0,L,F,F,78,0,0,N,0,N,0,N,4,0,0,0,,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,0,0,0,0,0,0,0,0,42
ANA201504100,KCA,6,0,0,1,2,CBFX,3,1,gorda001,L,gorda001,L,santh001,L,santh001,L,iannc001,pujoa001,giavj001,freed001,aybae001,cowgc001,troum001,calhk001,,,,8/F,F,F,7,6,2,T,T,0,F,F,1,F,F,0,F,F,8,F,F,F,,0,0,N,0,N,0,N,0,0,0,0,8,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,8,0,0,0,0,0,0,0,43
ANA201504100,KCA,6,0,1,1,2,.SCBX,3,1,riosa002,R,riosa002,R,pestv001,R,pestv001,R,iannc001,pujoa001,giavj001,freed001,aybae001,cowgc001,troum001,calhk001,,,,7/F,F,F,9,7,2,T,T,0,F,F,1,F,F,0,F,F,7,F,F,F,,0,0,N,0,N,0,N,0,0,0,0,7,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,7,0,0,0,0,0,0,0,44
ANA201504100,KCA,6,0,2,0,1,CX,3,1,peres002,R,peres002,R,pestv001,R,pestv001,R,iannc001,pujoa001,giavj001,freed001,aybae001,cowgc001,troum001,calhk001,,,,9/L,F,F,2,8,2,T,T,0,F,F,1,F,F,0,F,F,9,L,F,F,,0,0,N,0,N,0,N,0,0,0,0,9,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,9,0,0,0,0,0,0,0,45
ANA201504100,KCA,6,1,0,1,1,CBX,3,1,troum001,R,troum001,R,vargj001,L,vargj001,L,peres002,hosme001,infao001,mousm001,escoa003,gorda001,cainl001,riosa002,,,,S5/G,T,F,8,2,20,T,T,1,F,F,0,F,F,0,F,F,5,G,F,F,,0,0,N,0,N,0,N,1,0,0,0,,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,0,0,0,0,0,0,0,0,46
ANA201504100,KCA,6,1,0,1,0,BX,3,1,pujoa001,R,pujoa001,R,vargj001,L,vargj001,L,peres002,hosme001,infao001,mousm001,escoa003,gorda001,cainl001,riosa002,troum001,,,64(1)3/GDP,F,F,3,3,2,T,T,0,F,F,2,T,F,0,F,F,6,G,F,F,,0,0,N,0,N,0,N,0,0,0,0,43,64,,,F,F,F,F,F,F,F,F,F,vargj001,,,F,F,F,F,F,,,,,0,4,3,0,6,4,0,0,0,47
ANA201504100,KCA,6,1,2,3,1,FBBBX,3,1,freed001,R,freed001,R,vargj001,L,vargj001,L,peres002,hosme001,infao001,mousm001,escoa003,gorda001,cainl001,riosa002,,,,HR/8/F,F,F,5,4,23,T,T,4,F,F,0,F,F,1,F,F,0,F,F,F,8,0,0,N,0,N,0,N,4,0,0,0,,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,0,0,0,0,0,0,0,0,48
ANA201504100,KCA,6,1,2,1,0,BX,3,2,cronc002,R,cronc002,R,vargj001,L,vargj001,L,peres002,hosme001,infao001,mousm001,escoa003,gorda001,cainl001,riosa002,,,,3/P3F,F,F,10,5,2,T,T,0,F,F,1,F,F,0,F,F,3,P,F,T,3F,0,0,N,0,N,0,N,0,0,0,0,3,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,3,0,0,0,0,0,0,0,49
ANA201504100,KCA,7,0,0,2,1,CBBX,3,2,infao001,R,infao001,R,pestv001,R,pestv001,R,iannc001,pujoa001,giavj001,freed001,aybae001,cowgc001,troum001,calhk001,,,,7/F-,T,F,4,9,2,T,T,0,F,F,1,F,F,0,F,F,7,F,F,F,,0,0,N,0,N,0,N,0,0,0,0,7,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,7,0,0,0,0,0,0,0,50
ANA201504100,KCA,7,0,1,0,2,CSX,3,2,escoa003,R,escoa003,R,pestv001,R,pestv001,R,iannc001,pujoa001,giavj001,freed001,aybae001,cowgc001,troum001,calhk001,,,,43/G,F,F,6,1,2,T,T,0,F,F,1,F,F,0,F,F,4,G,F,F,,0,0,N,0,N,0,N,0,0,0,0,43,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,3,0,0,4,0,0,0,0,51
ANA201504100,KCA,7,0,2,1,2,BCFFFX,3,2,mousm001,L,mousm001,L,pestv001,R,pestv001,R,iannc001,pujoa001,giavj001,freed001,aybae001,cowgc001,troum001,calhk001,,,,S7/L,F,F,5,2,20,T,T,1,F,F,0,F,F,0,F,F,7,L,F,F,,0,0,N,0,N,0,N,1,0,0,0,,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,0,0,0,0,0,0,0,0,52
ANA201504100,KCA,7,0,2,2,2,CBBF1,3,2,cainl001,R,cainl001,R,pestv001,R,pestv001,R,iannc001,pujoa001,giavj001,freed001,aybae001,cowgc001,troum001,calhk001,mousm001,,,PO1(E1).1-2,F,F,8,3,8,F,F,0,F,F,0,F,F,0,F,F,0,,F,F,,1,1,T,0,N,0,N,0,2,0,0,,E1,,,F,F,F,F,F,F,T,F,F,pestv001,,,F,F,F,F,F,,,,,0,0,0,0,0,0,0,0,0,53
ANA201504100,KCA,7,0,2,3,2,CBBF1.FFBS,3,2,cainl001,R,cainl001,R,pestv001,R,pestv001,R,iannc001,pujoa001,giavj001,freed001,aybae001,cowgc001,troum001,calhk001,,mousm001,,K,F,F,8,3,3,T,T,0,F,F,1,F,F,0,F,F,0,,F,F,,0,0,N,0,N,0,N,0,0,2,0,2,,,,F,F,F,F,F,F,F,F,F,,pestv001,,F,F,F,F,F,,,,,0,2,0,0,0,0,0,0,0,54
ANA201504100,KCA,7,1,0,1,2,.CSBX,3,2,aybae001,L,aybae001,L,frasj002,R,frasj002,R,peres002,hosme001,infao001,mousm001,escoa003,gorda001,cainl001,riosa002,,,,43/G,T,F,6,6,2,T,T,0,F,F,1,F,F,0,F,F,4,G,F,F,,0,0,N,0,N,0,N,0,0,0,0,43,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,3,0,0,4,0,0,0,0,55
ANA201504100,KCA,7,1,1,2,2,BFBSS,3,2,iannc001,R,iannc001,R,frasj002,R,frasj002,R,peres002,hosme001,infao001,mousm001,escoa003,gorda001,cainl001,riosa002,,,,K,F,F,2,7,3,T,T,0,F,F,1,F,F,0,F,F,0,,F,F,,0,0,N,0,N,0,N,0,0,0,0,2,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,2,0,0,0,0,0,0,0,56
ANA201504100,KCA,7,1,2,0,1,.CX,3,2,joycm001,L,joycm001,L,frasj002,R,frasj002,R,peres002,hosme001,infao001,mousm001,escoa003,gorda001,cainl001,riosa002,,,,D9/L,F,T,11,8,21,T,T,2,F,F,0,F,F,0,F,F,9,L,F,F,,0,0,N,0,N,0,N,2,0,0,0,,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,cowgc001,7,0,0,0,0,0,0,0,0,57
ANA201504100,KCA,7,1,2,1,2,CBFFFS,3,2,giavj001,R,giavj001,R,frasj002,R,frasj002,R,peres002,hosme001,infao001,mousm001,escoa003,gorda001,cainl001,riosa002,,joycm001,,K,F,F,4,9,3,T,T,0,F,F,1,F,F,0,F,F,0,,F,F,,0,0,N,0,N,0,N,0,0,2,0,2,,,,F,F,F,F,F,F,F,F,F,,frasj002,,F,F,F,F,F,,,,,0,2,0,0,0,0,0,0,0,58
ANA201504100,KCA,8,0,0,0,1,..CX,3,2,hosme001,L,hosme001,L,alvaj003,L,alvaj003,L,iannc001,pujoa001,giavj001,freed001,aybae001,joycm001,troum001,calhk001,,,,53/G,T,F,3,4,2,T,T,0,F,F,1,F,F,0,F,F,5,G,F,F,,0,0,N,0,N,0,N,0,0,0,0,53,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,3,0,0,5,0,0,0,0,59
ANA201504100,KCA,8,0,1,0,2,CFFX,3,2,morak001,R,morak001,R,alvaj003,L,alvaj003,L,iannc001,pujoa001,giavj001,freed001,aybae001,joycm001,troum001,calhk001,,,,53/G-,F,F,10,5,2,T,T,0,F,F,1,F,F,0,F,F,5,G,F,F,,0,0,N,0,N,0,N,0,0,0,0,53,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,3,0,0,5,0,0,0,0,60
