LAN201103310,SFN,2,0,1,1,1,BCX,0,0,tejam001,R,tejam001,R,kersc001,L,kersc001,L,barar001,lonej001,carrj001,uribj002,furcr001,gwynt002,kempm001,ethia001,,,,43/G,F,F,6,6,2,T,T,0,F,F,1,F,F,0,F,F,4,G,F,F,,0,0,N,0,N,0,N,0,0,0,0,43,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,3,0,0,4,0,0,0,0,11
LAN201103310,SFN,2,0,2,2,2,CBCBX,0,0,beltb001,L,beltb001,L,kersc001,L,kersc001,L,barar001,lonej001,carrj001,uribj002,furcr001,gwynt002,kempm001,ethia001,,,,S3/G,F,F,3,7,20,T,T,1,F,F,0,F,F,0,F,F,3,G,F,F,,0,0,N,0,N,0,N,1,0,0,0,,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,0,0,0,0,0,0,0,0,12
LAN201103310,SFN,2,0,2,1,2,FBF1S,0,0,sandp001,R,sandp001,R,kersc001,L,kersc001,L,barar001,lonej001,carrj001,uribj002,furcr001,gwynt002,kempm001,ethia001,beltb001,,,K,F,F,5,8,3,T,T,0,F,F,1,F,F,0,F,F,0,,F,F,,0,0,N,0,N,0,N,0,1,0,0,2,,,,F,F,F,F,F,F,F,F,F,kersc001,,,F,F,F,F,F,,,,,0,2,0,0,0,0,0,0,0,13
LAN201103310,SFN,2,1,0,1,0,BX,0,0,uribj002,R,uribj002,R,linct001,R,linct001,R,poseb001,beltb001,sancf001,sandp001,tejam001,burrp001,torra001,huffa001,,,,S84/F.BX2(46),T,F,5,6,20,T,T,1,F,F,1,F,F,0,F,F,8,F,F,F,,0,0,N,0,N,0,N,0,0,0,0,46,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,6,0,0,4,0,0,0,0,14
LAN201103310,SFN,2,1,1,0,2,CFX,0,0,barar001,R,barar001,R,linct001,R,linct001,R,poseb001,beltb001,sancf001,sandp001,tejam001,burrp001,torra001,huffa001,,,,S9/G,F,F,2,7,20,T,T,1,F,F,0,F,F,0,F,F,9,G,F,F,,0,0,N,0,N,0,N,1,0,0,0,,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,0,0,0,0,0,0,0,0,15
LAN201103310,SFN,2,1,1,0,0,B,0,0,carrj001,R,carrj001,R,linct001,R,linct001,R,poseb001,beltb001,sancf001,sandp001,tejam001,burrp001,torra001,huffa001,barar001,,,PB.1-2,F,F,4,8,10,F,F,0,F,F,0,F,F,0,F,T,0,,F,F,,0,0,N,0,N,0,N,0,2,0,0,,,,,F,F,F,F,F,F,F,F,F,linct001,,,F,F,F,F,F,,,,,0,0,0,0,0,0,0,0,0,16
LAN201103310,SFN,2,1,1,2,2,B.FCBS,0,0,carrj001,R,carrj001,R,linct001,R,linct001,R,poseb001,beltb001,sancf001,sandp001,tejam001,burrp001,torra001,huffa001,,barar001,,K,F,F,4,8,3,T,T,0,F,F,1,F,F,0,F,F,0,,F,F,,0,0,N,0,N,0,N,0,0,2,0,2,,,,F,F,F,F,F,F,F,F,F,,linct001,,F,F,F,F,F,,,,,0,2,0,0,0,0,0,0,0,17
LAN201103310,SFN,2,1,2,1,2,FC*BS,0,0,kersc001,L,kersc001,L,linct001,R,linct001,R,poseb001,beltb001,sancf001,sandp001,tejam001,burrp001,torra001,huffa001,,barar001,,K23,F,F,1,9,3,T,T,0,F,F,1,F,F,0,F,F,0,,F,F,,0,0,N,0,N,0,N,0,0,2,0,23,,,,F,F,F,F,F,F,F,F,F,,linct001,,F,F,F,F,F,,,,,0,3,0,0,2,0,0,0,0,18
LAN201103310,SFN,3,0,0,0,2,CSC,0,0,linct001,L,linct001,L,kersc001,L,kersc001,L,barar001,lonej001,carrj001,uribj002,furcr001,gwynt002,kempm001,ethia001,,,,K,T,F,1,9,3,T,T,0,F,F,1,F,F,0,F,F,0,,F,F,,0,0,N,0,N,0,N,0,0,0,0,2,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,2,0,0,0,0,0,0,0,19
LAN201103310,SFN,3,0,1,0,2,CFS,0,0,torra001,R,torra001,R,kersc001,L,kersc001,L,barar001,lonej001,carrj001,uribj002,furcr001,gwynt002,kempm001,ethia001,,,,K23,F,F,8,1,3,T,T,0,F,F,1,F,F,0,F,F,0,,F,F,,0,0,N,0,N,0,N,0,0,0,0,23,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,3,0,0,2,0,0,0,0,20
LAN201103310,SFN,3,0,2,1,1,BCX,0,0,sancf001,R,sancf001,R,kersc001,L,kersc001,L,barar001,lonej001,carrj001,uribj002,furcr001,gwynt002,kempm001,ethia001,,,,43/G,F,F,4,2,2,T,T,0,F,F,1,F,F,0,F,F,4,G,F,F,,0,0,N,0,N,0,N,0,0,0,0,43,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,3,0,0,4,0,0,0,0,21
LAN201103310,SFN,3,1,0,0,0,X,0,0,furcr001,L,furcr001,L,linct001,R,linct001,R,poseb001,beltb001,sancf001,sandp001,tejam001,burrp001,torra001,huffa001,,,,13/BG,T,F,6,1,2,T,T,0,F,F,1,F,F,0,F,F,1,G,T,F,,0,0,N,0,N,0,N,0,0,0,0,13,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,3,0,0,1,0,0,0,0,22
LAN201103310,SFN,3,1,1,0,1,CX,0,0,gwynt002,L,gwynt002,L,linct001,R,linct001,R,poseb001,beltb001,sancf001,sandp001,tejam001,burrp001,torra001,huffa001,,,,S7/L.B-2(E7),F,F,7,2,20,T,T,1,F,F,0,F,F,0,F,F,7,L,F,F,,1,7,F,0,N,0,N,2,0,0,0,,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,0,0,0,0,0,0,0,0,23
LAN201103310,SFN,3,1,1,1,2,BFSX,0,0,ethia001,L,ethia001,L,linct001,R,linct001,R,poseb001,beltb001,sancf001,sandp001,tejam001,burrp001,torra001,huffa001,,gwynt002,,7/F,F,F,9,3,2,T,T,0,F,F,1,F,F,0,F,F,7,F,F,F,,0,0,N,0,N,0,N,0,0,2,0,7,,,,F,F,F,F,F,F,F,F,F,,linct001,,F,F,F,F,F,,,,,0,7,0,0,0,0,0,0,0,24
LAN201103310,SFN,3,1,2,3,0,BBBB,0,0,kempm001,R,kempm001,R,linct001,R,linct001,R,poseb001,beltb001,sancf001,sandp001,tejam001,burrp001,torra001,huffa001,,gwynt002,,W,F,F,8,4,14,T,F,0,F,F,0,F,F,0,F,F,0,,F,F,,0,0,N,0,N,0,N,1,0,2,0,,,,,F,F,F,F,F,F,F,F,F,,linct001,,F,F,F,F,F,,,,,0,0,0,0,0,0,0,0,0,25
LAN201103310,SFN,3,1,2,2,0,B*BX,0,0,lonej001,L,lonej001,L,linct001,R,linct001,R,poseb001,beltb001,sancf001,sandp001,tejam001,burrp001,torra001,huffa001,kempm001,gwynt002,,63/G,F,F,3,5,2,T,T,0,F,F,1,F,F,0,F,F,6,G,F,F,,0,0,N,0,N,0,N,0,1,2,0,63,,,,F,F,F,F,F,F,F,F,F,linct001,linct001,,F,F,F,F,F,,,,,0,3,0,0,6,0,0,0,0,26
LAN201103310,SFN,4,0,0,0,0,X,0,0,huffa001,L,huffa001,L,kersc001,L,kersc001,L,barar001,lonej001,carrj001,uribj002,furcr001,gwynt002,kempm001,ethia001,,,,9/F,T,F,9,3,2,T,T,0,F,F,1,F,F,0,F,F,9,F,F,F,,0,0,N,0,N,0,N,0,0,0,0,9,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,9,0,0,0,0,0,0,0,27
LAN201103310,SFN,4,0,1,1,2,CFBT,0,0,poseb001,R,poseb001,R,kersc001,L,kersc001,L,barar001,lonej001,carrj001,uribj002,furcr001,gwynt002,kempm001,ethia001,,,,K,F,F,2,4,3,T,T,0,F,F,1,F,F,0,F,F,0,,F,F,,0,0,N,0,N,0,N,0,0,0,0,2,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,2,0,0,0,0,0,0,0,28
LAN201103310,SFN,4,0,2,2,2,BBCFS,0,0,burrp001,R,burrp001,R,kersc001,L,kersc001,L,barar001,lonej001,carrj001,uribj002,furcr001,gwynt002,kempm001,ethia001,,,,K,F,F,7,5,3,T,T,0,F,F,1,F,F,0,F,F,0,,F,F,,0,0,N,0,N,0,N,0,0,0,0,2,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,2,0,0,0,0,0,0,0,29
LAN201103310,SFN,4,1,0,2,0,BBX,0,0,uribj002,R,uribj002,R,linct001,R,linct001,R,poseb001,beltb001,sancf001,sandp001,tejam001,burrp001,torra001,huffa001,,,,8/F,T,F,5,6,2,T,T,0,F,F,1,F,F,0,F,F,8,F,F,F,,0,0,N,0,N,0,N,0,0,0,0,8,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,8,0,0,0,0,0,0,0,30
LAN201103310,SFN,4,1,1,0,2,SSS,0,0,barar001,R,barar001,R,linct001,R,linct001,R,poseb001,beltb001,sancf001,sandp001,tejam001,burrp001,torra001,huffa001,,,,K,F,F,2,7,3,T,T,0,F,F,1,F,F,0,F,F,0,,F,F,,0,0,N,0,N,0,N,0,0,0,0,2,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,2,0,0,0,0,0,0,0,31
LAN201103310,SFN,4,1,2,2,1,BBCX,0,0,carrj001,R,carrj001,R,linct001,R,linct001,R,poseb001,beltb001,sancf001,sandp001,tejam001,burrp001,torra001,huffa001,,,,63/G,F,F,4,8,2,T,T,0,F,F,1,F,F,0,F,F,6,G,F,F,,0,0,N,0,N,0,N,0,0,0,0,63,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,3,0,0,6,0,0,0,0,32
LAN201103310,SFN,5,0,0,0,0,X,0,0,tejam001,R,tejam001,R,kersc001,L,kersc001,L,barar001,lonej001,carrj001,uribj002,furcr001,gwynt002,kempm001,ethia001,,,,9/F,T,F,6,6,2,T,T,0,F,F,1,F,F,0,F,F,9,F,F,F,,0,0,N,0,N,0,N,0,0,0,0,9,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,9,0,0,0,0,0,0,0,33
LAN201103310,SFN,5,0,1,3,2,SBSBFBB,0,0,beltb001,L,beltb001,L,kersc001,L,kersc001,L,barar001,lonej001,carrj001,uribj002,furcr001,gwynt002,kempm001,ethia001,,,,W,F,F,3,7,14,T,F,0,F,F,0,F,F,0,F,F,0,,F,F,,0,0,N,0,N,0,N,1,0,0,0,,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,0,0,0,0,0,0,0,0,34
LAN201103310,SFN,5,0,1,0,2,FFX,0,0,sandp001,R,sandp001,R,kersc001,L,kersc001,L,barar001,lonej001,carrj001,uribj002,furcr001,gwynt002,kempm001,ethia001,beltb001,,,S4/P.1-2,F,F,5,8,20,T,T,1,F,F,0,F,F,0,F,F,4,P,F,F,,0,0,N,0,N,0,N,1,2,0,0,,,,,F,F,F,F,F,F,F,F,F,kersc001,,,F,F,F,F,F,,,,,0,0,0,0,0,0,0,0,0,35
LAN201103310,SFN,5,0,1,2,2,BBCLX,0,0,linct001,L,linct001,L,kersc001,L,kersc001,L,barar001,lonej001,carrj001,uribj002,furcr001,gwynt002,kempm001,ethia001,sandp001,beltb001,,56(1)/FO/BG.2-3,F,F,1,9,2,T,T,0,F,F,1,F,F,0,F,F,5,G,T,F,,0,0,N,0,N,0,N,1,0,3,0,,56,,,F,F,F,F,F,F,F,F,F,kersc001,kersc001,,F,F,F,F,F,,,,,0,6,0,0,5,0,0,0,0,36
LAN201103310,SFN,5,0,2,0,2,FFX,0,0,torra001,R,torra001,R,kersc001,L,kersc001,L,barar001,lonej001,carrj001,uribj002,furcr001,gwynt002,kempm001,ethia001,linct001,,beltb001,64(1)/FO/G,F,F,8,1,2,T,T,0,F,F,1,F,F,0,F,F,6,G,F,F,,0,0,N,0,N,0,N,1,0,0,3,,64,,,F,F,F,F,F,F,F,F,F,kersc001,,kersc001,F,F,F,F,F,,,,,0,4,0,0,6,0,0,0,0,37
LAN201103310,SFN,5,1,0,2,1,BCBX,0,0,kersc001,L,kersc001,L,linct001,R,linct001,R,poseb001,beltb001,sancf001,sandp001,tejam001,burrp001,torra001,huffa001,,,,43/G,T,F,1,9,2,T,T,0,F,F,1,F,F,0,F,F,4,G,F,F,,0,0,N,0,N,0,N,0,0,0,0,43,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,3,0,0,4,0,0,0,0,38
LAN201103310,SFN,5,1,1,3,2,CBBFBS,0,0,furcr001,L,furcr001,L,linct001,R,linct001,R,poseb001,beltb001,sancf001,sandp001,tejam001,burrp001,torra001,huffa001,,,,K,F,F,6,1,3,T,T,0,F,F,1,F,F,0,F,F,0,,F,F,,0,0,N,0,N,0,N,0,0,0,0,2,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,2,0,0,0,0,0,0,0,39
LAN201103310,SFN,5,1,2,2,1,CBBX,0,0,gwynt002,L,gwynt002,L,linct001,R,linct001,R,poseb001,beltb001,sancf001,sandp001,tejam001,burrp001,torra001,huffa001,,,,63/G,F,F,7,2,2,T,T,0,F,F,1,F,F,0,F,F,6,G,F,F,,0,0,N,0,N,0,N,0,0,0,0,63,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,3,0,0,6,0,0,0,0,40
LAN201103310,SFN,6,0,0,0,0,X,0,0,sancf001,R,sancf001,R,kersc001,L,kersc001,L,barar001,lonej001,carrj001,uribj002,furcr001,gwynt002,kempm001,ethia001,,,,S7/G,T,F,4,2,20,T,T,1,F,F,0,F,F,0,F,F,7,G,F,F,,0,0,N,0,N,0,N,1,0,0,0,,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,0,0,0,0,0,0,0,0,41
LAN201103310,SFN,6,0,0,1,0,BX,0,0,huffa001,L,huffa001,L,kersc001,L,kersc001,L,barar001,lonej001,carrj001,uribj002,furcr001,gwynt002,kempm001,ethia001,sancf001,,,46(1)3/GDP,F,F,9,3,2,T,T,0,F,F,2,T,F,0,F,F,4,G,F,F,,0,0,N,0,N,0,N,0,0,0,0,63,46,,,F,F,F,F,F,F,F,F,F,kersc001,,,F,F,F,F,F,,,,,0,6,3,0,4,6,0,0,0,42
LAN201103310,SFN,6,0,2,3,2,BFBFBX,0,0,poseb001,R,poseb001,R,kersc001,L,kersc001,L,barar001,lonej001,carrj001,uribj002,furcr001,gwynt002,kempm001,ethia001,,,,S8/G,F,F,2,4,20,T,T,1,F,F,0,F,F,0,F,F,8,G,F,F,,0,0,N,0,N,0,N,1,0,0,0,,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,0,0,0,0,0,0,0,0,43
LAN201103310,SFN,6,0,2,0,0,X,0,0,burrp001,R,burrp001,R,kersc001,L,kersc001,L,barar001,lonej001,carrj001,uribj002,furcr001,gwynt002,kempm001,ethia001,poseb001,,,3/P3F,F,F,7,5,2,T,T,0,F,F,1,F,F,0,F,F,3,P,F,T,3F,0,0,N,0,N,0,N,0,1,0,0,3,,,,F,F,F,F,F,F,F,F,F,kersc001,,,F,F,F,F,F,,,,,0,3,0,0,0,0,0,0,0,44
LAN201103310,SFN,6,1,0,2,2,FBBCC,0,0,ethia001,L,ethia001,L,linct001,R,linct001,R,poseb001,beltb001,sancf001,sandp001,tejam001,burrp001,torra001,huffa001,,,,K,T,F,9,3,3,T,T,0,F,F,1,F,F,0,F,F,0,,F,F,,0,0,N,0,N,0,N,0,0,0,0,2,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,2,0,0,0,0,0,0,0,45
LAN201103310,SFN,6,1,1,3,2,BFBFFBB,0,0,kempm001,R,kempm001,R,linct001,R,linct001,R,poseb001,beltb001,sancf001,sandp001,tejam001,burrp001,torra001,huffa001,,,,W,F,F,8,4,14,T,F,0,F,F,0,F,F,0,F,F,0,,F,F,,0,0,N,0,N,0,N,1,0,0,0,,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,0,0,0,0,0,0,0,0,46
LAN201103310,SFN,6,1,1,0,0,X,0,0,lonej001,L,lonej001,L,linct001,R,linct001,R,poseb001,beltb001,sancf001,sandp001,tejam001,burrp001,torra001,huffa001,kempm001,,,E6/TH2/G.1-3,F,F,3,5,18,T,T,0,F,F,0,F,F,0,F,F,6,G,F,F,,1,6,T,0,N,0,N,1,3,0,0,,,,,F,F,F,F,F,F,F,F,F,linct001,,,F,F,F,F,F,,,,,0,0,0,0,0,0,0,0,0,47
LAN201103310,SFN,6,1,1,0,0,H,0,0,uribj002,R,uribj002,R,linct001,R,linct001,R,poseb001,beltb001,sancf001,sandp001,tejam001,burrp001,torra001,huffa001,lonej001,,kempm001,HP.1-2,F,F,5,6,16,T,F,0,F,F,0,F,F,0,F,F,0,,F,F,,0,0,N,0,N,0,N,1,2,0,3,,,,,F,F,F,F,F,F,F,F,F,linct001,,linct001,F,F,F,F,F,,,,,0,0,0,0,0,0,0,0,0,48
LAN201103310,SFN,6,1,1,1,1,S*B+3,0,0,barar001,R,barar001,R,linct001,R,linct001,R,poseb001,beltb001,sancf001,sandp001,tejam001,burrp001,torra001,huffa001,uribj002,lonej001,kempm001,PO3(E2/TH).3-H(UR);2-3;1-2,F,F,2,7,8,F,F,0,F,F,0,F,F,0,F,F,0,,F,F,,1,2,D,0,N,0,N,0,2,3,5,,,,E2,F,F,F,F,F,F,F,F,T,linct001,linct001,linct001,F,F,F,F,F,,,,,0,0,0,0,0,0,0,0,0,49
LAN201103310,SFN,6,1,1,2,2,S*B+3.BSFX,0,1,barar001,R,barar001,R,linct001,R,linct001,R,poseb001,beltb001,sancf001,sandp001,tejam001,burrp001,torra001,huffa001,,uribj002,lonej001,5/L,F,F,2,7,2,T,T,0,F,F,1,F,F,0,F,F,5,L,F,F,,0,0,N,0,N,0,N,0,0,2,3,5,,,,F,F,F,F,F,F,F,F,F,,linct001,linct001,F,F,F,F,F,,,,,0,5,0,0,0,0,0,0,0,50
LAN201103310,SFN,6,1,2,3,0,IIII,0,1,carrj001,R,carrj001,R,linct001,R,linct001,R,poseb001,beltb001,sancf001,sandp001,tejam001,burrp001,torra001,huffa001,,uribj002,lonej001,IW,F,F,4,8,15,T,F,0,F,F,0,F,F,0,F,F,0,,F,F,,0,0,N,0,N,0,N,1,0,2,3,,,,,F,F,F,F,F,F,F,F,F,,linct001,linct001,F,F,F,F,F,,,,,0,0,0,0,0,0,0,0,0,51
LAN201103310,SFN,6,1,2,1,0,*BX,0,1,kersc001,L,kersc001,L,linct001,R,linct001,R,poseb001,beltb001,sancf001,sandp001,tejam001,burrp001,torra001,huffa001,carrj001,uribj002,lonej001,3/G,F,F,1,9,2,T,T,0,F,F,1,F,F,0,F,F,3,G,F,F,,0,0,N,0,N,0,N,0,1,2,3,3,,,,F,F,F,F,F,F,F,F,F,linct001,linct001,linct001,F,F,F,F,F,,,,,0,3,0,0,0,0,0,0,0,52
LAN201103310,SFN,7,0,0,0,1,CX,0,1,tejam001,R,tejam001,R,kersc001,L,kersc001,L,barar001,lonej001,carrj001,uribj002,furcr001,gwynt002,kempm001,ethia001,,,,8/F,T,F,6,6,2,T,T,0,F,F,1,F,F,0,F,F,8,F,F,F,,0,0,N,0,N,0,N,0,0,0,0,8,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,8,0,0,0,0,0,0,0,53
LAN201103310,SFN,7,0,1,3,2,BCBFFBS,0,1,beltb001,L,beltb001,L,kersc001,L,kersc001,L,barar001,lonej001,carrj001,uribj002,furcr001,gwynt002,kempm001,ethia001,,,,K,F,F,3,7,3,T,T,0,F,F,1,F,F,0,F,F,0,,F,F,,0,0,N,0,N,0,N,0,0,0,0,2,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,2,0,0,0,0,0,0,0,54
LAN201103310,SFN,7,0,2,1,2,BFCX,0,1,sandp001,R,sandp001,R,kersc001,L,kersc001,L,barar001,lonej001,carrj001,uribj002,furcr001,gwynt002,kempm001,ethia001,,,,9/F,F,F,5,8,2,T,T,0,F,F,1,F,F,0,F,F,9,F,F,F,,0,0,N,0,N,0,N,0,0,0,0,9,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,9,0,0,0,0,0,0,0,55
LAN201103310,SFN,7,1,0,1,1,BFX,0,1,furcr001,L,furcr001,L,linct001,R,linct001,R,poseb001,beltb001,sancf001,sandp001,tejam001,burrp001,torra001,huffa001,,,,5/P,T,F,6,1,2,T,T,0,F,F,1,F,F,0,F,F,5,P,F,F,,0,0,N,0,N,0,N,0,0,0,0,5,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,5,0,0,0,0,0,0,0,56
LAN201103310,SFN,7,1,1,0,1,CX,0,1,gwynt002,L,gwynt002,L,linct001,R,linct001,R,poseb001,beltb001,sancf001,sandp001,tejam001,burrp001,torra001,huffa001,,,,8/F,F,F,7,2,2,T,T,0,F,F,1,F,F,0,F,F,8,F,F,F,,0,0,N,0,N,0,N,0,0,0,0,8,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,8,0,0,0,0,0,0,0,57
LAN201103310,SFN,7,1,2,3,2,BBCSBFX,0,1,ethia001,L,ethia001,L,linct001,R,linct001,R,poseb001,beltb001,sancf001,sandp001,tejam001,burrp001,torra001,huffa001,,,,31/G,F,F,9,3,2,T,T,0,F,F,1,F,F,0,F,F,3,G,F,F,,0,0,N,0,N,0,N,0,0,0,0,31,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,1,0,0,3,0,0,0,0,58
LAN201103310,SFN,8,0,0,3,0,..BBBB,0,1,derom001,R,derom001,R,kuo-h001,L,kuo-h001,L,barar001,lonej001,carrj001,uribj002,furcr001,gwynt002,kempm001,ethia001,,,,W,T,T,11,9,14,T,F,0,F,F,0,F,F,0,F,F,0,,F,F,,0,0,N,0,N,0,N,1,0,0,0,,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,linct001,1,0,0,0,0,0,0,0,0,59
LAN201103310,SFN,8,0,0,3,2,.B1BSFFFB>FFFFX,0,1,torra001,R,torra001,R,kuo-h001,L,kuo-h001,L,barar001,lonej001,carrj001,uribj002,furcr001,gwynt002,kempm001,ethia001,schin001,,,9/F,F,F,8,1,2,T,T,0,F,F,1,F,F,0,F,F,9,F,F,F,,0,0,N,0,N,0,N,0,1,0,0,9,,,,F,F,F,F,F,F,F,F,F,kuo-h001,,,F,F,T,F,F,derom001,,,,0,9,0,0,0,0,0,0,0,60
