ARI201304010,SLN,1,0,0,1,2,FCBFFS,0,0,jay-j001,L,jay-j001,L,kenni001,R,kenni001,R,montm001,goldp001,hilla001,pradm001,pennc001,kubej002,polla001,parrg001,,,,K,T,F,8,1,3,T,T,0,F,F,1,F,F,0,F,F,0,,F,F,,0,0,N,0,N,0,N,0,0,0,0,2,,,,F,F,F,F,F,F,F,F,F,,,,T,F,F,F,F,,,,,0,2,0,0,0,0,0,0,0,1
ARI201304010,SLN,1,0,1,1,2,CFBFX,0,0,carpm002,L,carpm002,L,kenni001,R,kenni001,R,montm001,goldp001,hilla001,pradm001,pennc001,kubej002,polla001,parrg001,,,,D9/L,F,F,5,2,21,T,T,2,F,F,0,F,F,0,F,F,9,L,F,F,,0,0,N,0,N,0,N,2,0,0,0,,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,0,0,0,0,0,0,0,0,2
ARI201304010,SLN,1,0,1,3,1,CBBBX,0,0,hollm001,R,hollm001,R,kenni001,R,kenni001,R,montm001,goldp001,hilla001,pradm001,pennc001,kubej002,polla001,parrg001,,carpm002,,D8/L.2-H,F,F,7,3,21,T,T,2,F,F,0,F,F,1,F,F,8,L,F,F,,0,0,N,0,N,0,N,2,0,4,0,,,,,F,F,F,F,F,F,F,F,F,,kenni001,,F,F,F,F,F,,,,,0,0,0,0,0,0,0,0,0,3
ARI201304010,SLN,1,0,1,0,1,FX,1,0,craia001,R,craia001,R,kenni001,R,kenni001,R,montm001,goldp001,hilla001,pradm001,pennc001,kubej002,polla001,parrg001,,hollm001,,FC6/G.2X3(65),F,F,3,4,19,T,T,0,F,F,1,F,F,0,F,F,6,G,F,F,,0,0,N,0,N,0,N,1,0,0,0,,,65,,F,F,F,F,F,F,F,F,F,,kenni001,,F,F,F,F,F,,,,,0,5,0,0,6,0,0,0,0,4
ARI201304010,SLN,1,0,2,1,1,CBX,1,0,beltc001,L,beltc001,L,kenni001,R,kenni001,R,montm001,goldp001,hilla001,pradm001,pennc001,kubej002,polla001,parrg001,craia001,,,9/F,F,F,9,5,2,T,T,0,F,F,1,F,F,0,F,F,9,F,F,F,,0,0,N,0,N,0,N,0,1,0,0,9,,,,F,F,F,F,F,F,F,F,F,kenni001,,,F,F,F,F,F,,,,,0,9,0,0,0,0,0,0,0,5
ARI201304010,SLN,1,1,0,1,0,BX,1,0,parrg001,L,parrg001,L,waina001,R,waina001,R,moliy001,craia001,descd001,carpm002,kozmp001,hollm001,jay-j001,beltc001,,,,D8/F,T,F,9,1,21,T,T,2,F,F,0,F,F,0,F,F,8,F,F,F,,0,0,N,0,N,0,N,2,0,0,0,,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,0,0,0,0,0,0,0,0,6
ARI201304010,SLN,1,1,0,0,0,X,1,0,pradm001,R,pradm001,R,waina001,R,waina001,R,moliy001,craia001,descd001,carpm002,kozmp001,hollm001,jay-j001,beltc001,,parrg001,,63/G.2-3,F,F,5,2,2,T,T,0,F,F,1,F,F,0,F,F,6,G,F,F,,0,0,N,0,N,0,N,0,0,3,0,63,,,,F,F,F,F,F,F,F,F,F,,waina001,,F,F,F,F,F,,,,,0,3,0,0,6,0,0,0,0,7
ARI201304010,SLN,1,1,1,0,0,X,1,0,hilla001,R,hilla001,R,waina001,R,waina001,R,moliy001,craia001,descd001,carpm002,kozmp001,hollm001,jay-j001,beltc001,,,parrg001,3/G,F,F,4,3,2,T,T,0,F,F,1,F,F,0,F,F,3,G,F,F,,0,0,N,0,N,0,N,0,0,0,3,3,,,,F,F,F,F,F,F,F,F,F,,,waina001,F,F,F,F,F,,,,,0,3,0,0,0,0,0,0,0,8
ARI201304010,SLN,1,1,2,2,2,CBFBS,1,0,montm001,L,montm001,L,waina001,R,waina001,R,moliy001,craia001,descd001,carpm002,kozmp001,hollm001,jay-j001,beltc001,,,parrg001,K,F,F,2,4,3,T,T,0,F,F,1,F,F,0,F,F,0,,F,F,,0,0,N,0,N,0,N,0,0,0,3,2,,,,F,F,F,F,F,F,F,F,F,,,waina001,F,F,F,F,F,,,,,0,2,0,0,0,0,0,0,0,9
ARI201304010,SLN,2,0,0,0,2,FCS,1,0,moliy001,R,moliy001,R,kenni001,R,kenni001,R,montm001,goldp001,hilla001,pradm001,pennc001,kubej002,polla001,parrg001,,,,K,T,F,2,6,3,T,T,0,F,F,1,F,F,0,F,F,0,,F,F,,0,0,N,0,N,0,N,0,0,0,0,2,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,2,0,0,0,0,0,0,0,10
