ATL201404080,NYN,1,0,0,0,1,CX,0,0,youne003,L,youne003,L,haraa001,R,haraa001,R,gatte001,freef001,uggld001,johnc003,simma001,uptoj001,uptob001,heywj001,,,,S8/L,T,F,7,1,20,T,T,1,F,F,0,F,F,0,F,F,8,L,F,F,,0,0,N,0,N,0,N,1,0,0,0,,,,,F,F,F,F,F,F,F,F,F,,,,T,F,F,F,F,,,,,0,0,0,0,0,0,0,0,0,1
ATL201404080,NYN,1,0,0,2,2,C*BBS1FF1>FS,0,0,murpd006,L,murpd006,L,haraa001,R,haraa001,R,gatte001,freef001,uggld001,johnc003,simma001,uptoj001,uptob001,heywj001,youne003,,,K,F,F,4,2,3,T,T,0,F,F,1,F,F,0,F,F,0,,F,F,,0,0,N,0,N,0,N,0,1,0,0,2,,,,F,F,F,F,F,F,F,F,F,haraa001,,,F,F,F,F,F,,,,,0,2,0,0,0,0,0,0,0,2
ATL201404080,NYN,1,0,1,0,0,>B,0,0,wrigd002,R,wrigd002,R,haraa001,R,haraa001,R,gatte001,freef001,uggld001,johnc003,simma001,uptoj001,uptob001,heywj001,youne003,,,SB2,F,F,5,3,4,F,F,0,F,F,0,F,F,0,F,F,0,,F,F,,0,0,N,0,N,0,N,0,2,0,0,,,,,T,F,F,F,F,F,F,F,F,haraa001,,,F,F,F,F,F,,,,,0,0,0,0,0,0,0,0,0,3
ATL201404080,NYN,1,0,1,3,1,>B.FBBX,0,0,wrigd002,R,wrigd002,R,haraa001,R,haraa001,R,gatte001,freef001,uggld001,johnc003,simma001,uptoj001,uptob001,heywj001,,youne003,,63/G,F,F,5,3,2,T,T,0,F,F,1,F,F,0,F,F,6,G,F,F,,0,0,N,0,N,0,N,0,0,2,0,63,,,,F,F,F,F,F,F,F,F,F,,haraa001,,F,F,F,F,F,,,,,0,3,0,0,6,0,0,0,0,4
ATL201404080,NYN,1,0,2,1,1,*BCX,0,0,granc001,L,granc001,L,haraa001,R,haraa001,R,gatte001,freef001,uggld001,johnc003,simma001,uptoj001,uptob001,heywj001,,youne003,,3/L,F,F,9,4,2,T,T,0,F,F,1,F,F,0,F,F,3,L,F,F,,0,0,N,0,N,0,N,0,0,2,0,3,,,,F,F,F,F,F,F,F,F,F,,haraa001,,F,F,F,F,F,,,,,0,3,0,0,0,0,0,0,0,5
ATL201404080,NYN,1,1,0,2,2,BCFBC,0,0,heywj001,L,heywj001,L,colob001,R,colob001,R,darnt001,dudal001,murpd006,wrigd002,tejar001,youne003,lagaj001,granc001,,,,K,T,F,9,1,3,T,T,0,F,F,1,F,F,0,F,F,0,,F,F,,0,0,N,0,N,0,N,0,0,0,0,2,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,2,0,0,0,0,0,0,0,6
ATL201404080,NYN,1,1,1,0,2,SST,0,0,uptob001,R,uptob001,R,colob001,R,colob001,R,darnt001,dudal001,murpd006,wrigd002,tejar001,youne003,lagaj001,granc001,,,,K,F,F,8,2,3,T,T,0,F,F,1,F,F,0,F,F,0,,F,F,,0,0,N,0,N,0,N,0,0,0,0,2,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,2,0,0,0,0,0,0,0,7
ATL201404080,NYN,1,1,2,0,1,FX,0,0,freef001,L,freef001,L,colob001,R,colob001,R,darnt001,dudal001,murpd006,wrigd002,tejar001,youne003,lagaj001,granc001,,,,D8/L,F,F,3,3,21,T,T,2,F,F,0,F,F,0,F,F,8,L,F,F,,0,0,N,0,N,0,N,2,0,0,0,,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,0,0,0,0,0,0,0,0,8
ATL201404080,NYN,1,1,2,1,0,BX,0,0,johnc003,R,johnc003,R,colob001,R,colob001,R,darnt001,dudal001,murpd006,wrigd002,tejar001,youne003,lagaj001,granc001,,freef001,,9/F,F,F,5,4,2,T,T,0,F,F,1,F,F,0,F,F,9,F,F,F,,0,0,N,0,N,0,N,0,0,2,0,9,,,,F,F,F,F,F,F,F,F,F,,colob001,,F,F,F,F,F,,,,,0,9,0,0,0,0,0,0,0,9
ATL201404080,NYN,2,0,0,2,1,BBCX,0,0,dudal001,L,dudal001,L,haraa001,R,haraa001,R,gatte001,freef001,uggld001,johnc003,simma001,uptoj001,uptob001,heywj001,,,,2/P2F,T,F,3,5,2,T,T,0,F,F,1,F,F,0,F,F,2,P,F,T,2F,0,0,N,0,N,0,N,0,0,0,0,2,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,2,0,0,0,0,0,0,0,10
ATL201404080,NYN,2,0,1,3,2,BBSBSS,0,0,lagaj001,R,lagaj001,R,haraa001,R,haraa001,R,gatte001,freef001,uggld001,johnc003,simma001,uptoj001,uptob001,heywj001,,,,K,F,F,8,6,3,T,T,0,F,F,1,F,F,0,F,F,0,,F,F,,0,0,N,0,N,0,N,0,0,0,0,2,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,2,0,0,0,0,0,0,0,11
ATL201404080,NYN,2,0,2,1,2,BFCX,0,0,darnt001,R,darnt001,R,haraa001,R,haraa001,R,gatte001,freef001,uggld001,johnc003,simma001,uptoj001,uptob001,heywj001,,,,9/F,F,F,2,7,2,T,T,0,F,F,1,F,F,0,F,F,9,F,F,F,,0,0,N,0,N,0,N,0,0,0,0,9,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,9,0,0,0,0,0,0,0,12
ATL201404080,NYN,2,1,0,1,2,CCFBX,0,0,uptoj001,R,uptoj001,R,colob001,R,colob001,R,darnt001,dudal001,murpd006,wrigd002,tejar001,youne003,lagaj001,granc001,,,,8/F,T,F,7,5,2,T,T,0,F,F,1,F,F,0,F,F,8,F,F,F,,0,0,N,0,N,0,N,0,0,0,0,8,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,8,0,0,0,0,0,0,0,13
ATL201404080,NYN,2,1,1,3,2,TBFBBX,0,0,uggld001,R,uggld001,R,colob001,R,colob001,R,darnt001,dudal001,murpd006,wrigd002,tejar001,youne003,lagaj001,granc001,,,,53/G,F,F,4,6,2,T,T,0,F,F,1,F,F,0,F,F,5,G,F,F,,0,0,N,0,N,0,N,0,0,0,0,53,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,3,0,0,5,0,0,0,0,14
ATL201404080,NYN,2,1,2,0,1,CX,0,0,gatte001,R,gatte001,R,colob001,R,colob001,R,darnt001,dudal001,murpd006,wrigd002,tejar001,youne003,lagaj001,granc001,,,,S9/G,F,F,2,7,20,T,T,1,F,F,0,F,F,0,F,F,9,G,F,F,,0,0,N,0,N,0,N,1,0,0,0,,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,0,0,0,0,0,0,0,0,15
ATL201404080,NYN,2,1,2,0,2,CCX,0,0,simma001,R,simma001,R,colob001,R,colob001,R,darnt001,dudal001,murpd006,wrigd002,tejar001,youne003,lagaj001,granc001,gatte001,,,9/F,F,F,6,8,2,T,T,0,F,F,1,F,F,0,F,F,9,F,F,F,,0,0,N,0,N,0,N,0,1,0,0,9,,,,F,F,F,F,F,F,F,F,F,colob001,,,F,F,F,F,F,,,,,0,9,0,0,0,0,0,0,0,16
ATL201404080,NYN,3,0,0,3,1,BBBCB,0,0,tejar001,R,tejar001,R,haraa001,R,haraa001,R,gatte001,freef001,uggld001,johnc003,simma001,uptoj001,uptob001,heywj001,,,,W,T,F,6,8,14,T,F,0,F,F,0,F,F,0,F,F,0,,F,F,,0,0,N,0,N,0,N,1,0,0,0,,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,0,0,0,0,0,0,0,0,17
ATL201404080,NYN,3,0,0,0,2,LLL,0,0,colob001,R,colob001,R,haraa001,R,haraa001,R,gatte001,freef001,uggld001,johnc003,simma001,uptoj001,uptob001,heywj001,tejar001,,,K/BF,F,F,1,9,3,T,T,0,F,F,1,F,F,0,F,F,0,,T,F,,0,0,N,0,N,0,N,0,1,0,0,2,,,,F,F,F,F,F,F,F,F,F,haraa001,,,F,F,F,F,F,,,,,0,2,0,0,0,0,0,0,0,18
