HOU201303310,TEX,2,0,2,2,2,*BCFFBS,0,0,morem001,L,morem001,L,norrb001,R,norrb001,R,castj006,wallb001,altuj001,domim001,ceder002,cartc002,maxwj002,barnb002,piera001,cruzn002,,K,F,F,3,8,3,T,T,0,F,F,1,F,F,0,F,F,0,,F,F,,0,0,N,0,N,0,N,0,1,2,0,2,,,,F,F,F,F,F,F,F,F,F,norrb001,norrb001,,F,F,F,F,F,,,,,0,2,0,0,0,0,0,0,0,13
HOU201303310,TEX,2,1,0,1,2,CSBS,0,0,penac001,L,penac001,L,harrm001,L,harrm001,L,piera001,morem001,kinsi001,belta001,andre001,murpd005,martl004,cruzn002,,,,K,T,F,10,4,3,T,T,0,F,F,1,F,F,0,F,F,0,,F,F,,0,0,N,0,N,0,N,0,0,0,0,2,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,2,0,0,0,0,0,0,0,14
HOU201303310,TEX,2,1,1,2,0,BBX,0,0,maxwj002,R,maxwj002,R,harrm001,L,harrm001,L,piera001,morem001,kinsi001,belta001,andre001,murpd005,martl004,cruzn002,,,,5/L,F,F,8,5,2,T,T,0,F,F,1,F,F,0,F,F,5,L,F,F,,0,0,N,0,N,0,N,0,0,0,0,5,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,5,0,0,0,0,0,0,0,15
HOU201303310,TEX,2,1,2,2,2,BCFBS,0,0,castj006,L,castj006,L,harrm001,L,harrm001,L,piera001,morem001,kinsi001,belta001,andre001,murpd005,martl004,cruzn002,,,,K,F,F,2,6,3,T,T,0,F,F,1,F,F,0,F,F,0,,F,F,,0,0,N,0,N,0,N,0,0,0,0,2,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,2,0,0,0,0,0,0,0,16
HOU201303310,TEX,3,0,0,3,2,BBBCFS,0,0,martl004,L,martl004,L,norrb001,R,norrb001,R,castj006,wallb001,altuj001,domim001,ceder002,cartc002,maxwj002,barnb002,,,,K,T,F,8,9,3,T,T,0,F,F,1,F,F,0,F,F,0,,F,F,,0,0,N,0,N,0,N,0,0,0,0,2,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,2,0,0,0,0,0,0,0,17
HOU201303310,TEX,3,0,1,3,1,BCBBX,0,0,kinsi001,R,kinsi001,R,norrb001,R,norrb001,R,castj006,wallb001,altuj001,domim001,ceder002,cartc002,maxwj002,barnb002,,,,8/L,F,F,4,1,2,T,T,0,F,F,1,F,F,0,F,F,8,L,F,F,,0,0,N,0,N,0,N,0,0,0,0,8,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,8,0,0,0,0,0,0,0,18
HOU201303310,TEX,3,0,2,1,2,CBFFX,0,0,andre001,R,andre001,R,norrb001,R,norrb001,R,castj006,wallb001,altuj001,domim001,ceder002,cartc002,maxwj002,barnb002,,,,8/L,F,F,6,2,2,T,T,0,F,F,1,F,F,0,F,F,8,L,F,F,,0,0,N,0,N,0,N,0,0,0,0,8,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,8,0,0,0,0,0,0,0,19
HOU201303310,TEX,3,1,0,2,2,CBFFFBX,0,0,domim001,R,domim001,R,harrm001,L,harrm001,L,piera001,morem001,kinsi001,belta001,andre001,murpd005,martl004,cruzn002,,,,63/G,T,F,5,7,2,T,T,0,F,F,1,F,F,0,F,F,6,G,F,F,,0,0,N,0,N,0,N,0,0,0,0,63,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,3,0,0,6,0,0,0,0,20
HOU201303310,TEX,3,1,1,2,2,BBSSS,0,0,barnb002,R,barnb002,R,harrm001,L,harrm001,L,piera001,morem001,kinsi001,belta001,andre001,murpd005,martl004,cruzn002,,,,K,F,F,9,8,3,T,T,0,F,F,1,F,F,0,F,F,0,,F,F,,0,0,N,0,N,0,N,0,0,0,0,2,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,2,0,0,0,0,0,0,0,21
HOU201303310,TEX,3,1,2,2,2,CBSBX,0,0,ceder002,R,ceder002,R,harrm001,L,harrm001,L,piera001,morem001,kinsi001,belta001,andre001,murpd005,martl004,cruzn002,,,,9/F,F,F,6,9,2,T,T,0,F,F,1,F,F,0,F,F,9,F,F,F,,0,0,N,0,N,0,N,0,0,0,0,9,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,9,0,0,0,0,0,0,0,22
HOU201303310,TEX,4,0,0,0,1,CX,0,0,berkl001,L,berkl001,L,norrb001,R,norrb001,R,castj006,wallb001,altuj001,domim001,ceder002,cartc002,maxwj002,barnb002,,,,S8/L,T,F,10,3,20,T,T,1,F,F,0,F,F,0,F,F,8,L,F,F,,0,0,N,0,N,0,N,1,0,0,0,,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,0,0,0,0,0,0,0,0,23
HOU201303310,TEX,4,0,0,1,0,BX,0,0,belta001,R,belta001,R,norrb001,R,norrb001,R,castj006,wallb001,altuj001,domim001,ceder002,cartc002,maxwj002,barnb002,berkl001,,,7/F,F,F,5,4,2,T,T,0,F,F,1,F,F,0,F,F,7,F,F,F,,0,0,N,0,N,0,N,0,1,0,0,7,,,,F,F,F,F,F,F,F,F,F,norrb001,,,F,F,F,F,F,,,,,0,7,0,0,0,0,0,0,0,24
HOU201303310,TEX,4,0,1,3,2,CFFBF*BB11>X,0,0,murpd005,L,murpd005,L,norrb001,R,norrb001,R,castj006,wallb001,altuj001,domim001,ceder002,cartc002,maxwj002,barnb002,berkl001,,,7/F,F,F,7,5,2,T,T,0,F,F,1,F,F,0,F,F,7,F,F,F,,0,0,N,0,N,0,N,0,1,0,0,7,,,,F,F,F,F,F,F,F,F,F,norrb001,,,F,F,F,F,F,,,,,0,7,0,0,0,0,0,0,0,25
HOU201303310,TEX,4,0,2,1,2,SSBX,0,0,cruzn002,R,cruzn002,R,norrb001,R,norrb001,R,castj006,wallb001,altuj001,domim001,ceder002,cartc002,maxwj002,barnb002,berkl001,,,8/F,F,F,9,6,2,T,T,0,F,F,1,F,F,0,F,F,8,F,F,F,,0,0,N,0,N,0,N,0,1,0,0,8,,,,F,F,F,F,F,F,F,F,F,norrb001,,,F,F,F,F,F,,,,,0,8,0,0,0,0,0,0,0,26
HOU201303310,TEX,4,1,0,1,1,BCX,0,0,altuj001,R,altuj001,R,harrm001,L,harrm001,L,piera001,morem001,kinsi001,belta001,andre001,murpd005,martl004,cruzn002,,,,8/F,T,F,4,1,2,T,T,0,F,F,1,F,F,0,F,F,8,F,F,F,,0,0,N,0,N,0,N,0,0,0,0,8,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,8,0,0,0,0,0,0,0,27
HOU201303310,TEX,4,1,1,0,2,CSFX,0,0,wallb001,L,wallb001,L,harrm001,L,harrm001,L,piera001,morem001,kinsi001,belta001,andre001,murpd005,martl004,cruzn002,,,,S8/G,F,F,3,2,20,T,T,1,F,F,0,F,F,0,F,F,8,G,F,F,,0,0,N,0,N,0,N,1,0,0,0,,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,0,0,0,0,0,0,0,0,28
HOU201303310,TEX,4,1,1,0,2,CSFC,0,0,cartc002,R,cartc002,R,harrm001,L,harrm001,L,piera001,morem001,kinsi001,belta001,andre001,murpd005,martl004,cruzn002,wallb001,,,K,F,F,7,3,3,T,T,0,F,F,1,F,F,0,F,F,0,,F,F,,0,0,N,0,N,0,N,0,1,0,0,2,,,,F,F,F,F,F,F,F,F,F,harrm001,,,F,F,F,F,F,,,,,0,2,0,0,0,0,0,0,0,29
HOU201303310,TEX,4,1,2,1,1,FBX,0,0,penac001,L,penac001,L,harrm001,L,harrm001,L,piera001,morem001,kinsi001,belta001,andre001,murpd005,martl004,cruzn002,wallb001,,,S8/G.1-2,F,F,10,4,20,T,T,1,F,F,0,F,F,0,F,F,8,G,F,F,,0,0,N,0,N,0,N,1,2,0,0,,,,,F,F,F,F,F,F,F,F,F,harrm001,,,F,F,F,F,F,,,,,0,0,0,0,0,0,0,0,0,30
HOU201303310,TEX,4,1,2,1,0,BX,0,0,maxwj002,R,maxwj002,R,harrm001,L,harrm001,L,piera001,morem001,kinsi001,belta001,andre001,murpd005,martl004,cruzn002,penac001,wallb001,,T8/F7/UREV.2-H;1-H,F,F,8,5,22,T,T,3,F,F,0,F,F,2,F,F,8,F,F,F,7,0,0,N,0,N,0,N,3,4,4,0,,,,,F,F,F,F,F,F,F,F,F,harrm001,harrm001,,F,F,F,F,F,,,,,0,0,0,0,0,0,0,0,0,31
HOU201303310,TEX,4,1,2,2,1,FBBX,0,2,castj006,L,castj006,L,harrm001,L,harrm001,L,piera001,morem001,kinsi001,belta001,andre001,murpd005,martl004,cruzn002,,,maxwj002,31/G,F,F,2,6,2,T,T,0,F,F,1,F,F,0,F,F,3,G,F,F,,0,0,N,0,N,0,N,0,0,0,3,31,,,,F,F,F,F,F,F,F,F,F,,,harrm001,F,F,F,F,F,,,,,0,1,0,0,3,0,0,0,0,32
HOU201303310,TEX,5,0,0,1,2,CBFS,0,2,piera001,L,piera001,L,norrb001,R,norrb001,R,castj006,wallb001,altuj001,domim001,ceder002,cartc002,maxwj002,barnb002,,,,K,T,F,2,7,3,T,T,0,F,F,1,F,F,0,F,F,0,,F,F,,0,0,N,0,N,0,N,0,0,0,0,2,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,2,0,0,0,0,0,0,0,33
HOU201303310,TEX,5,0,1,2,1,BFBX,0,2,morem001,L,morem001,L,norrb001,R,norrb001,R,castj006,wallb001,altuj001,domim001,ceder002,cartc002,maxwj002,barnb002,,,,7/F,F,F,3,8,2,T,T,0,F,F,1,F,F,0,F,F,7,F,F,F,,0,0,N,0,N,0,N,0,0,0,0,7,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,7,0,0,0,0,0,0,0,34
HOU201303310,TEX,5,0,2,0,0,X,0,2,martl004,L,martl004,L,norrb001,R,norrb001,R,castj006,wallb001,altuj001,domim001,ceder002,cartc002,maxwj002,barnb002,,,,53/G,F,F,8,9,2,T,T,0,F,F,1,F,F,0,F,F,5,G,F,F,,0,0,N,0,N,0,N,0,0,0,0,53,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,3,0,0,5,0,0,0,0,35
HOU201303310,TEX,5,1,0,3,2,BCBBSFS,0,2,domim001,R,domim001,R,harrm001,L,harrm001,L,piera001,morem001,kinsi001,belta001,andre001,murpd005,martl004,cruzn002,,,,K,T,F,5,7,3,T,T,0,F,F,1,F,F,0,F,F,0,,F,F,,0,0,N,0,N,0,N,0,0,0,0,2,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,2,0,0,0,0,0,0,0,36
HOU201303310,TEX,5,1,1,3,0,BBBB,0,2,barnb002,R,barnb002,R,harrm001,L,harrm001,L,piera001,morem001,kinsi001,belta001,andre001,murpd005,martl004,cruzn002,,,,W,F,F,9,8,14,T,F,0,F,F,0,F,F,0,F,F,0,,F,F,,0,0,N,0,N,0,N,1,0,0,0,,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,0,0,0,0,0,0,0,0,37
HOU201303310,TEX,5,1,1,0,0,1X,0,2,ceder002,R,ceder002,R,harrm001,L,harrm001,L,piera001,morem001,kinsi001,belta001,andre001,murpd005,martl004,cruzn002,barnb002,,,S9/L.1-H(E9);B-3,F,F,6,9,20,T,T,1,F,F,0,F,F,0,F,F,9,L,F,F,,1,9,F,0,N,0,N,3,4,0,0,,,,,F,F,F,F,F,F,F,F,F,harrm001,,,F,F,F,F,F,,,,,0,0,0,0,0,0,0,0,0,38
HOU201303310,TEX,5,1,1,1,2,FBFX,0,3,altuj001,R,altuj001,R,harrm001,L,harrm001,L,piera001,morem001,kinsi001,belta001,andre001,murpd005,martl004,cruzn002,,,ceder002,S8/L.3-H(UR),F,F,4,1,20,T,T,1,F,F,0,F,F,1,F,F,8,L,F,F,,0,0,N,0,N,0,N,1,0,0,5,,,,,F,F,F,F,F,F,F,F,F,,,harrm001,F,F,F,F,F,,,,,0,0,0,0,0,0,0,0,0,39
HOU201303310,TEX,5,1,1,2,2,1BBSSS,0,4,wallb001,L,wallb001,L,harrm001,L,harrm001,L,piera001,morem001,kinsi001,belta001,andre001,murpd005,martl004,cruzn002,altuj001,,,K,F,F,3,2,3,T,T,0,F,F,1,F,F,0,F,F,0,,F,F,,0,0,N,0,N,0,N,0,1,0,0,2,,,,F,F,F,F,F,F,F,F,F,harrm001,,,F,F,F,F,F,,,,,0,2,0,0,0,0,0,0,0,40
HOU201303310,TEX,5,1,2,1,0,BX,0,4,cartc002,R,cartc002,R,harrm001,L,harrm001,L,piera001,morem001,kinsi001,belta001,andre001,murpd005,martl004,cruzn002,altuj001,,,4/P,F,F,7,3,2,T,T,0,F,F,1,F,F,0,F,F,4,P,F,F,,0,0,N,0,N,0,N,0,1,0,0,4,,,,F,F,F,F,F,F,F,F,F,harrm001,,,F,F,F,F,F,,,,,0,4,0,0,0,0,0,0,0,41
HOU201303310,TEX,6,0,0,3,1,BFBBB,0,4,kinsi001,R,kinsi001,R,norrb001,R,norrb001,R,castj006,wallb001,altuj001,domim001,ceder002,cartc002,maxwj002,barnb002,,,,W,T,F,4,1,14,T,F,0,F,F,0,F,F,0,F,F,0,,F,F,,0,0,N,0,N,0,N,1,0,0,0,,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,0,0,0,0,0,0,0,0,42
HOU201303310,TEX,6,0,0,2,2,1B1C1BFS,0,4,andre001,R,andre001,R,norrb001,R,norrb001,R,castj006,wallb001,altuj001,domim001,ceder002,cartc002,maxwj002,barnb002,kinsi001,,,K,F,F,6,2,3,T,T,0,F,F,1,F,F,0,F,F,0,,F,F,,0,0,N,0,N,0,N,0,1,0,0,2,,,,F,F,F,F,F,F,F,F,F,norrb001,,,F,F,F,F,F,,,,,0,2,0,0,0,0,0,0,0,43
HOU201303310,TEX,6,0,1,1,0,1BX,0,4,berkl001,L,berkl001,L,norrb001,R,norrb001,R,castj006,wallb001,altuj001,domim001,ceder002,cartc002,maxwj002,barnb002,kinsi001,,,S9/L.1-3,F,F,10,3,20,T,T,1,F,F,0,F,F,0,F,F,9,L,F,F,,0,0,N,0,N,0,N,1,3,0,0,,,,,F,F,F,F,F,F,F,F,F,norrb001,,,F,F,F,F,F,,,,,0,0,0,0,0,0,0,0,0,44
HOU201303310,TEX,6,0,1,0,0,X,0,4,belta001,R,belta001,R,norrb001,R,norrb001,R,castj006,wallb001,altuj001,domim001,ceder002,cartc002,maxwj002,barnb002,berkl001,,kinsi001,1/L,F,F,5,4,2,T,T,0,F,F,1,F,F,0,F,F,1,L,F,F,,0,0,N,0,N,0,N,0,1,0,3,1,,,,F,F,F,F,F,F,F,F,F,norrb001,,norrb001,F,F,F,F,F,,,,,0,1,0,0,0,0,0,0,0,45
HOU201303310,TEX,6,0,2,2,0,BBX,0,4,murpd005,L,murpd005,L,norrb001,R,norrb001,R,castj006,wallb001,altuj001,domim001,ceder002,cartc002,maxwj002,barnb002,berkl001,,kinsi001,S9/G.3-H;1-2,F,F,7,5,20,T,T,1,F,F,0,F,F,1,F,F,9,G,F,F,,0,0,N,0,N,0,N,1,2,0,4,,,,,F,F,F,F,F,F,F,F,F,norrb001,,norrb001,F,F,F,F,F,,,,,0,0,0,0,0,0,0,0,0,46
HOU201303310,TEX,6,0,2,0,2,SCX,1,4,cruzn002,R,cruzn002,R,norrb001,R,norrb001,R,castj006,wallb001,altuj001,domim001,ceder002,cartc002,maxwj002,barnb002,murpd005,berkl001,,S8/G+.2-H;1-2,F,F,9,6,20,T,T,1,F,F,0,F,F,1,F,F,8,G,F,F,,0,0,N,0,N,0,N,1,2,4,0,,,,,F,F,F,F,F,F,F,F,F,norrb001,norrb001,,F,F,F,F,F,,,,,0,0,0,0,0,0,0,0,0,47
HOU201303310,TEX,6,0,2,1,0,.*BX,2,4,piera001,L,piera001,L,bedae001,L,bedae001,L,castj006,wallb001,altuj001,domim001,ceder002,cartc002,maxwj002,barnb002,cruzn002,murpd005,,8/F,F,F,2,7,2,T,T,0,F,F,1,F,F,0,F,F,8,F,F,F,,0,0,N,0,N,0,N,0,1,2,0,8,,,,F,F,F,F,F,F,F,F,F,norrb001,norrb001,,F,F,F,F,F,,,,,0,8,0,0,0,0,0,0,0,48
HOU201303310,TEX,6,1,0,1,2,FFBFFFS,2,4,penac001,L,penac001,L,harrm001,L,harrm001,L,piera001,morem001,kinsi001,belta001,andre001,murpd005,martl004,cruzn002,,,,K,T,F,10,4,3,T,T,0,F,F,1,F,F,0,F,F,0,,F,F,,0,0,N,0,N,0,N,0,0,0,0,2,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,2,0,0,0,0,0,0,0,49
HOU201303310,TEX,6,1,1,3,1,FBBBB,2,4,maxwj002,R,maxwj002,R,harrm001,L,harrm001,L,piera001,morem001,kinsi001,belta001,andre001,murpd005,martl004,cruzn002,,,,W,F,F,8,5,14,T,F,0,F,F,0,F,F,0,F,F,0,,F,F,,0,0,N,0,N,0,N,1,0,0,0,,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,0,0,0,0,0,0,0,0,50
HOU201303310,TEX,6,1,1,1,0,1P1X,2,4,castj006,L,castj006,L,harrm001,L,harrm001,L,piera001,morem001,kinsi001,belta001,andre001,murpd005,martl004,cruzn002,maxwj002,,,8/F,F,F,2,6,2,T,T,0,F,F,1,F,F,0,F,F,8,F,F,F,,0,0,N,0,N,0,N,0,1,0,0,8,,,,F,F,F,F,F,F,F,F,F,harrm001,,,F,F,F,F,F,,,,,0,8,0,0,0,0,0,0,0,51
HOU201303310,TEX,6,1,2,3,1,BB*BCB,2,4,domim001,R,domim001,R,harrm001,L,harrm001,L,piera001,morem001,kinsi001,belta001,andre001,murpd005,martl004,cruzn002,maxwj002,,,W.1-2,F,F,5,7,14,T,F,0,F,F,0,F,F,0,F,F,0,,F,F,,0,0,N,0,N,0,N,1,2,0,0,,,,,F,F,F,F,F,F,F,F,F,harrm001,,,F,F,F,F,F,,,,,0,0,0,0,0,0,0,0,0,52
HOU201303310,TEX,6,1,2,3,2,..BBCBF>X,2,4,ankir001,L,ankir001,L,lowed001,R,lowed001,R,piera001,morem001,kinsi001,belta001,andre001,murpd005,martl004,cruzn002,domim001,maxwj002,,HR/9/F.2-H;1-H,F,T,11,8,23,T,T,4,F,F,0,F,F,3,F,F,0,F,F,F,9,0,0,N,0,N,0,N,4,4,4,0,,,,,F,F,F,F,F,F,F,F,F,harrm001,harrm001,,F,F,F,F,F,,,,barnb002,9,0,0,0,0,0,0,0,0,53
HOU201303310,TEX,6,1,2,0,2,CCFS,2,7,ceder002,R,ceder002,R,lowed001,R,lowed001,R,piera001,morem001,kinsi001,belta001,andre001,murpd005,martl004,cruzn002,,,,K,F,F,6,9,3,T,T,0,F,F,1,F,F,0,F,F,0,,F,F,,0,0,N,0,N,0,N,0,0,0,0,2,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,2,0,0,0,0,0,0,0,54
HOU201303310,TEX,7,0,0,1,2,.BFCX,2,7,morem001,L,morem001,L,bedae001,L,bedae001,L,castj006,wallb001,altuj001,domim001,ceder002,cartc002,maxwj002,ankir001,,,,63/G,T,F,3,8,2,T,T,0,F,F,1,F,F,0,F,F,6,G,F,F,,0,0,N,0,N,0,N,0,0,0,0,63,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,3,0,0,6,0,0,0,0,55
HOU201303310,TEX,7,0,1,0,2,CSFS,2,7,martl004,L,martl004,L,bedae001,L,bedae001,L,castj006,wallb001,altuj001,domim001,ceder002,cartc002,maxwj002,ankir001,,,,K,F,F,8,9,3,T,T,0,F,F,1,F,F,0,F,F,0,,F,F,,0,0,N,0,N,0,N,0,0,0,0,2,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,2,0,0,0,0,0,0,0,56
HOU201303310,TEX,7,0,2,1,1,BCX,2,7,kinsi001,R,kinsi001,R,bedae001,L,bedae001,L,castj006,wallb001,altuj001,domim001,ceder002,cartc002,maxwj002,ankir001,,,,63/G,F,F,4,1,2,T,T,0,F,F,1,F,F,0,F,F,6,G,F,F,,0,0,N,0,N,0,N,0,0,0,0,63,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,3,0,0,6,0,0,0,0,57
HOU201303310,TEX,7,1,0,0,0,.X,2,7,altuj001,R,altuj001,R,frasj002,R,frasj002,R,piera001,morem001,kinsi001,belta001,andre001,murpd005,martl004,cruzn002,,,,63/G,T,F,4,1,2,T,T,0,F,F,1,F,F,0,F,F,6,G,F,F,,0,0,N,0,N,0,N,0,0,0,0,63,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,3,0,0,6,0,0,0,0,58
HOU201303310,TEX,7,1,1,1,2,CBSC,2,7,wallb001,L,wallb001,L,frasj002,R,frasj002,R,piera001,morem001,kinsi001,belta001,andre001,murpd005,martl004,cruzn002,,,,K,F,F,3,2,3,T,T,0,F,F,1,F,F,0,F,F,0,,F,F,,0,0,N,0,N,0,N,0,0,0,0,2,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,2,0,0,0,0,0,0,0,59
HOU201303310,TEX,7,1,2,2,1,CBBX,2,7,cartc002,R,cartc002,R,frasj002,R,frasj002,R,piera001,morem001,kinsi001,belta001,andre001,murpd005,martl004,cruzn002,,,,53/G,F,F,7,3,2,T,T,0,F,F,1,F,F,0,F,F,5,G,F,F,,0,0,N,0,N,0,N,0,0,0,0,53,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,3,0,0,5,0,0,0,0,60
