TEX201004050,TOR,1,0,0,1,1,CBX,0,0,bautj002,R,bautj002,R,felds001,R,felds001,R,saltj001,davic003,blana001,younm003,andre001,hamij003,borbj001,cruzn002,,,,5/P,T,F,9,1,2,T,T,0,F,F,1,F,F,0,F,F,5,P,F,F,,0,0,N,0,N,0,N,0,0,0,0,5,,,,F,F,F,F,F,F,F,F,F,,,,T,F,F,F,F,,,,,0,5,0,0,0,0,0,0,0,1
TEX201004050,TOR,1,0,1,1,0,BX,0,0,hilla001,R,hilla001,R,felds001,R,felds001,R,saltj001,davic003,blana001,younm003,andre001,hamij003,borbj001,cruzn002,,,,63/G,F,F,4,2,2,T,T,0,F,F,1,F,F,0,F,F,6,G,F,F,,0,0,N,0,N,0,N,0,0,0,0,63,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,3,0,0,6,0,0,0,0,2
TEX201004050,TOR,1,0,2,2,1,BFBX,0,0,linda001,L,linda001,L,felds001,R,felds001,R,saltj001,davic003,blana001,younm003,andre001,hamij003,borbj001,cruzn002,,,,S9/G,F,F,10,3,20,T,T,1,F,F,0,F,F,0,F,F,9,G,F,F,,0,0,N,0,N,0,N,1,0,0,0,,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,0,0,0,0,0,0,0,0,3
TEX201004050,TOR,1,0,2,0,1,CX,0,0,wellv001,R,wellv001,R,felds001,R,felds001,R,saltj001,davic003,blana001,younm003,andre001,hamij003,borbj001,cruzn002,linda001,,,HR/7/F.1-H,F,F,8,4,23,T,T,4,F,F,0,F,F,2,F,F,0,F,F,F,7,0,0,N,0,N,0,N,4,4,0,0,,,,,F,F,F,F,F,F,F,F,F,felds001,,,F,F,F,F,F,,,,,0,0,0,0,0,0,0,0,0,4
TEX201004050,TOR,1,0,2,3,2,BCSBBX,2,0,overl001,L,overl001,L,felds001,R,felds001,R,saltj001,davic003,blana001,younm003,andre001,hamij003,borbj001,cruzn002,,,,E4/G,F,F,3,5,18,T,T,0,F,F,0,F,F,0,F,F,4,G,F,F,,1,4,F,0,N,0,N,1,0,0,0,,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,0,0,0,0,0,0,0,0,5
TEX201004050,TOR,1,0,2,1,0,BX,2,0,buckj001,R,buckj001,R,felds001,R,felds001,R,saltj001,davic003,blana001,younm003,andre001,hamij003,borbj001,cruzn002,overl001,,,4/P,F,F,2,6,2,T,T,0,F,F,1,F,F,0,F,F,4,P,F,F,,0,0,N,0,N,0,N,0,1,0,0,4,,,,F,F,F,F,F,F,F,F,F,felds001,,,F,F,F,F,F,,,,,0,4,0,0,0,0,0,0,0,6
TEX201004050,TOR,1,1,0,2,2,CBSFBS,2,0,borbj001,L,borbj001,L,marcs001,R,marcs001,R,buckj001,overl001,hilla001,encae001,gonza002,snidt001,wellv001,bautj002,,,,K,T,F,8,1,3,T,T,0,F,F,1,F,F,0,F,F,0,,F,F,,0,0,N,0,N,0,N,0,0,0,0,2,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,2,0,0,0,0,0,0,0,7
TEX201004050,TOR,1,1,1,2,2,CBBSX,2,0,younm003,R,younm003,R,marcs001,R,marcs001,R,buckj001,overl001,hilla001,encae001,gonza002,snidt001,wellv001,bautj002,,,,8/F,F,F,5,2,2,T,T,0,F,F,1,F,F,0,F,F,8,F,F,F,,0,0,N,0,N,0,N,0,0,0,0,8,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,8,0,0,0,0,0,0,0,8
TEX201004050,TOR,1,1,2,0,2,CFS,2,0,hamij003,L,hamij003,L,marcs001,R,marcs001,R,buckj001,overl001,hilla001,encae001,gonza002,snidt001,wellv001,bautj002,,,,K,F,F,7,3,3,T,T,0,F,F,1,F,F,0,F,F,0,,F,F,,0,0,N,0,N,0,N,0,0,0,0,2,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,2,0,0,0,0,0,0,0,9
TEX201004050,TOR,2,0,0,2,0,BBX,2,0,encae001,R,encae001,R,felds001,R,felds001,R,saltj001,davic003,blana001,younm003,andre001,hamij003,borbj001,cruzn002,,,,8/F,T,F,5,7,2,T,T,0,F,F,1,F,F,0,F,F,8,F,F,F,,0,0,N,0,N,0,N,0,0,0,0,8,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,8,0,0,0,0,0,0,0,10
TEX201004050,TOR,2,0,1,1,2,CFBX,2,0,gonza002,R,gonza002,R,felds001,R,felds001,R,saltj001,davic003,blana001,younm003,andre001,hamij003,borbj001,cruzn002,,,,3/P,F,F,6,8,2,T,T,0,F,F,1,F,F,0,F,F,3,P,F,F,,0,0,N,0,N,0,N,0,0,0,0,3,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,3,0,0,0,0,0,0,0,11
TEX201004050,TOR,2,0,2,2,1,BBFX,2,0,snidt001,L,snidt001,L,felds001,R,felds001,R,saltj001,davic003,blana001,younm003,andre001,hamij003,borbj001,cruzn002,,,,2/P2F,F,F,7,9,2,T,T,0,F,F,1,F,F,0,F,F,2,P,F,T,2F,0,0,N,0,N,0,N,0,0,0,0,2,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,2,0,0,0,0,0,0,0,12
