FLO201004090,LAN,2,0,1,1,1,BCX,0,0,blakc001,R,blakc001,R,volsc001,R,volsc001,R,bakej002,sancg001,uggld001,cantj001,ramih003,coghc001,maybc001,rossc001,,,,9/L+,F,F,5,6,2,T,T,0,F,F,1,F,F,0,F,F,9,L,F,F,,0,0,N,0,N,0,N,0,0,0,0,9,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,9,0,0,0,0,0,0,0,12
FLO201004090,LAN,2,0,2,3,1,BBCBB,0,0,dewib001,L,dewib001,L,volsc001,R,volsc001,R,bakej002,sancg001,uggld001,cantj001,ramih003,coghc001,maybc001,rossc001,,,,W,F,F,4,7,14,T,F,0,F,F,0,F,F,0,F,F,0,,F,F,,0,0,N,0,N,0,N,1,0,0,0,,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,0,0,0,0,0,0,0,0,13
FLO201004090,LAN,2,0,2,1,1,CB1X,0,0,martr004,R,martr004,R,volsc001,R,volsc001,R,bakej002,sancg001,uggld001,cantj001,ramih003,coghc001,maybc001,rossc001,dewib001,,,6!4(1)/FO/G,F,F,2,8,2,T,T,0,F,F,1,F,F,0,F,F,6,G,F,F,,0,0,N,0,N,0,N,1,0,0,0,,64,,,F,F,F,F,F,F,F,F,F,volsc001,,,F,F,F,F,F,,,,,0,4,0,0,6,0,0,0,0,14
FLO201004090,LAN,2,1,0,2,2,BCBFS,0,0,uggld001,R,uggld001,R,kuroh001,R,kuroh001,R,martr004,lonej001,dewib001,blakc001,furcr001,ramim002,kempm001,johnr008,,,,K,T,F,4,5,3,T,T,0,F,F,1,F,F,0,F,F,0,,F,F,,0,0,N,0,N,0,N,0,0,0,0,2,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,2,0,0,0,0,0,0,0,15
FLO201004090,LAN,2,1,1,1,2,CBFX,0,0,bakej002,L,bakej002,L,kuroh001,R,kuroh001,R,martr004,lonej001,dewib001,blakc001,furcr001,ramim002,kempm001,johnr008,,,,D49/P,F,F,2,6,21,T,T,2,F,F,0,F,F,0,F,F,4,P,F,F,,0,0,N,0,N,0,N,2,0,0,0,,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,0,0,0,0,0,0,0,0,16
FLO201004090,LAN,2,1,1,2,2,CBTFBC,0,0,rossc001,R,rossc001,R,kuroh001,R,kuroh001,R,martr004,lonej001,dewib001,blakc001,furcr001,ramim002,kempm001,johnr008,,bakej002,,K,F,F,9,7,3,T,T,0,F,F,1,F,F,0,F,F,0,,F,F,,0,0,N,0,N,0,N,0,0,2,0,2,,,,F,F,F,F,F,F,F,F,F,,kuroh001,,F,F,F,F,F,,,,,0,2,0,0,0,0,0,0,0,17
FLO201004090,LAN,2,1,2,3,0,BBBI,0,0,sancg001,R,sancg001,R,kuroh001,R,kuroh001,R,martr004,lonej001,dewib001,blakc001,furcr001,ramim002,kempm001,johnr008,,bakej002,,IW,F,F,3,8,15,T,F,0,F,F,0,F,F,0,F,F,0,,F,F,,0,0,N,0,N,0,N,1,0,2,0,,,,,F,F,F,F,F,F,F,F,F,,kuroh001,,F,F,F,F,F,,,,,0,0,0,0,0,0,0,0,0,18
FLO201004090,LAN,2,1,2,1,2,SBSS,0,0,volsc001,R,volsc001,R,kuroh001,R,kuroh001,R,martr004,lonej001,dewib001,blakc001,furcr001,ramim002,kempm001,johnr008,sancg001,bakej002,,K,F,F,1,9,3,T,T,0,F,F,1,F,F,0,F,F,0,,F,F,,0,0,N,0,N,0,N,0,1,2,0,2,,,,F,F,F,F,F,F,F,F,F,kuroh001,kuroh001,,F,F,F,F,F,,,,,0,2,0,0,0,0,0,0,0,19
FLO201004090,LAN,3,0,0,2,2,CBBCFFFX,0,0,kuroh001,R,kuroh001,R,volsc001,R,volsc001,R,bakej002,sancg001,uggld001,cantj001,ramih003,coghc001,maybc001,rossc001,,,,13/G,T,F,1,9,2,T,T,0,F,F,1,F,F,0,F,F,1,G,F,F,,0,0,N,0,N,0,N,0,0,0,0,13,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,3,0,0,1,0,0,0,0,20
FLO201004090,LAN,3,0,1,0,1,CX,0,0,furcr001,L,furcr001,L,volsc001,R,volsc001,R,bakej002,sancg001,uggld001,cantj001,ramih003,coghc001,maybc001,rossc001,,,,S8/L,F,F,6,1,20,T,T,1,F,F,0,F,F,0,F,F,8,L,F,F,,0,0,N,0,N,0,N,1,0,0,0,,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,0,0,0,0,0,0,0,0,21
