TOR201404040,NYA,1,1,1,1,2,CBSC,2,1,bautj002,R,bautj002,R,tanam001,R,tanam001,R,mccab002,teixm001,solay001,johnk003,annad001,gardb001,ellsj001,suzui001,,,,K,F,F,9,3,3,T,T,0,F,F,1,F,F,0,F,F,0,,F,F,,0,0,N,0,N,0,N,0,0,0,0,2,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,2,0,0,0,0,0,0,0,11
TOR201404040,NYA,1,1,2,1,2,CSBS,2,1,encae001,R,encae001,R,tanam001,R,tanam001,R,mccab002,teixm001,solay001,johnk003,annad001,gardb001,ellsj001,suzui001,,,,K,F,F,3,4,3,T,T,0,F,F,1,F,F,0,F,F,0,,F,F,,0,0,N,0,N,0,N,0,0,0,0,2,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,2,0,0,0,0,0,0,0,12
TOR201404040,NYA,2,0,0,0,0,X,2,1,annad001,L,annad001,L,mcgod001,R,mcgod001,R,navad001,encae001,goinr001,lawrb002,diazj004,cabrm002,rasmc001,bautj002,,,,3/G,T,F,6,9,2,T,T,0,F,F,1,F,F,0,F,F,3,G,F,F,,0,0,N,0,N,0,N,0,0,0,0,3,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,3,0,0,0,0,0,0,0,13
TOR201404040,NYA,2,0,1,1,0,BX,2,1,ellsj001,L,ellsj001,L,mcgod001,R,mcgod001,R,navad001,encae001,goinr001,lawrb002,diazj004,cabrm002,rasmc001,bautj002,,,,S7/L,F,F,8,1,20,T,T,1,F,F,0,F,F,0,F,F,7,L,F,F,,0,0,N,0,N,0,N,1,0,0,0,,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,0,0,0,0,0,0,0,0,14
TOR201404040,NYA,2,0,1,2,1,C1BB>B,2,1,gardb001,L,gardb001,L,mcgod001,R,mcgod001,R,navad001,encae001,goinr001,lawrb002,diazj004,cabrm002,rasmc001,bautj002,ellsj001,,,SB2,F,F,7,2,4,F,F,0,F,F,0,F,F,0,F,F,0,,F,F,,0,0,N,0,N,0,N,0,2,0,0,,,,,T,F,F,F,F,F,F,F,F,mcgod001,,,F,F,F,F,F,,,,,0,0,0,0,0,0,0,0,0,15
TOR201404040,NYA,2,0,1,3,2,C1BB>B.CS,2,1,gardb001,L,gardb001,L,mcgod001,R,mcgod001,R,navad001,encae001,goinr001,lawrb002,diazj004,cabrm002,rasmc001,bautj002,,ellsj001,,K,F,F,7,2,3,T,T,0,F,F,1,F,F,0,F,F,0,,F,F,,0,0,N,0,N,0,N,0,0,2,0,2,,,,F,F,F,F,F,F,F,F,F,,mcgod001,,F,F,F,F,F,,,,,0,2,0,0,0,0,0,0,0,16
TOR201404040,NYA,2,0,2,2,2,B2FBFX,2,1,beltc001,L,beltc001,L,mcgod001,R,mcgod001,R,navad001,encae001,goinr001,lawrb002,diazj004,cabrm002,rasmc001,bautj002,,ellsj001,,53/G-,F,F,10,3,2,T,T,0,F,F,1,F,F,0,F,F,5,G,F,F,,0,0,N,0,N,0,N,0,0,2,0,53,,,,F,F,F,F,F,F,F,F,F,,mcgod001,,F,F,F,F,F,,,,,0,3,0,0,5,0,0,0,0,17
TOR201404040,NYA,2,1,0,1,1,CBX,2,1,linda001,L,linda001,L,tanam001,R,tanam001,R,mccab002,teixm001,solay001,johnk003,annad001,gardb001,ellsj001,suzui001,,,,63/G,T,F,10,5,2,T,T,0,F,F,1,F,F,0,F,F,6,G,F,F,,0,0,N,0,N,0,N,0,0,0,0,63,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,3,0,0,6,0,0,0,0,18
TOR201404040,NYA,2,1,1,0,2,CSX,2,1,navad001,L,navad001,L,tanam001,R,tanam001,R,mccab002,teixm001,solay001,johnk003,annad001,gardb001,ellsj001,suzui001,,,,S9/G,F,F,2,6,20,T,T,1,F,F,0,F,F,0,F,F,9,G,F,F,,0,0,N,0,N,0,N,1,0,0,0,,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,0,0,0,0,0,0,0,0,19
TOR201404040,NYA,2,1,1,1,2,BFFFX,2,1,lawrb002,R,lawrb002,R,tanam001,R,tanam001,R,mccab002,teixm001,solay001,johnk003,annad001,gardb001,ellsj001,suzui001,navad001,,,S8/G+.1-2,F,F,5,7,20,T,T,1,F,F,0,F,F,0,F,F,8,G,F,F,,0,0,N,0,N,0,N,1,2,0,0,,,,,F,F,F,F,F,F,F,F,F,tanam001,,,F,F,F,F,F,,,,,0,0,0,0,0,0,0,0,0,20
TOR201404040,NYA,2,1,1,1,2,CSFBX,2,1,goinr001,L,goinr001,L,tanam001,R,tanam001,R,mccab002,teixm001,solay001,johnk003,annad001,gardb001,ellsj001,suzui001,lawrb002,navad001,,E3/TH/FO/G.2-3;1-2,F,F,4,8,18,T,T,0,F,F,0,F,F,0,F,F,3,G,F,F,,1,3,T,0,N,0,N,1,2,3,0,,,,,F,F,F,F,F,F,F,F,F,tanam001,tanam001,,F,F,F,F,F,,,,,0,0,0,0,0,0,0,0,0,21
TOR201404040,NYA,2,1,1,0,0,X,2,1,diazj004,R,diazj004,R,tanam001,R,tanam001,R,mccab002,teixm001,solay001,johnk003,annad001,gardb001,ellsj001,suzui001,goinr001,lawrb002,navad001,S7/G.3-H;2-H(UR);1-2,F,F,6,9,20,T,T,1,F,F,0,F,F,2,F,F,7,G,F,F,,0,0,N,0,N,0,N,1,2,5,4,,,,,F,F,F,F,F,F,F,F,F,tanam001,tanam001,tanam001,F,F,F,F,F,,,,,0,0,0,0,0,0,0,0,0,22
TOR201404040,NYA,2,1,1,2,2,BFB...FS,2,3,cabrm002,L,cabrm002,L,tanam001,R,tanam001,R,mccab002,johnk003,robeb003,solay001,annad001,gardb001,ellsj001,suzui001,diazj004,goinr001,,K,F,F,7,1,3,T,T,0,F,F,1,F,F,0,F,F,0,,F,F,,0,0,N,0,N,0,N,0,1,2,0,2,,,,F,F,F,F,F,F,F,F,F,tanam001,tanam001,,F,F,F,F,F,,,,,0,2,0,0,0,0,0,0,0,23
TOR201404040,NYA,2,1,2,1,2,CSBT,2,3,rasmc001,L,rasmc001,L,tanam001,R,tanam001,R,mccab002,johnk003,robeb003,solay001,annad001,gardb001,ellsj001,suzui001,diazj004,goinr001,,K,F,F,8,2,3,T,T,0,F,F,1,F,F,0,F,F,0,,F,F,,0,0,N,0,N,0,N,0,1,2,0,2,,,,F,F,F,F,F,F,F,F,F,tanam001,tanam001,,F,F,F,F,F,,,,,0,2,0,0,0,0,0,0,0,24
TOR201404040,NYA,3,0,0,1,1,CBX,2,3,mccab002,L,mccab002,L,mcgod001,R,mcgod001,R,navad001,encae001,goinr001,lawrb002,diazj004,cabrm002,rasmc001,bautj002,,,,8/L,T,F,2,4,2,T,T,0,F,F,1,F,F,0,F,F,8,L,F,F,,0,0,N,0,N,0,N,0,0,0,0,8,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,8,0,0,0,0,0,0,0,25
TOR201404040,NYA,3,0,1,3,2,CBBCBB,2,3,robeb003,L,robeb003,L,mcgod001,R,mcgod001,R,navad001,encae001,goinr001,lawrb002,diazj004,cabrm002,rasmc001,bautj002,,,,W,F,F,4,5,14,T,F,0,F,F,0,F,F,0,F,F,0,,F,F,,0,0,N,0,N,0,N,1,0,0,0,,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,0,0,0,0,0,0,0,0,26
TOR201404040,NYA,3,0,1,2,1,CBB>S,2,3,johnk003,L,johnk003,L,mcgod001,R,mcgod001,R,navad001,encae001,goinr001,lawrb002,diazj004,cabrm002,rasmc001,bautj002,robeb003,,,SB2,F,F,3,6,4,F,F,0,F,F,0,F,F,0,F,F,0,,F,F,,0,0,N,0,N,0,N,0,2,0,0,,,,,T,F,F,F,F,F,F,F,F,mcgod001,,,F,F,F,F,F,,,,,0,0,0,0,0,0,0,0,0,27
TOR201404040,NYA,3,0,1,2,2,CBB>S.FS,2,3,johnk003,L,johnk003,L,mcgod001,R,mcgod001,R,navad001,encae001,goinr001,lawrb002,diazj004,cabrm002,rasmc001,bautj002,,robeb003,,K,F,F,3,6,3,T,T,0,F,F,1,F,F,0,F,F,0,,F,F,,0,0,N,0,N,0,N,0,0,2,0,2,,,,F,F,F,F,F,F,F,F,F,,mcgod001,,F,F,F,F,F,,,,,0,2,0,0,0,0,0,0,0,28
TOR201404040,NYA,3,0,2,3,2,FBCBFFF*BX,2,3,suzui001,L,suzui001,L,mcgod001,R,mcgod001,R,navad001,encae001,goinr001,lawrb002,diazj004,cabrm002,rasmc001,bautj002,,robeb003,,S4/G-/MREV.2-3,F,F,9,7,20,T,T,1,F,F,0,F,F,0,F,F,4,G,F,F,,0,0,N,0,N,0,N,1,0,3,0,,,,,F,F,F,F,F,F,F,F,F,,mcgod001,,F,F,F,F,F,,,,,0,0,0,0,0,0,0,0,0,29
TOR201404040,NYA,3,0,2,2,1,*BCB>X,2,3,solay001,L,solay001,L,mcgod001,R,mcgod001,R,navad001,encae001,goinr001,lawrb002,diazj004,cabrm002,rasmc001,bautj002,suzui001,,robeb003,D8/L.3-H;1-H,F,F,5,8,21,T,T,2,F,F,0,F,F,2,F,F,8,L,F,F,,0,0,N,0,N,0,N,2,4,0,4,,,,,F,F,F,F,F,F,F,F,F,mcgod001,,mcgod001,F,F,F,F,F,,,,,0,0,0,0,0,0,0,0,0,30
TOR201404040,NYA,3,0,2,2,2,.BSFBC,4,3,annad001,L,annad001,L,loupa001,L,loupa001,L,navad001,encae001,goinr001,lawrb002,diazj004,cabrm002,rasmc001,bautj002,,solay001,,K,F,F,6,9,3,T,T,0,F,F,1,F,F,0,F,F,0,,F,F,,0,0,N,0,N,0,N,0,0,2,0,2,,,,F,F,F,F,F,F,F,F,F,,mcgod001,,F,F,F,F,F,,,,,0,2,0,0,0,0,0,0,0,31
TOR201404040,NYA,3,1,0,3,2,CBCBBFX,4,3,bautj002,R,bautj002,R,tanam001,R,tanam001,R,mccab002,johnk003,robeb003,solay001,annad001,gardb001,ellsj001,suzui001,,,,5/P5F,T,F,9,3,2,T,T,0,F,F,1,F,F,0,F,F,5,P,F,T,5F,0,0,N,0,N,0,N,0,0,0,0,5,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,5,0,0,0,0,0,0,0,32
TOR201404040,NYA,3,1,1,3,1,.CBBBX,4,3,encae001,R,encae001,R,tanam001,R,tanam001,R,mccab002,johnk003,robeb003,solay001,annad001,gardb001,ellsj001,suzui001,,,,D7/L+,F,F,3,4,21,T,T,2,F,F,0,F,F,0,F,F,7,L,F,F,,0,0,N,0,N,0,N,2,0,0,0,,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,0,0,0,0,0,0,0,0,33
TOR201404040,NYA,3,1,1,3,2,BFF*BFBS,4,3,linda001,L,linda001,L,tanam001,R,tanam001,R,mccab002,johnk003,robeb003,solay001,annad001,gardb001,ellsj001,suzui001,,encae001,,K,F,F,10,5,3,T,T,0,F,F,1,F,F,0,F,F,0,,F,F,,0,0,N,0,N,0,N,0,0,2,0,2,,,,F,F,F,F,F,F,F,F,F,,tanam001,,F,F,F,F,F,,,,,0,2,0,0,0,0,0,0,0,34
TOR201404040,NYA,3,1,2,0,0,X,4,3,navad001,L,navad001,L,tanam001,R,tanam001,R,mccab002,johnk003,robeb003,solay001,annad001,gardb001,ellsj001,suzui001,,encae001,,31/G,F,F,2,6,2,T,T,0,F,F,1,F,F,0,F,F,3,G,F,F,,0,0,N,0,N,0,N,0,0,2,0,31,,,,F,F,F,F,F,F,F,F,F,,tanam001,,F,F,F,F,F,,,,,0,1,0,0,3,0,0,0,0,35
TOR201404040,NYA,4,0,0,1,0,BX,4,3,ellsj001,L,ellsj001,L,loupa001,L,loupa001,L,navad001,encae001,goinr001,lawrb002,diazj004,cabrm002,rasmc001,bautj002,,,,D7/L,T,F,8,1,21,T,T,2,F,F,0,F,F,0,F,F,7,L,F,F,,0,0,N,0,N,0,N,2,0,0,0,,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,0,0,0,0,0,0,0,0,36
TOR201404040,NYA,4,0,0,0,1,CX,4,3,gardb001,L,gardb001,L,loupa001,L,loupa001,L,navad001,encae001,goinr001,lawrb002,diazj004,cabrm002,rasmc001,bautj002,,ellsj001,,53/SH/BG.2-3,F,F,7,2,2,T,F,0,T,F,1,F,F,0,F,F,5,G,T,F,,0,0,N,0,N,0,N,0,0,3,0,53,,,,F,F,F,F,F,F,F,F,F,,loupa001,,F,F,F,F,F,,,,,0,3,0,0,5,0,0,0,0,37
TOR201404040,NYA,4,0,1,3,0,IIII,4,3,beltc001,R,beltc001,R,loupa001,L,loupa001,L,navad001,encae001,goinr001,lawrb002,diazj004,cabrm002,rasmc001,bautj002,,,ellsj001,IW,F,F,10,3,15,T,F,0,F,F,0,F,F,0,F,F,0,,F,F,,0,0,N,0,N,0,N,1,0,0,3,,,,,F,F,F,F,F,F,F,F,F,,,loupa001,F,F,F,F,F,,,,,0,0,0,0,0,0,0,0,0,38
TOR201404040,NYA,4,0,1,1,1,BSX,4,3,mccab002,L,mccab002,L,loupa001,L,loupa001,L,navad001,encae001,goinr001,lawrb002,diazj004,cabrm002,rasmc001,bautj002,beltc001,,ellsj001,S7/L-.3-H;1-2,F,F,2,4,20,T,T,1,F,F,0,F,F,1,F,F,7,L,F,F,,0,0,N,0,N,0,N,1,2,0,4,,,,,F,F,F,F,F,F,F,F,F,loupa001,,loupa001,F,F,F,F,F,,,,,0,0,0,0,0,0,0,0,0,39
TOR201404040,NYA,4,0,1,1,2,CBCS,5,3,robeb003,R,robeb003,R,loupa001,L,loupa001,L,navad001,encae001,goinr001,lawrb002,diazj004,cabrm002,rasmc001,bautj002,mccab002,beltc001,,K,F,F,4,5,3,T,T,0,F,F,1,F,F,0,F,F,0,,F,F,,0,0,N,0,N,0,N,0,1,2,0,2,,,,F,F,F,F,F,F,F,F,F,loupa001,loupa001,,F,F,F,F,F,,,,,0,2,0,0,0,0,0,0,0,40
TOR201404040,NYA,4,0,2,2,0,BBX,5,3,johnk003,L,johnk003,L,loupa001,L,loupa001,L,navad001,encae001,goinr001,lawrb002,diazj004,cabrm002,rasmc001,bautj002,mccab002,beltc001,,3/G,F,F,3,6,2,T,T,0,F,F,1,F,F,0,F,F,3,G,F,F,,0,0,N,0,N,0,N,0,1,2,0,3,,,,F,F,F,F,F,F,F,F,F,loupa001,loupa001,,F,F,F,F,F,,,,,0,3,0,0,0,0,0,0,0,41
TOR201404040,NYA,4,1,0,0,0,X,5,3,lawrb002,R,lawrb002,R,tanam001,R,tanam001,R,mccab002,johnk003,robeb003,solay001,annad001,gardb001,ellsj001,suzui001,,,,4/P,T,F,5,7,2,T,T,0,F,F,1,F,F,0,F,F,4,P,F,F,,0,0,N,0,N,0,N,0,0,0,0,4,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,4,0,0,0,0,0,0,0,42
TOR201404040,NYA,4,1,1,1,0,BX,5,3,goinr001,L,goinr001,L,tanam001,R,tanam001,R,mccab002,johnk003,robeb003,solay001,annad001,gardb001,ellsj001,suzui001,,,,13/G-,F,F,4,8,2,T,T,0,F,F,1,F,F,0,F,F,1,G,F,F,,0,0,N,0,N,0,N,0,0,0,0,13,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,3,0,0,1,0,0,0,0,43
TOR201404040,NYA,4,1,2,2,0,BBX,5,3,diazj004,R,diazj004,R,tanam001,R,tanam001,R,mccab002,johnk003,robeb003,solay001,annad001,gardb001,ellsj001,suzui001,,,,63/G,F,F,6,9,2,T,T,0,F,F,1,F,F,0,F,F,6,G,F,F,,0,0,N,0,N,0,N,0,0,0,0,63,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,3,0,0,6,0,0,0,0,44
TOR201404040,NYA,5,0,0,1,1,.BCX,5,3,suzui001,L,suzui001,L,redmt002,R,redmt002,R,navad001,encae001,goinr001,lawrb002,diazj004,cabrm002,rasmc001,bautj002,,,,S7/L,T,F,9,7,20,T,T,1,F,F,0,F,F,0,F,F,7,L,F,F,,0,0,N,0,N,0,N,1,0,0,0,,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,0,0,0,0,0,0,0,0,45
TOR201404040,NYA,5,0,0,0,1,F1,5,3,solay001,L,solay001,L,redmt002,R,redmt002,R,navad001,encae001,goinr001,lawrb002,diazj004,cabrm002,rasmc001,bautj002,suzui001,,,PO1(E1).1-2,F,F,5,8,8,F,F,0,F,F,0,F,F,0,F,F,0,,F,F,,1,1,T,0,N,0,N,0,2,0,0,,E1,,,F,F,F,F,F,F,T,F,F,redmt002,,,F,F,F,F,F,,,,,0,0,0,0,0,0,0,0,0,46
TOR201404040,NYA,5,0,0,0,1,F1N,5,3,solay001,L,solay001,L,redmt002,R,redmt002,R,navad001,encae001,goinr001,lawrb002,diazj004,cabrm002,rasmc001,bautj002,,suzui001,,OA.2X3(45),F,F,5,8,12,F,F,0,F,F,1,F,F,0,F,F,0,,F,F,,0,0,N,0,N,0,N,0,0,0,0,,,45,,F,F,F,F,F,F,F,F,F,,redmt002,,F,F,F,F,F,,,,,0,5,0,0,4,0,0,0,0,47
TOR201404040,NYA,5,0,1,0,1,F1N.X,5,3,solay001,L,solay001,L,redmt002,R,redmt002,R,navad001,encae001,goinr001,lawrb002,diazj004,cabrm002,rasmc001,bautj002,,,,7/F,F,F,5,8,2,T,T,0,F,F,1,F,F,0,F,F,7,F,F,F,,0,0,N,0,N,0,N,0,0,0,0,7,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,7,0,0,0,0,0,0,0,48
TOR201404040,NYA,5,0,2,2,0,BBX,5,3,annad001,L,annad001,L,redmt002,R,redmt002,R,navad001,encae001,goinr001,lawrb002,diazj004,cabrm002,rasmc001,bautj002,,,,5/P,F,F,6,9,2,T,T,0,F,F,1,F,F,0,F,F,5,P,F,F,,0,0,N,0,N,0,N,0,0,0,0,5,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,5,0,0,0,0,0,0,0,49
TOR201404040,NYA,5,1,0,3,2,BFBSBX,5,3,cabrm002,L,cabrm002,L,tanam001,R,tanam001,R,mccab002,johnk003,robeb003,solay001,annad001,gardb001,ellsj001,suzui001,,,,43/G,T,F,7,1,2,T,T,0,F,F,1,F,F,0,F,F,4,G,F,F,,0,0,N,0,N,0,N,0,0,0,0,43,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,3,0,0,4,0,0,0,0,50
TOR201404040,NYA,5,1,1,0,0,X,5,3,rasmc001,L,rasmc001,L,tanam001,R,tanam001,R,mccab002,johnk003,robeb003,solay001,annad001,gardb001,ellsj001,suzui001,,,,9/F,F,F,8,2,2,T,T,0,F,F,1,F,F,0,F,F,9,F,F,F,,0,0,N,0,N,0,N,0,0,0,0,9,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,9,0,0,0,0,0,0,0,51
TOR201404040,NYA,5,1,2,1,2,CBCFS,5,3,bautj002,R,bautj002,R,tanam001,R,tanam001,R,mccab002,johnk003,robeb003,solay001,annad001,gardb001,ellsj001,suzui001,,,,K,F,F,9,3,3,T,T,0,F,F,1,F,F,0,F,F,0,,F,F,,0,0,N,0,N,0,N,0,0,0,0,2,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,2,0,0,0,0,0,0,0,52
TOR201404040,NYA,6,0,0,3,2,BBFCBB,5,3,ellsj001,L,ellsj001,L,redmt002,R,redmt002,R,navad001,encae001,goinr001,lawrb002,diazj004,cabrm002,rasmc001,bautj002,,,,W,T,F,8,1,14,T,F,0,F,F,0,F,F,0,F,F,0,,F,F,,0,0,N,0,N,0,N,1,0,0,0,,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,0,0,0,0,0,0,0,0,53
TOR201404040,NYA,6,0,0,1,2,1C11FB1>B,5,3,gardb001,L,gardb001,L,redmt002,R,redmt002,R,navad001,encae001,goinr001,lawrb002,diazj004,cabrm002,rasmc001,bautj002,ellsj001,,,SB2,F,F,7,2,4,F,F,0,F,F,0,F,F,0,F,F,0,,F,F,,0,0,N,0,N,0,N,0,2,0,0,,,,,T,F,F,F,F,F,F,F,F,redmt002,,,F,F,F,F,F,,,,,0,0,0,0,0,0,0,0,0,54
TOR201404040,NYA,6,0,0,3,2,1C11FB1>B.F*BT,5,3,gardb001,L,gardb001,L,redmt002,R,redmt002,R,navad001,encae001,goinr001,lawrb002,diazj004,cabrm002,rasmc001,bautj002,,ellsj001,,K,F,F,7,2,3,T,T,0,F,F,1,F,F,0,F,F,0,,F,F,,0,0,N,0,N,0,N,0,0,2,0,2,,,,F,F,F,F,F,F,F,F,F,,redmt002,,F,F,F,F,F,,,,,0,2,0,0,0,0,0,0,0,55
TOR201404040,NYA,6,0,1,0,0,X,5,3,beltc001,L,beltc001,L,redmt002,R,redmt002,R,navad001,encae001,goinr001,lawrb002,diazj004,cabrm002,rasmc001,bautj002,,ellsj001,,43/G.2-3,F,F,10,3,2,T,T,0,F,F,1,F,F,0,F,F,4,G,F,F,,0,0,N,0,N,0,N,0,0,3,0,43,,,,F,F,F,F,F,F,F,F,F,,redmt002,,F,F,F,F,F,,,,,0,3,0,0,4,0,0,0,0,56
TOR201404040,NYA,6,0,2,0,2,.FFX,5,3,mccab002,L,mccab002,L,cecib001,L,cecib001,L,navad001,encae001,goinr001,lawrb002,diazj004,cabrm002,rasmc001,bautj002,,,ellsj001,3/G,F,F,2,4,2,T,T,0,F,F,1,F,F,0,F,F,3,G,F,F,,0,0,N,0,N,0,N,0,0,0,3,3,,,,F,F,F,F,F,F,F,F,F,,,redmt002,F,F,F,F,F,,,,,0,3,0,0,0,0,0,0,0,57
TOR201404040,NYA,6,1,0,1,1,CBX,5,3,encae001,R,encae001,R,tanam001,R,tanam001,R,mccab002,johnk003,robeb003,solay001,annad001,gardb001,ellsj001,suzui001,,,,S56/G,T,F,3,4,20,T,T,1,F,F,0,F,F,0,F,F,5,G,F,F,,0,0,N,0,N,0,N,1,0,0,0,,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,0,0,0,0,0,0,0,0,58
