DET201004090,CLE,2,0,0,1,1,BFX,1,0,keara001,R,keara001,R,porcr001,R,porcr001,R,lairg001,cabrm001,sizes001,ingeb001,evera001,damoj001,jacka001,ordom001,peraj001,,,46(1)3/GDP,F,F,7,6,2,T,T,0,F,F,2,T,F,0,F,F,4,G,F,F,,0,0,N,0,N,0,N,0,0,0,0,63,46,,,F,F,F,F,F,F,F,F,F,porcr001,,,F,F,F,F,F,,,,,0,6,3,0,4,6,0,0,0,11
DET201004090,CLE,2,0,2,1,1,CBX,1,0,valbl001,L,valbl001,L,porcr001,R,porcr001,R,lairg001,cabrm001,sizes001,ingeb001,evera001,damoj001,jacka001,ordom001,,,,7/F,F,F,4,7,2,T,T,0,F,F,1,F,F,0,F,F,7,F,F,F,,0,0,N,0,N,0,N,0,0,0,0,7,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,7,0,0,0,0,0,0,0,12
DET201004090,CLE,2,1,0,1,1,CBX,1,0,guilc001,R,guilc001,R,huffd001,L,huffd001,L,redmm001,marta004,valbl001,peraj001,cabra002,keara001,sizeg001,choos001,,,,9/F,T,F,10,5,2,T,T,0,F,F,1,F,F,0,F,F,9,F,F,F,,0,0,N,0,N,0,N,0,0,0,0,9,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,9,0,0,0,0,0,0,0,13
DET201004090,CLE,2,1,1,2,2,BBCCFX,1,0,ingeb001,R,ingeb001,R,huffd001,L,huffd001,L,redmm001,marta004,valbl001,peraj001,cabra002,keara001,sizeg001,choos001,,,,4!3/G,F,F,5,6,2,T,T,0,F,F,1,F,F,0,F,F,4,G,F,F,,0,0,N,0,N,0,N,0,0,0,0,43,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,3,0,0,4,0,0,0,0,14
DET201004090,CLE,2,1,2,2,2,FFBBX,1,0,lairg001,R,lairg001,R,huffd001,L,huffd001,L,redmm001,marta004,valbl001,peraj001,cabra002,keara001,sizeg001,choos001,,,,3/G,F,F,2,7,2,T,T,0,F,F,1,F,F,0,F,F,3,G,F,F,,0,0,N,0,N,0,N,0,0,0,0,3,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,3,0,0,0,0,0,0,0,15
DET201004090,CLE,3,0,0,3,2,BBCBSFX,1,0,marta004,R,marta004,R,porcr001,R,porcr001,R,lairg001,cabrm001,sizes001,ingeb001,evera001,damoj001,jacka001,ordom001,,,,53/G,T,F,3,8,2,T,T,0,F,F,1,F,F,0,F,F,5,G,F,F,,0,0,N,0,N,0,N,0,0,0,0,53,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,3,0,0,5,0,0,0,0,16
DET201004090,CLE,3,0,1,1,0,BX,1,0,redmm001,R,redmm001,R,porcr001,R,porcr001,R,lairg001,cabrm001,sizes001,ingeb001,evera001,damoj001,jacka001,ordom001,,,,43/G,F,F,2,9,2,T,T,0,F,F,1,F,F,0,F,F,4,G,F,F,,0,0,N,0,N,0,N,0,0,0,0,43,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,3,0,0,4,0,0,0,0,17
DET201004090,CLE,3,0,2,2,1,BFBX,1,0,cabra002,L,cabra002,L,porcr001,R,porcr001,R,lairg001,cabrm001,sizes001,ingeb001,evera001,damoj001,jacka001,ordom001,,,,S8/G,F,F,6,1,20,T,T,1,F,F,0,F,F,0,F,F,8,G,F,F,,0,0,N,0,N,0,N,1,0,0,0,,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,0,0,0,0,0,0,0,0,18
DET201004090,CLE,3,0,2,2,1,BS1BX,1,0,sizeg001,L,sizeg001,L,porcr001,R,porcr001,R,lairg001,cabrm001,sizes001,ingeb001,evera001,damoj001,jacka001,ordom001,cabra002,,,6(1)/FO/G,F,F,8,2,2,T,T,0,F,F,1,F,F,0,F,F,6,G,F,F,,0,0,N,0,N,0,N,1,0,0,0,,6,,,F,F,F,F,F,F,F,F,F,porcr001,,,F,F,F,F,F,,,,,0,6,0,0,0,0,0,0,0,19
DET201004090,CLE,3,1,0,1,1,CBX,1,0,sizes001,R,sizes001,R,huffd001,L,huffd001,L,redmm001,marta004,valbl001,peraj001,cabra002,keara001,sizeg001,choos001,,,,9/L,T,F,4,8,2,T,T,0,F,F,1,F,F,0,F,F,9,L,F,F,,0,0,N,0,N,0,N,0,0,0,0,9,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,9,0,0,0,0,0,0,0,20
DET201004090,CLE,3,1,1,1,2,BFCX,1,0,evera001,R,evera001,R,huffd001,L,huffd001,L,redmm001,marta004,valbl001,peraj001,cabra002,keara001,sizeg001,choos001,,,,7/F,F,F,6,9,2,T,T,0,F,F,1,F,F,0,F,F,7,F,F,F,,0,0,N,0,N,0,N,0,0,0,0,7,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,7,0,0,0,0,0,0,0,21
DET201004090,CLE,3,1,2,1,2,BFFX,1,0,jacka001,R,jacka001,R,huffd001,L,huffd001,L,redmm001,marta004,valbl001,peraj001,cabra002,keara001,sizeg001,choos001,,,,43/G,F,F,8,1,2,T,T,0,F,F,1,F,F,0,F,F,4,G,F,F,,0,0,N,0,N,0,N,0,0,0,0,43,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,3,0,0,4,0,0,0,0,22
DET201004090,CLE,4,0,0,3,2,CBBBFX,1,0,choos001,L,choos001,L,porcr001,R,porcr001,R,lairg001,cabrm001,sizes001,ingeb001,evera001,damoj001,jacka001,ordom001,,,,7/F,T,F,9,3,2,T,T,0,F,F,1,F,F,0,F,F,7,F,F,F,,0,0,N,0,N,0,N,0,0,0,0,7,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,7,0,0,0,0,0,0,0,23
DET201004090,CLE,4,0,1,1,1,BCX,1,0,hafnt001,L,hafnt001,L,porcr001,R,porcr001,R,lairg001,cabrm001,sizes001,ingeb001,evera001,damoj001,jacka001,ordom001,,,,7/F,F,F,10,4,2,T,T,0,F,F,1,F,F,0,F,F,7,F,F,F,,0,0,N,0,N,0,N,0,0,0,0,7,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,7,0,0,0,0,0,0,0,24
DET201004090,CLE,4,0,2,1,0,BX,1,0,peraj001,R,peraj001,R,porcr001,R,porcr001,R,lairg001,cabrm001,sizes001,ingeb001,evera001,damoj001,jacka001,ordom001,,,,9/F,F,F,5,5,2,T,T,0,F,F,1,F,F,0,F,F,9,F,F,F,,0,0,N,0,N,0,N,0,0,0,0,9,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,9,0,0,0,0,0,0,0,25
DET201004090,CLE,4,1,0,2,2,BCFBX,1,0,damoj001,L,damoj001,L,huffd001,L,huffd001,L,redmm001,marta004,valbl001,peraj001,cabra002,keara001,sizeg001,choos001,,,,53/G,T,F,7,2,2,T,T,0,F,F,1,F,F,0,F,F,5,G,F,F,,0,0,N,0,N,0,N,0,0,0,0,53,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,3,0,0,5,0,0,0,0,26
DET201004090,CLE,4,1,1,1,1,BSX,1,0,ordom001,R,ordom001,R,huffd001,L,huffd001,L,redmm001,marta004,valbl001,peraj001,cabra002,keara001,sizeg001,choos001,,,,6/P,F,F,9,3,2,T,T,0,F,F,1,F,F,0,F,F,6,P,F,F,,0,0,N,0,N,0,N,0,0,0,0,6,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,6,0,0,0,0,0,0,0,27
DET201004090,CLE,4,1,2,3,2,CBBBSFB,1,0,cabrm001,R,cabrm001,R,huffd001,L,huffd001,L,redmm001,marta004,valbl001,peraj001,cabra002,keara001,sizeg001,choos001,,,,W,F,F,3,4,14,T,F,0,F,F,0,F,F,0,F,F,0,,F,F,,0,0,N,0,N,0,N,1,0,0,0,,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,0,0,0,0,0,0,0,0,28
DET201004090,CLE,4,1,2,0,0,X,1,0,guilc001,R,guilc001,R,huffd001,L,huffd001,L,redmm001,marta004,valbl001,peraj001,cabra002,keara001,sizeg001,choos001,cabrm001,,,9/F,F,F,10,5,2,T,T,0,F,F,1,F,F,0,F,F,9,F,F,F,,0,0,N,0,N,0,N,0,1,0,0,9,,,,F,F,F,F,F,F,F,F,F,huffd001,,,F,F,F,F,F,,,,,0,9,0,0,0,0,0,0,0,29
DET201004090,CLE,5,0,0,3,2,BFBBFX,1,0,keara001,R,keara001,R,porcr001,R,porcr001,R,lairg001,cabrm001,sizes001,ingeb001,evera001,damoj001,jacka001,ordom001,,,,53/G-,T,F,7,6,2,T,T,0,F,F,1,F,F,0,F,F,5,G,F,F,,0,0,N,0,N,0,N,0,0,0,0,53,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,3,0,0,5,0,0,0,0,30
DET201004090,CLE,5,0,1,0,1,CX,1,0,valbl001,L,valbl001,L,porcr001,R,porcr001,R,lairg001,cabrm001,sizes001,ingeb001,evera001,damoj001,jacka001,ordom001,,,,8/F,F,F,4,7,2,T,T,0,F,F,1,F,F,0,F,F,8,F,F,F,,0,0,N,0,N,0,N,0,0,0,0,8,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,8,0,0,0,0,0,0,0,31
DET201004090,CLE,5,0,2,3,2,CBBBSB,1,0,marta004,R,marta004,R,porcr001,R,porcr001,R,lairg001,cabrm001,sizes001,ingeb001,evera001,damoj001,jacka001,ordom001,,,,W,F,F,3,8,14,T,F,0,F,F,0,F,F,0,F,F,0,,F,F,,0,0,N,0,N,0,N,1,0,0,0,,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,0,0,0,0,0,0,0,0,32
DET201004090,CLE,5,0,2,0,0,B,1,0,redmm001,R,redmm001,R,porcr001,R,porcr001,R,lairg001,cabrm001,sizes001,ingeb001,evera001,damoj001,jacka001,ordom001,marta004,,,WP.1-2,F,F,2,9,9,F,F,0,F,F,0,F,F,0,T,F,0,,F,F,,0,0,N,0,N,0,N,0,2,0,0,,,,,F,F,F,F,F,F,F,F,F,porcr001,,,F,F,F,F,F,,,,,0,0,0,0,0,0,0,0,0,33
DET201004090,CLE,5,0,2,2,0,B.BX,1,0,redmm001,R,redmm001,R,porcr001,R,porcr001,R,lairg001,cabrm001,sizes001,ingeb001,evera001,damoj001,jacka001,ordom001,,marta004,,D9/G.2-H,F,F,2,9,21,T,T,2,F,F,0,F,F,1,F,F,9,G,F,F,,0,0,N,0,N,0,N,2,0,4,0,,,,,F,F,F,F,F,F,F,F,F,,porcr001,,F,F,F,F,F,,,,,0,0,0,0,0,0,0,0,0,34
DET201004090,CLE,5,0,2,0,2,CFS,2,0,cabra002,L,cabra002,L,porcr001,R,porcr001,R,lairg001,cabrm001,sizes001,ingeb001,evera001,damoj001,jacka001,ordom001,,redmm001,,K,F,F,6,1,3,T,T,0,F,F,1,F,F,0,F,F,0,,F,F,,0,0,N,0,N,0,N,0,0,2,0,2,,,,F,F,F,F,F,F,F,F,F,,porcr001,,F,F,F,F,F,,,,,0,2,0,0,0,0,0,0,0,35
DET201004090,CLE,5,1,0,0,0,X,2,0,ingeb001,R,ingeb001,R,huffd001,L,huffd001,L,redmm001,marta004,valbl001,peraj001,cabra002,keara001,sizeg001,choos001,,,,S6/G,T,F,5,6,20,T,T,1,F,F,0,F,F,0,F,F,6,G,F,F,,0,0,N,0,N,0,N,1,0,0,0,,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,0,0,0,0,0,0,0,0,36
DET201004090,CLE,5,1,0,1,2,CCBFX,2,0,lairg001,R,lairg001,R,huffd001,L,huffd001,L,redmm001,marta004,valbl001,peraj001,cabra002,keara001,sizeg001,choos001,ingeb001,,,54(1)/FO/G,F,F,2,7,2,T,T,0,F,F,1,F,F,0,F,F,5,G,F,F,,0,0,N,0,N,0,N,1,0,0,0,,54,,,F,F,F,F,F,F,F,F,F,huffd001,,,F,F,F,F,F,,,,,0,4,0,0,5,0,0,0,0,37
DET201004090,CLE,5,1,1,2,1,BBFX,2,0,sizes001,R,sizes001,R,huffd001,L,huffd001,L,redmm001,marta004,valbl001,peraj001,cabra002,keara001,sizeg001,choos001,lairg001,,,S8/L.1-2,F,F,4,8,20,T,T,1,F,F,0,F,F,0,F,F,8,L,F,F,,0,0,N,0,N,0,N,1,2,0,0,,,,,F,F,F,F,F,F,F,F,F,huffd001,,,F,F,F,F,F,,,,,0,0,0,0,0,0,0,0,0,38
DET201004090,CLE,5,1,1,0,2,CFX,2,0,evera001,R,evera001,R,huffd001,L,huffd001,L,redmm001,marta004,valbl001,peraj001,cabra002,keara001,sizeg001,choos001,sizes001,lairg001,,S7/G.2-3;1-2,F,F,6,9,20,T,T,1,F,F,0,F,F,0,F,F,7,G,F,F,,0,0,N,0,N,0,N,1,2,3,0,,,,,F,F,F,F,F,F,F,F,F,huffd001,huffd001,,F,F,F,F,F,,,,,0,0,0,0,0,0,0,0,0,39
DET201004090,CLE,5,1,1,2,2,BFBFX,2,0,jacka001,R,jacka001,R,huffd001,L,huffd001,L,redmm001,marta004,valbl001,peraj001,cabra002,keara001,sizeg001,choos001,evera001,sizes001,lairg001,S6/G.3-H;2-3;1-2,F,F,8,1,20,T,T,1,F,F,0,F,F,1,F,F,6,G,F,F,,0,0,N,0,N,0,N,1,2,3,4,,,,,F,F,F,F,F,F,F,F,F,huffd001,huffd001,huffd001,F,F,F,F,F,,,,,0,0,0,0,0,0,0,0,0,40
DET201004090,CLE,5,1,1,0,2,CFFX,2,1,damoj001,L,damoj001,L,huffd001,L,huffd001,L,redmm001,marta004,valbl001,peraj001,cabra002,keara001,sizeg001,choos001,jacka001,evera001,sizes001,4/P/IF,F,F,7,2,2,T,T,0,F,F,1,F,F,0,F,F,4,P,F,F,,0,0,N,0,N,0,N,0,1,2,3,4,,,,F,F,F,F,F,F,F,F,F,huffd001,huffd001,huffd001,F,F,F,F,F,,,,,0,4,0,0,0,0,0,0,0,41
DET201004090,CLE,5,1,2,2,0,B*BX,2,1,ordom001,R,ordom001,R,huffd001,L,huffd001,L,redmm001,marta004,valbl001,peraj001,cabra002,keara001,sizeg001,choos001,jacka001,evera001,sizes001,E5/TH/G.3-H(UR)(NR);2-H(UR)(NR);1-H(UR)(NR);B-2,F,F,9,3,18,T,T,0,F,F,0,F,F,0,F,F,5,G,F,F,,1,5,T,0,N,0,N,2,5,5,5,,,,,F,F,F,F,F,F,F,F,F,huffd001,huffd001,huffd001,F,F,F,F,F,,,,,0,0,0,0,0,0,0,0,0,42
DET201004090,CLE,5,1,2,0,0,X,2,4,cabrm001,R,cabrm001,R,huffd001,L,huffd001,L,redmm001,marta004,valbl001,peraj001,cabra002,keara001,sizeg001,choos001,,ordom001,,9!/F9LF,F,F,3,4,2,T,T,0,F,F,1,F,F,0,F,F,9,F,F,T,9LF,0,0,N,0,N,0,N,0,0,2,0,9,,,,F,F,F,F,F,F,F,F,F,,huffd001,,F,F,F,F,F,,,,,0,9,0,0,0,0,0,0,0,43
DET201004090,CLE,6,0,0,2,1,BCBX,2,4,sizeg001,L,sizeg001,L,porcr001,R,porcr001,R,lairg001,cabrm001,sizes001,ingeb001,evera001,damoj001,jacka001,ordom001,,,,S9/G,T,F,8,2,20,T,T,1,F,F,0,F,F,0,F,F,9,G,F,F,,0,0,N,0,N,0,N,1,0,0,0,,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,0,0,0,0,0,0,0,0,44
DET201004090,CLE,6,0,0,0,2,.CFT,2,4,choos001,L,choos001,L,cokep001,L,cokep001,L,lairg001,cabrm001,sizes001,ingeb001,evera001,damoj001,jacka001,ordom001,sizeg001,,,K,F,F,9,3,3,T,T,0,F,F,1,F,F,0,F,F,0,,F,F,,0,0,N,0,N,0,N,0,1,0,0,2,,,,F,F,F,F,F,F,F,F,F,porcr001,,,F,F,F,F,F,,,,,0,2,0,0,0,0,0,0,0,45
DET201004090,CLE,6,0,1,0,1,SX,2,4,hafnt001,L,hafnt001,L,cokep001,L,cokep001,L,lairg001,cabrm001,sizes001,ingeb001,evera001,damoj001,jacka001,ordom001,sizeg001,,,8/F,F,F,10,4,2,T,T,0,F,F,1,F,F,0,F,F,8,F,F,F,,0,0,N,0,N,0,N,0,1,0,0,8,,,,F,F,F,F,F,F,F,F,F,porcr001,,,F,F,F,F,F,,,,,0,8,0,0,0,0,0,0,0,46
DET201004090,CLE,6,0,2,0,1,1C>B,2,4,peraj001,R,peraj001,R,cokep001,L,cokep001,L,lairg001,cabrm001,sizes001,ingeb001,evera001,damoj001,jacka001,ordom001,sizeg001,,,SB2,F,F,5,5,4,F,F,0,F,F,0,F,F,0,F,F,0,,F,F,,0,0,N,0,N,0,N,0,2,0,0,,,,,T,F,F,F,F,F,F,F,F,porcr001,,,F,F,F,F,F,,,,,0,0,0,0,0,0,0,0,0,47
DET201004090,CLE,6,0,2,2,1,1C>B.BX,2,4,peraj001,R,peraj001,R,cokep001,L,cokep001,L,lairg001,cabrm001,sizes001,ingeb001,evera001,damoj001,jacka001,ordom001,,sizeg001,,9/L,F,F,5,5,2,T,T,0,F,F,1,F,F,0,F,F,9,L,F,F,,0,0,N,0,N,0,N,0,0,2,0,9,,,,F,F,F,F,F,F,F,F,F,,porcr001,,F,F,F,F,F,,,,,0,9,0,0,0,0,0,0,0,48
DET201004090,CLE,6,1,0,3,1,CBBBB,2,4,guilc001,R,guilc001,R,huffd001,L,huffd001,L,redmm001,marta004,valbl001,peraj001,cabra002,keara001,sizeg001,choos001,,,,W,T,F,10,5,14,T,F,0,F,F,0,F,F,0,F,F,0,,F,F,,0,0,N,0,N,0,N,1,0,0,0,,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,0,0,0,0,0,0,0,0,49
DET201004090,CLE,6,1,0,2,1,CB*BX,2,4,ingeb001,R,ingeb001,R,huffd001,L,huffd001,L,redmm001,marta004,valbl001,peraj001,cabra002,keara001,sizeg001,choos001,guilc001,,,D7/L.1-3,F,F,5,6,21,T,T,2,F,F,0,F,F,0,F,F,7,L,F,F,,0,0,N,0,N,0,N,2,3,0,0,,,,,F,F,F,F,F,F,F,F,F,huffd001,,,F,F,F,F,F,,,,,0,0,0,0,0,0,0,0,0,50
DET201004090,CLE,6,1,0,0,2,FFX,2,4,lairg001,R,lairg001,R,huffd001,L,huffd001,L,redmm001,marta004,valbl001,peraj001,cabra002,keara001,sizeg001,choos001,,ingeb001,guilc001,53/G,F,F,2,7,2,T,T,0,F,F,1,F,F,0,F,F,5,G,F,F,,0,0,N,0,N,0,N,0,0,2,3,53,,,,F,F,F,F,F,F,F,F,F,,huffd001,huffd001,F,F,F,F,F,,,,,0,3,0,0,5,0,0,0,0,51
DET201004090,CLE,6,1,1,1,1,BFX,2,4,sizes001,R,sizes001,R,huffd001,L,huffd001,L,redmm001,marta004,valbl001,peraj001,cabra002,keara001,sizeg001,choos001,,ingeb001,guilc001,6/P,F,F,4,8,2,T,T,0,F,F,1,F,F,0,F,F,6,P,F,F,,0,0,N,0,N,0,N,0,0,2,3,6,,,,F,F,F,F,F,F,F,F,F,,huffd001,huffd001,F,F,F,F,F,,,,,0,6,0,0,0,0,0,0,0,52
DET201004090,CLE,6,1,2,2,2,FBBCFFFX,2,4,evera001,R,evera001,R,huffd001,L,huffd001,L,redmm001,marta004,valbl001,peraj001,cabra002,keara001,sizeg001,choos001,,ingeb001,guilc001,9/F,F,F,6,9,2,T,T,0,F,F,1,F,F,0,F,F,9,F,F,F,,0,0,N,0,N,0,N,0,0,2,3,9,,,,F,F,F,F,F,F,F,F,F,,huffd001,huffd001,F,F,F,F,F,,,,,0,9,0,0,0,0,0,0,0,53
DET201004090,CLE,7,0,0,3,1,BBBCB,2,4,keara001,R,keara001,R,cokep001,L,cokep001,L,lairg001,cabrm001,sizes001,ingeb001,evera001,damoj001,jacka001,ordom001,,,,W,T,F,7,6,14,T,F,0,F,F,0,F,F,0,F,F,0,,F,F,,0,0,N,0,N,0,N,1,0,0,0,,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,0,0,0,0,0,0,0,0,54
DET201004090,CLE,7,0,0,3,2,BCBBCFB,2,4,valbl001,L,valbl001,L,cokep001,L,cokep001,L,lairg001,cabrm001,sizes001,ingeb001,evera001,damoj001,jacka001,ordom001,keara001,,,W.1-2,F,F,4,7,14,T,F,0,F,F,0,F,F,0,F,F,0,,F,F,,0,0,N,0,N,0,N,1,2,0,0,,,,,F,F,F,F,F,F,F,F,F,cokep001,,,F,F,F,F,F,,,,,0,0,0,0,0,0,0,0,0,55
DET201004090,CLE,7,0,0,0,1,.FX,2,4,marta004,R,marta004,R,zumaj001,R,zumaj001,R,lairg001,cabrm001,sizes001,ingeb001,evera001,damoj001,jacka001,ordom001,valbl001,keara001,,7/F7LF,F,F,3,8,2,T,T,0,F,F,1,F,F,0,F,F,7,F,F,T,7LF,0,0,N,0,N,0,N,0,1,2,0,7,,,,F,F,F,F,F,F,F,F,F,cokep001,cokep001,,F,F,F,F,F,,,,,0,7,0,0,0,0,0,0,0,56
DET201004090,CLE,7,0,1,1,0,BX,2,4,redmm001,R,redmm001,R,zumaj001,R,zumaj001,R,lairg001,cabrm001,sizes001,ingeb001,evera001,damoj001,jacka001,ordom001,valbl001,keara001,,46(1)3/GDP,F,F,2,9,2,T,T,0,F,F,2,T,F,0,F,F,4,G,F,F,,0,0,N,0,N,0,N,0,0,2,0,63,46,,,F,F,F,F,F,F,F,F,F,cokep001,cokep001,,F,F,F,F,F,,,,,0,6,3,0,4,6,0,0,0,57
DET201004090,CLE,7,1,0,3,0,.BBBB,2,4,jacka001,R,jacka001,R,wrigj001,R,wrigj001,R,redmm001,marta004,valbl001,peraj001,cabra002,keara001,sizeg001,choos001,,,,W,T,F,8,1,14,T,F,0,F,F,0,F,F,0,F,F,0,,F,F,,0,0,N,0,N,0,N,1,0,0,0,,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,0,0,0,0,0,0,0,0,58
DET201004090,CLE,7,1,0,1,1,B>F11>C,2,4,damoj001,L,damoj001,L,wrigj001,R,wrigj001,R,redmm001,marta004,valbl001,peraj001,cabra002,keara001,sizeg001,choos001,jacka001,,,SB2,F,F,7,2,4,F,F,0,F,F,0,F,F,0,F,F,0,,F,F,,0,0,N,0,N,0,N,0,2,0,0,,,,,T,F,F,F,F,F,F,F,F,wrigj001,,,F,F,F,F,F,,,,,0,0,0,0,0,0,0,0,0,59
