NYA201504060,TOR,2,1,0,2,2,CFBBC,0,0,teixm001,L,teixm001,L,hutcd001,R,hutcd001,R,martr004,encae001,travd001,donaj001,reyej001,pillk001,pompd001,bautj002,,,,K,T,F,3,4,3,T,T,0,F,F,1,F,F,0,F,F,0,,F,F,,0,0,N,0,N,0,N,0,0,0,0,2,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,2,0,0,0,0,0,0,0,11
NYA201504060,TOR,2,1,1,3,2,BCBBCX,0,0,mccab002,L,mccab002,L,hutcd001,R,hutcd001,R,martr004,encae001,travd001,donaj001,reyej001,pillk001,pompd001,bautj002,,,,5/P,F,F,2,5,2,T,T,0,F,F,1,F,F,0,F,F,5,P,F,F,,0,0,N,0,N,0,N,0,0,0,0,5,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,5,0,0,0,0,0,0,0,12
NYA201504060,TOR,2,1,2,2,2,BTBFFS,0,0,headc001,L,headc001,L,hutcd001,R,hutcd001,R,martr004,encae001,travd001,donaj001,reyej001,pillk001,pompd001,bautj002,,,,K,F,F,5,6,3,T,T,0,F,F,1,F,F,0,F,F,0,,F,F,,0,0,N,0,N,0,N,0,0,0,0,2,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,2,0,0,0,0,0,0,0,13
NYA201504060,TOR,3,0,0,2,1,BBCX,0,0,pillk001,R,pillk001,R,tanam001,R,tanam001,R,mccab002,teixm001,drews001,headc001,gregd001,gardb001,ellsj001,beltc001,,,,S57/G+,T,F,7,8,20,T,T,1,F,F,0,F,F,0,F,F,5,G,F,F,,0,0,N,0,N,0,N,1,0,0,0,,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,0,0,0,0,0,0,0,0,14
NYA201504060,TOR,3,0,0,3,1,1BBBCB,0,0,travd001,R,travd001,R,tanam001,R,tanam001,R,mccab002,teixm001,drews001,headc001,gregd001,gardb001,ellsj001,beltc001,pillk001,,,W.1-2,F,F,4,9,14,T,F,0,F,F,0,F,F,0,F,F,0,,F,F,,0,0,N,0,N,0,N,1,2,0,0,,,,,F,F,F,F,F,F,F,F,F,tanam001,,,F,F,F,F,F,,,,,0,0,0,0,0,0,0,0,0,15
NYA201504060,TOR,3,0,0,0,0,X,0,0,reyej001,L,reyej001,L,tanam001,R,tanam001,R,mccab002,teixm001,drews001,headc001,gregd001,gardb001,ellsj001,beltc001,travd001,pillk001,,E5/TH1/BG/SH.2-H(NR);1-3;B-2,F,F,6,1,18,T,F,0,T,F,0,F,F,0,F,F,5,G,T,F,,1,5,T,0,N,0,N,2,3,4,0,,,,,F,F,F,F,F,F,F,F,F,tanam001,tanam001,,F,F,F,F,F,,,,,0,0,0,0,0,0,0,0,0,16
NYA201504060,TOR,3,0,0,0,0,X,1,0,martr004,R,martr004,R,tanam001,R,tanam001,R,mccab002,teixm001,drews001,headc001,gregd001,gardb001,ellsj001,beltc001,,reyej001,travd001,S9/G.3-H;2-H(UR),F,F,2,2,20,T,T,1,F,F,0,F,F,2,F,F,9,G,F,F,,0,0,N,0,N,0,N,1,0,5,4,,,,,F,F,F,F,F,F,F,F,F,,tanam001,tanam001,F,F,F,F,F,,,,,0,0,0,0,0,0,0,0,0,17
NYA201504060,TOR,3,0,0,1,2,CSBX,3,0,bautj002,R,bautj002,R,tanam001,R,tanam001,R,mccab002,teixm001,drews001,headc001,gregd001,gardb001,ellsj001,beltc001,martr004,,,7/F,F,F,9,3,2,T,T,0,F,F,1,F,F,0,F,F,7,F,F,F,,0,0,N,0,N,0,N,0,1,0,0,7,,,,F,F,F,F,F,F,F,F,F,tanam001,,,F,F,F,F,F,,,,,0,7,0,0,0,0,0,0,0,18
NYA201504060,TOR,3,0,1,2,1,B1BCX,3,0,encae001,R,encae001,R,tanam001,R,tanam001,R,mccab002,teixm001,drews001,headc001,gregd001,gardb001,ellsj001,beltc001,martr004,,,HR/7/F.1-H,F,F,3,4,23,T,T,4,F,F,0,F,F,2,F,F,0,F,F,F,7,0,0,N,0,N,0,N,4,4,0,0,,,,,F,F,F,F,F,F,F,F,F,tanam001,,,F,F,F,F,F,,,,,0,0,0,0,0,0,0,0,0,19
NYA201504060,TOR,3,0,1,2,2,BSBFX,5,0,donaj001,R,donaj001,R,tanam001,R,tanam001,R,mccab002,teixm001,drews001,headc001,gregd001,gardb001,ellsj001,beltc001,,,,63/G,F,F,5,5,2,T,T,0,F,F,1,F,F,0,F,F,6,G,F,F,,0,0,N,0,N,0,N,0,0,0,0,63,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,3,0,0,6,0,0,0,0,20
NYA201504060,TOR,3,0,2,0,0,X,5,0,navad001,L,navad001,L,tanam001,R,tanam001,R,mccab002,teixm001,drews001,headc001,gregd001,gardb001,ellsj001,beltc001,,,,63/G+,F,F,10,6,2,T,T,0,F,F,1,F,F,0,F,F,6,G,F,F,,0,0,N,0,N,0,N,0,0,0,0,63,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,3,0,0,6,0,0,0,0,21
NYA201504060,TOR,3,1,0,3,2,CBSBFBFB,5,0,rodra001,R,rodra001,R,hutcd001,R,hutcd001,R,martr004,encae001,travd001,donaj001,reyej001,pillk001,pompd001,bautj002,,,,W,T,F,10,7,14,T,F,0,F,F,0,F,F,0,F,F,0,,F,F,,0,0,N,0,N,0,N,1,0,0,0,,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,0,0,0,0,0,0,0,0,22
NYA201504060,TOR,3,1,0,1,1,CBX,5,0,drews001,L,drews001,L,hutcd001,R,hutcd001,R,martr004,encae001,travd001,donaj001,reyej001,pillk001,pompd001,bautj002,rodra001,,,9/F,F,F,4,8,2,T,T,0,F,F,1,F,F,0,F,F,9,F,F,F,,0,0,N,0,N,0,N,0,1,0,0,9,,,,F,F,F,F,F,F,F,F,F,hutcd001,,,F,F,F,F,F,,,,,0,9,0,0,0,0,0,0,0,23
NYA201504060,TOR,3,1,1,0,0,X,5,0,gregd001,L,gregd001,L,hutcd001,R,hutcd001,R,martr004,encae001,travd001,donaj001,reyej001,pillk001,pompd001,bautj002,rodra001,,,5/P5F,F,F,6,9,2,T,T,0,F,F,1,F,F,0,F,F,5,P,F,T,5F,0,0,N,0,N,0,N,0,1,0,0,5,,,,F,F,F,F,F,F,F,F,F,hutcd001,,,F,F,F,F,F,,,,,0,5,0,0,0,0,0,0,0,24
NYA201504060,TOR,3,1,2,0,1,CX,5,0,ellsj001,L,ellsj001,L,hutcd001,R,hutcd001,R,martr004,encae001,travd001,donaj001,reyej001,pillk001,pompd001,bautj002,rodra001,,,3/G,F,F,8,1,2,T,T,0,F,F,1,F,F,0,F,F,3,G,F,F,,0,0,N,0,N,0,N,0,1,0,0,3,,,,F,F,F,F,F,F,F,F,F,hutcd001,,,F,F,F,F,F,,,,,0,3,0,0,0,0,0,0,0,25
NYA201504060,TOR,4,0,0,3,2,BBFCBC,5,0,pompd001,L,pompd001,L,tanam001,R,tanam001,R,mccab002,teixm001,drews001,headc001,gregd001,gardb001,ellsj001,beltc001,,,,K,T,F,8,7,3,T,T,0,F,F,1,F,F,0,F,F,0,,F,F,,0,0,N,0,N,0,N,0,0,0,0,2,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,2,0,0,0,0,0,0,0,26
NYA201504060,TOR,4,0,1,1,2,FSBX,5,0,pillk001,R,pillk001,R,tanam001,R,tanam001,R,mccab002,teixm001,drews001,headc001,gregd001,gardb001,ellsj001,beltc001,,,,S7/L,F,F,7,8,20,T,T,1,F,F,0,F,F,0,F,F,7,L,F,F,,0,0,N,0,N,0,N,1,0,0,0,,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,0,0,0,0,0,0,0,0,27
NYA201504060,TOR,4,0,1,0,0,>C,5,0,travd001,R,travd001,R,tanam001,R,tanam001,R,mccab002,teixm001,drews001,headc001,gregd001,gardb001,ellsj001,beltc001,pillk001,,,SB2,F,F,4,9,4,F,F,0,F,F,0,F,F,0,F,F,0,,F,F,,0,0,N,0,N,0,N,0,2,0,0,,,,,T,F,F,F,F,F,F,F,F,tanam001,,,F,F,F,F,F,,,,,0,0,0,0,0,0,0,0,0,28
NYA201504060,TOR,4,0,1,0,2,>C.FS,5,0,travd001,R,travd001,R,tanam001,R,tanam001,R,mccab002,teixm001,drews001,headc001,gregd001,gardb001,ellsj001,beltc001,,pillk001,,K,F,F,4,9,3,T,T,0,F,F,1,F,F,0,F,F,0,,F,F,,0,0,N,0,N,0,N,0,0,2,0,2,,,,F,F,F,F,F,F,F,F,F,,tanam001,,F,F,F,F,F,,,,,0,2,0,0,0,0,0,0,0,29
NYA201504060,TOR,4,0,2,3,1,C*BB*B*B,5,0,reyej001,L,reyej001,L,tanam001,R,tanam001,R,mccab002,teixm001,drews001,headc001,gregd001,gardb001,ellsj001,beltc001,,pillk001,,W,F,F,6,1,14,T,F,0,F,F,0,F,F,0,F,F,0,,F,F,,0,0,N,0,N,0,N,1,0,2,0,,,,,F,F,F,F,F,F,F,F,F,,tanam001,,F,F,F,F,F,,,,,0,0,0,0,0,0,0,0,0,30
NYA201504060,TOR,4,0,2,3,2,BFFBFFF*B>S,5,0,martr004,R,martr004,R,tanam001,R,tanam001,R,mccab002,teixm001,drews001,headc001,gregd001,gardb001,ellsj001,beltc001,reyej001,pillk001,,K,F,F,2,2,3,T,T,0,F,F,1,F,F,0,F,F,0,,F,F,,0,0,N,0,N,0,N,0,1,2,0,2,,,,F,F,F,F,F,F,F,F,F,tanam001,tanam001,,F,F,F,F,F,,,,,0,2,0,0,0,0,0,0,0,31
NYA201504060,TOR,4,1,0,0,1,LX,5,0,gardb001,L,gardb001,L,hutcd001,R,hutcd001,R,martr004,encae001,travd001,donaj001,reyej001,pillk001,pompd001,bautj002,,,,43/G,T,F,7,2,2,T,T,0,F,F,1,F,F,0,F,F,4,G,F,F,,0,0,N,0,N,0,N,0,0,0,0,43,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,3,0,0,4,0,0,0,0,32
NYA201504060,TOR,4,1,1,1,2,BCTX,5,0,beltc001,L,beltc001,L,hutcd001,R,hutcd001,R,martr004,encae001,travd001,donaj001,reyej001,pillk001,pompd001,bautj002,,,,3/G,F,F,9,3,2,T,T,0,F,F,1,F,F,0,F,F,3,G,F,F,,0,0,N,0,N,0,N,0,0,0,0,3,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,3,0,0,0,0,0,0,0,33
NYA201504060,TOR,4,1,2,3,1,FBBBB,5,0,teixm001,L,teixm001,L,hutcd001,R,hutcd001,R,martr004,encae001,travd001,donaj001,reyej001,pillk001,pompd001,bautj002,,,,W,F,F,3,4,14,T,F,0,F,F,0,F,F,0,F,F,0,,F,F,,0,0,N,0,N,0,N,1,0,0,0,,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,0,0,0,0,0,0,0,0,34
NYA201504060,TOR,4,1,2,1,2,LSBX,5,0,mccab002,L,mccab002,L,hutcd001,R,hutcd001,R,martr004,encae001,travd001,donaj001,reyej001,pillk001,pompd001,bautj002,teixm001,,,S9/G+.1-3,F,F,2,5,20,T,T,1,F,F,0,F,F,0,F,F,9,G,F,F,,0,0,N,0,N,0,N,1,3,0,0,,,,,F,F,F,F,F,F,F,F,F,hutcd001,,,F,F,F,F,F,,,,,0,0,0,0,0,0,0,0,0,35
NYA201504060,TOR,4,1,2,0,2,CFFX,5,0,headc001,L,headc001,L,hutcd001,R,hutcd001,R,martr004,encae001,travd001,donaj001,reyej001,pillk001,pompd001,bautj002,mccab002,,teixm001,43/G,F,F,5,6,2,T,T,0,F,F,1,F,F,0,F,F,4,G,F,F,,0,0,N,0,N,0,N,0,1,0,3,43,,,,F,F,F,F,F,F,F,F,F,hutcd001,,hutcd001,F,F,F,F,F,,,,,0,3,0,0,4,0,0,0,0,36
NYA201504060,TOR,5,0,0,2,2,.BCCBS,5,0,bautj002,R,bautj002,R,martc007,R,martc007,R,mccab002,teixm001,drews001,headc001,gregd001,gardb001,ellsj001,beltc001,,,,K,T,F,9,3,3,T,T,0,F,F,1,F,F,0,F,F,0,,F,F,,0,0,N,0,N,0,N,0,0,0,0,2,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,2,0,0,0,0,0,0,0,37
NYA201504060,TOR,5,0,1,2,2,BFCFBT,5,0,encae001,R,encae001,R,martc007,R,martc007,R,mccab002,teixm001,drews001,headc001,gregd001,gardb001,ellsj001,beltc001,,,,K,F,F,3,4,3,T,T,0,F,F,1,F,F,0,F,F,0,,F,F,,0,0,N,0,N,0,N,0,0,0,0,2,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,2,0,0,0,0,0,0,0,38
NYA201504060,TOR,5,0,2,3,2,BCCBBC,5,0,donaj001,R,donaj001,R,martc007,R,martc007,R,mccab002,teixm001,drews001,headc001,gregd001,gardb001,ellsj001,beltc001,,,,K,F,F,5,5,3,T,T,0,F,F,1,F,F,0,F,F,0,,F,F,,0,0,N,0,N,0,N,0,0,0,0,2,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,2,0,0,0,0,0,0,0,39
NYA201504060,TOR,5,1,0,3,2,FBBBFX,5,0,rodra001,R,rodra001,R,hutcd001,R,hutcd001,R,martr004,encae001,travd001,donaj001,reyej001,pillk001,pompd001,bautj002,,,,S8/L,T,F,10,7,20,T,T,1,F,F,0,F,F,0,F,F,8,L,F,F,,0,0,N,0,N,0,N,1,0,0,0,,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,0,0,0,0,0,0,0,0,40
NYA201504060,TOR,5,1,0,1,1,CBX,5,0,drews001,L,drews001,L,hutcd001,R,hutcd001,R,martr004,encae001,travd001,donaj001,reyej001,pillk001,pompd001,bautj002,rodra001,,,4/P,F,F,4,8,2,T,T,0,F,F,1,F,F,0,F,F,4,P,F,F,,0,0,N,0,N,0,N,0,1,0,0,4,,,,F,F,F,F,F,F,F,F,F,hutcd001,,,F,F,F,F,F,,,,,0,4,0,0,0,0,0,0,0,41
NYA201504060,TOR,5,1,1,2,0,BB1X,5,0,gregd001,L,gregd001,L,hutcd001,R,hutcd001,R,martr004,encae001,travd001,donaj001,reyej001,pillk001,pompd001,bautj002,rodra001,,,9/L,F,F,6,9,2,T,T,0,F,F,1,F,F,0,F,F,9,L,F,F,,0,0,N,0,N,0,N,0,1,0,0,9,,,,F,F,F,F,F,F,F,F,F,hutcd001,,,F,F,F,F,F,,,,,0,9,0,0,0,0,0,0,0,42
NYA201504060,TOR,5,1,2,0,0,X,5,0,ellsj001,L,ellsj001,L,hutcd001,R,hutcd001,R,martr004,encae001,travd001,donaj001,reyej001,pillk001,pompd001,bautj002,rodra001,,,7/F,F,F,8,1,2,T,T,0,F,F,1,F,F,0,F,F,7,F,F,F,,0,0,N,0,N,0,N,0,1,0,0,7,,,,F,F,F,F,F,F,F,F,F,hutcd001,,,F,F,F,F,F,,,,,0,7,0,0,0,0,0,0,0,43
NYA201504060,TOR,6,0,0,2,1,.BBFX,5,0,navad001,R,navad001,R,shrec001,L,shrec001,L,mccab002,teixm001,drews001,headc001,gregd001,gardb001,ellsj001,beltc001,,,,8/F,T,F,10,6,2,T,T,0,F,F,1,F,F,0,F,F,8,F,F,F,,0,0,N,0,N,0,N,0,0,0,0,8,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,8,0,0,0,0,0,0,0,44
NYA201504060,TOR,6,0,1,3,2,FBBFBFX,5,0,pompd001,R,pompd001,R,shrec001,L,shrec001,L,mccab002,teixm001,drews001,headc001,gregd001,gardb001,ellsj001,beltc001,,,,8/F,F,F,8,7,2,T,T,0,F,F,1,F,F,0,F,F,8,F,F,F,,0,0,N,0,N,0,N,0,0,0,0,8,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,8,0,0,0,0,0,0,0,45
NYA201504060,TOR,6,0,2,2,2,FBBSFX,5,0,pillk001,R,pillk001,R,shrec001,L,shrec001,L,mccab002,teixm001,drews001,headc001,gregd001,gardb001,ellsj001,beltc001,,,,7/F,F,F,7,8,2,T,T,0,F,F,1,F,F,0,F,F,7,F,F,F,,0,0,N,0,N,0,N,0,0,0,0,7,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,7,0,0,0,0,0,0,0,46
NYA201504060,TOR,6,1,0,3,1,BBCBX,5,0,gardb001,L,gardb001,L,hutcd001,R,hutcd001,R,martr004,encae001,travd001,donaj001,reyej001,pillk001,pompd001,bautj002,,,,HR/89/F,T,F,7,2,23,T,T,4,F,F,0,F,F,1,F,F,0,F,F,F,89,0,0,N,0,N,0,N,4,0,0,0,,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,0,0,0,0,0,0,0,0,47
NYA201504060,TOR,6,1,0,2,1,BCBX,5,1,beltc001,L,beltc001,L,hutcd001,R,hutcd001,R,martr004,encae001,travd001,donaj001,reyej001,pillk001,pompd001,bautj002,,,,9/F,F,F,9,3,2,T,T,0,F,F,1,F,F,0,F,F,9,F,F,F,,0,0,N,0,N,0,N,0,0,0,0,9,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,9,0,0,0,0,0,0,0,48
NYA201504060,TOR,6,1,1,1,0,BX,5,1,teixm001,L,teixm001,L,hutcd001,R,hutcd001,R,martr004,encae001,travd001,donaj001,reyej001,pillk001,pompd001,bautj002,,,,9/L,F,F,3,4,2,T,T,0,F,F,1,F,F,0,F,F,9,L,F,F,,0,0,N,0,N,0,N,0,0,0,0,9,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,9,0,0,0,0,0,0,0,49
NYA201504060,TOR,6,1,2,3,2,BCBBCX,5,1,mccab002,L,mccab002,L,hutcd001,R,hutcd001,R,martr004,encae001,travd001,donaj001,reyej001,pillk001,pompd001,bautj002,,,,8/F,F,F,2,5,2,T,T,0,F,F,1,F,F,0,F,F,8,F,F,F,,0,0,N,0,N,0,N,0,0,0,0,8,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,8,0,0,0,0,0,0,0,50
NYA201504060,TOR,7,0,0,1,1,BSX,5,1,travd001,R,travd001,R,shrec001,L,shrec001,L,mccab002,teixm001,drews001,headc001,gregd001,gardb001,ellsj001,beltc001,,,,HR/7/F,T,F,4,9,23,T,T,4,F,F,0,F,F,1,F,F,0,F,F,F,7,0,0,N,0,N,0,N,4,0,0,0,,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,0,0,0,0,0,0,0,0,51
NYA201504060,TOR,7,0,0,1,1,BCX,6,1,reyej001,R,reyej001,R,shrec001,L,shrec001,L,mccab002,teixm001,drews001,headc001,gregd001,gardb001,ellsj001,beltc001,,,,8/F,F,F,6,1,2,T,T,0,F,F,1,F,F,0,F,F,8,F,F,F,,0,0,N,0,N,0,N,0,0,0,0,8,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,8,0,0,0,0,0,0,0,52
NYA201504060,TOR,7,0,1,0,0,.X,6,1,martr004,R,martr004,R,carpd001,R,carpd001,R,mccab002,teixm001,drews001,headc001,gregd001,gardb001,ellsj001,beltc001,,,,63/G,F,F,2,2,2,T,T,0,F,F,1,F,F,0,F,F,6,G,F,F,,0,0,N,0,N,0,N,0,0,0,0,63,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,3,0,0,6,0,0,0,0,53
NYA201504060,TOR,7,0,2,2,0,BBX,6,1,bautj002,R,bautj002,R,carpd001,R,carpd001,R,mccab002,teixm001,drews001,headc001,gregd001,gardb001,ellsj001,beltc001,,,,8/F,F,F,9,3,2,T,T,0,F,F,1,F,F,0,F,F,8,F,F,F,,0,0,N,0,N,0,N,0,0,0,0,8,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,8,0,0,0,0,0,0,0,54
NYA201504060,TOR,7,1,0,0,0,.X,6,1,headc001,R,headc001,R,loupa001,L,loupa001,L,martr004,encae001,travd001,donaj001,reyej001,pillk001,pompd001,bautj002,,,,9/F,T,F,5,6,2,T,T,0,F,F,1,F,F,0,F,F,9,F,F,F,,0,0,N,0,N,0,N,0,0,0,0,9,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,9,0,0,0,0,0,0,0,55
NYA201504060,TOR,7,1,1,1,1,CBX,6,1,rodra001,R,rodra001,R,loupa001,L,loupa001,L,martr004,encae001,travd001,donaj001,reyej001,pillk001,pompd001,bautj002,,,,9/L,F,F,10,7,2,T,T,0,F,F,1,F,F,0,F,F,9,L,F,F,,0,0,N,0,N,0,N,0,0,0,0,9,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,9,0,0,0,0,0,0,0,56
NYA201504060,TOR,7,1,2,2,2,CBFBX,6,1,drews001,L,drews001,L,loupa001,L,loupa001,L,martr004,encae001,travd001,donaj001,reyej001,pillk001,pompd001,bautj002,,,,43/G,F,F,4,8,2,T,T,0,F,F,1,F,F,0,F,F,4,G,F,F,,0,0,N,0,N,0,N,0,0,0,0,43,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,3,0,0,4,0,0,0,0,57
NYA201504060,TOR,8,0,0,1,2,BCSX,6,1,encae001,R,encae001,R,carpd001,R,carpd001,R,mccab002,teixm001,drews001,headc001,gregd001,gardb001,ellsj001,beltc001,,,,5/P5F,T,F,3,4,2,T,T,0,F,F,1,F,F,0,F,F,5,P,F,T,5F,0,0,N,0,N,0,N,0,0,0,0,5,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,5,0,0,0,0,0,0,0,58
NYA201504060,TOR,8,0,1,1,2,SSBFS,6,1,donaj001,R,donaj001,R,carpd001,R,carpd001,R,mccab002,teixm001,drews001,headc001,gregd001,gardb001,ellsj001,beltc001,,,,K,F,F,5,5,3,T,T,0,F,F,1,F,F,0,F,F,0,,F,F,,0,0,N,0,N,0,N,0,0,0,0,2,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,2,0,0,0,0,0,0,0,59
NYA201504060,TOR,8,0,2,2,1,BBSX,6,1,navad001,L,navad001,L,carpd001,R,carpd001,R,mccab002,teixm001,drews001,headc001,gregd001,gardb001,ellsj001,beltc001,,,,13/G,F,F,10,6,2,T,T,0,F,F,1,F,F,0,F,F,1,G,F,F,,0,0,N,0,N,0,N,0,0,0,0,13,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,3,0,0,1,0,0,0,0,60
NYA201504060,TOR,8,1,0,0,0,.H,6,1,gregd001,L,gregd001,L,loupa001,L,loupa001,L,martr004,smoaj001,travd001,donaj001,reyej001,pillk001,pompd001,bautj002,,,,HP,T,F,6,9,16,T,F,0,F,F,0,F,F,0,F,F,0,,F,F,,0,0,N,0,N,0,N,1,0,0,0,,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,0,0,0,0,0,0,0,0,61
