CHA201403310,MIN,1,0,0,2,1,BBCX,0,0,dozib001,R,dozib001,R,salec001,L,salec001,L,flowt001,abrej003,semim001,gillc001,ramia003,deaza001,eatoa002,garca003,,,,43/G,T,F,4,1,2,T,T,0,F,F,1,F,F,0,F,F,4,G,F,F,,0,0,N,0,N,0,N,0,0,0,0,43,,,,F,F,F,F,F,F,F,F,F,,,,T,F,F,F,F,,,,,0,3,0,0,4,0,0,0,0,1
CHA201403310,MIN,1,0,1,1,2,CBFX,0,0,suzuk001,R,suzuk001,R,salec001,L,salec001,L,flowt001,abrej003,semim001,gillc001,ramia003,deaza001,eatoa002,garca003,,,,3/P3F,F,F,2,2,2,T,T,0,F,F,1,F,F,0,F,F,3,P,F,T,3F,0,0,N,0,N,0,N,0,0,0,0,3,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,3,0,0,0,0,0,0,0,2
CHA201403310,MIN,1,0,2,3,1,BBBCX,0,0,mauej001,L,mauej001,L,salec001,L,salec001,L,flowt001,abrej003,semim001,gillc001,ramia003,deaza001,eatoa002,garca003,,,,43/G,F,F,3,3,2,T,T,0,F,F,1,F,F,0,F,F,4,G,F,F,,0,0,N,0,N,0,N,0,0,0,0,43,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,3,0,0,4,0,0,0,0,3
CHA201403310,MIN,1,1,0,0,1,CX,0,0,eatoa002,L,eatoa002,L,nolar001,R,nolar001,R,suzuk001,mauej001,dozib001,plout001,florp001,willj004,hicka001,arcio001,,,,S8/G,T,F,8,1,20,T,T,1,F,F,0,F,F,0,F,F,8,G,F,F,,0,0,N,0,N,0,N,1,0,0,0,,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,0,0,0,0,0,0,0,0,4
CHA201403310,MIN,1,1,0,2,0,BBX,0,0,semim001,R,semim001,R,nolar001,R,nolar001,R,suzuk001,mauej001,dozib001,plout001,florp001,willj004,hicka001,arcio001,eatoa002,,,54(1)3/GDP,F,F,4,2,2,T,T,0,F,F,2,T,F,0,F,F,5,G,F,F,,0,0,N,0,N,0,N,0,0,0,0,43,54,,,F,F,F,F,F,F,F,F,F,nolar001,,,F,F,F,F,F,,,,,0,4,3,0,5,4,0,0,0,5
CHA201403310,MIN,1,1,2,1,1,BFX,0,0,gillc001,L,gillc001,L,nolar001,R,nolar001,R,suzuk001,mauej001,dozib001,plout001,florp001,willj004,hicka001,arcio001,,,,63/G,F,F,5,3,2,T,T,0,F,F,1,F,F,0,F,F,6,G,F,F,,0,0,N,0,N,0,N,0,0,0,0,63,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,3,0,0,6,0,0,0,0,6
CHA201403310,MIN,2,0,0,1,2,BCFFS,0,0,willj004,R,willj004,R,salec001,L,salec001,L,flowt001,abrej003,semim001,gillc001,ramia003,deaza001,eatoa002,garca003,,,,K,T,F,7,4,3,T,T,0,F,F,1,F,F,0,F,F,0,,F,F,,0,0,N,0,N,0,N,0,0,0,0,2,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,2,0,0,0,0,0,0,0,7
CHA201403310,MIN,2,0,1,0,0,X,0,0,colac001,R,colac001,R,salec001,L,salec001,L,flowt001,abrej003,semim001,gillc001,ramia003,deaza001,eatoa002,garca003,,,,S7/G,F,F,10,5,20,T,T,1,F,F,0,F,F,0,F,F,7,G,F,F,,0,0,N,0,N,0,N,1,0,0,0,,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,0,0,0,0,0,0,0,0,8
CHA201403310,MIN,2,0,1,0,1,CX,0,0,plout001,R,plout001,R,salec001,L,salec001,L,flowt001,abrej003,semim001,gillc001,ramia003,deaza001,eatoa002,garca003,colac001,,,64(1)3/GDP,F,F,5,6,2,T,T,0,F,F,2,T,F,0,F,F,6,G,F,F,,0,0,N,0,N,0,N,0,0,0,0,43,64,,,F,F,F,F,F,F,F,F,F,salec001,,,F,F,F,F,F,,,,,0,4,3,0,6,4,0,0,0,9
CHA201403310,MIN,2,1,0,0,0,X,0,0,abrej003,R,abrej003,R,nolar001,R,nolar001,R,suzuk001,mauej001,dozib001,plout001,florp001,willj004,hicka001,arcio001,,,,D9/L+,T,F,3,4,21,T,T,2,F,F,0,F,F,0,F,F,9,L,F,F,,0,0,N,0,N,0,N,2,0,0,0,,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,0,0,0,0,0,0,0,0,10
