WAS201204120,CIN,1,0,0,3,2,CBBSBC,0,0,stubd001,R,stubd001,R,gonzg003,L,gonzg003,L,ramow001,laroa001,espid001,zimmr001,desmi001,nadyx001,bernr001,wertj001,,,,K,T,F,8,1,3,T,T,0,F,F,1,F,F,0,F,F,0,,F,F,,0,0,N,0,N,0,N,0,0,0,0,2,,,,F,F,F,F,F,F,F,F,F,,,,T,F,F,F,F,,,,,0,2,0,0,0,0,0,0,0,1
WAS201204120,CIN,1,0,1,1,1,BFX,0,0,cozaz001,R,cozaz001,R,gonzg003,L,gonzg003,L,ramow001,laroa001,espid001,zimmr001,desmi001,nadyx001,bernr001,wertj001,,,,63/G,F,F,6,2,2,T,T,0,F,F,1,F,F,0,F,F,6,G,F,F,,0,0,N,0,N,0,N,0,0,0,0,63,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,3,0,0,6,0,0,0,0,2
WAS201204120,CIN,1,0,2,2,2,CCBFBS,0,0,vottj001,L,vottj001,L,gonzg003,L,gonzg003,L,ramow001,laroa001,espid001,zimmr001,desmi001,nadyx001,bernr001,wertj001,,,,K,F,F,3,3,3,T,T,0,F,F,1,F,F,0,F,F,0,,F,F,,0,0,N,0,N,0,N,0,0,0,0,2,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,2,0,0,0,0,0,0,0,3
WAS201204120,CIN,1,1,0,0,0,X,0,0,desmi001,R,desmi001,R,latom001,R,latom001,R,mesod001,vottj001,valdw001,roles001,cozaz001,ludwr001,stubd001,brucj001,,,,8/F,T,F,6,1,2,T,T,0,F,F,1,F,F,0,F,F,8,F,F,F,,0,0,N,0,N,0,N,0,0,0,0,8,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,8,0,0,0,0,0,0,0,4
WAS201204120,CIN,1,1,1,3,2,BFSBFFBFFFB,0,0,espid001,L,espid001,L,latom001,R,latom001,R,mesod001,vottj001,valdw001,roles001,cozaz001,ludwr001,stubd001,brucj001,,,,W,F,F,4,2,14,T,F,0,F,F,0,F,F,0,F,F,0,,F,F,,0,0,N,0,N,0,N,1,0,0,0,,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,0,0,0,0,0,0,0,0,5
WAS201204120,CIN,1,1,1,1,1,BF1X,0,0,zimmr001,R,zimmr001,R,latom001,R,latom001,R,mesod001,vottj001,valdw001,roles001,cozaz001,ludwr001,stubd001,brucj001,espid001,,,7/F,F,F,5,3,2,T,T,0,F,F,1,F,F,0,F,F,7,F,F,F,,0,0,N,0,N,0,N,0,1,0,0,7,,,,F,F,F,F,F,F,F,F,F,latom001,,,F,F,F,F,F,,,,,0,7,0,0,0,0,0,0,0,6
WAS201204120,CIN,1,1,2,1,1,1F*B1>X,0,0,laroa001,L,laroa001,L,latom001,R,latom001,R,mesod001,vottj001,valdw001,roles001,cozaz001,ludwr001,stubd001,brucj001,espid001,,,7/F,F,F,3,4,2,T,T,0,F,F,1,F,F,0,F,F,7,F,F,F,,0,0,N,0,N,0,N,0,1,0,0,7,,,,F,F,F,F,F,F,F,F,F,latom001,,,F,F,F,F,F,,,,,0,7,0,0,0,0,0,0,0,7
WAS201204120,CIN,2,0,0,2,2,BSBCX,0,0,roles001,R,roles001,R,gonzg003,L,gonzg003,L,ramow001,laroa001,espid001,zimmr001,desmi001,nadyx001,bernr001,wertj001,,,,9/F,T,F,5,4,2,T,T,0,F,F,1,F,F,0,F,F,9,F,F,F,,0,0,N,0,N,0,N,0,0,0,0,9,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,9,0,0,0,0,0,0,0,8
WAS201204120,CIN,2,0,1,2,1,BBSX,0,0,brucj001,L,brucj001,L,gonzg003,L,gonzg003,L,ramow001,laroa001,espid001,zimmr001,desmi001,nadyx001,bernr001,wertj001,,,,D7/G+,F,F,9,5,21,T,T,2,F,F,0,F,F,0,F,F,7,G,F,F,,0,0,N,0,N,0,N,2,0,0,0,,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,0,0,0,0,0,0,0,0,9
WAS201204120,CIN,2,0,1,1,2,CBSFFX,0,0,ludwr001,R,ludwr001,R,gonzg003,L,gonzg003,L,ramow001,laroa001,espid001,zimmr001,desmi001,nadyx001,bernr001,wertj001,,brucj001,,4/P,F,F,7,6,2,T,T,0,F,F,1,F,F,0,F,F,4,P,F,F,,0,0,N,0,N,0,N,0,0,2,0,4,,,,F,F,F,F,F,F,F,F,F,,gonzg003,,F,F,F,F,F,,,,,0,4,0,0,0,0,0,0,0,10
